Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
167.780000 193341.000000 156356.000000 156356.000000
167.790000 193139.000000 156350.000000 156350.000000
167.800000 192935.000000 156345.000000 156345.000000
167.810000 192726.000000 156343.000000 156343.000000
167.820000 192514.000000 156342.000000 156342.000000
167.830000 192298.000000 156343.000000 156343.000000
167.840000 192078.000000 156346.000000 156346.000000
167.850000 191856.000000 156351.000000 156351.000000
167.860000 191630.000000 156357.000000 156357.000000
167.870000 191402.000000 156366.000000 156366.000000
167.880000 191171.000000 156377.000000 156377.000000
167.890000 190938.000000 156389.000000 156389.000000
167.900000 190703.000000 156404.000000 156404.000000
167.910000 190465.000000 156420.000000 156420.000000
167.920000 190227.000000 156439.000000 156439.000000
167.930000 189987.000000 156459.000000 156459.000000
167.940000 189745.000000 156482.000000 156482.000000
167.950000 189503.000000 156506.000000 156506.000000
167.960000 189260.000000 156533.000000 156533.000000
167.970000 189017.000000 156561.000000 156561.000000
167.980000 188773.000000 156591.000000 156591.000000
167.990000 188529.000000 156624.000000 156624.000000
168.000000 188284.000000 156658.000000 156658.000000
168.010000 188039.000000 156695.000000 156695.000000
168.020000 187794.000000 156734.000000 156734.000000
168.030000 187549.000000 156774.000000 156774.000000
168.040000 187303.000000 156817.000000 156817.000000
168.050000 187057.000000 156862.000000 156862.000000
168.060000 186810.000000 156908.000000 156908.000000
168.070000 186562.000000 156957.000000 156957.000000
168.080000 186314.000000 157009.000000 157009.000000
168.090000 186065.000000 157062.000000 157062.000000
168.100000 185815.000000 157117.000000 157117.000000
168.110000 185564.000000 157175.000000 157175.000000
168.120000 185312.000000 157235.000000 157235.000000
168.130000 185058.000000 157298.000000 157298.000000
168.140000 184802.000000 157363.000000 157363.000000
168.150000 184546.000000 157430.000000 157430.000000
168.160000 184287.000000 157500.000000 157500.000000
168.170000 184027.000000 157572.000000 157572.000000
168.180000 183765.000000 157647.000000 157647.000000
168.190000 183502.000000 157725.000000 157725.000000
168.200000 183237.000000 157805.000000 157805.000000
168.210000 182972.000000 157888.000000 157888.000000
168.220000 182705.000000 157973.000000 157973.000000
168.230000 182437.000000 158061.000000 158061.000000
168.240000 182169.000000 158151.000000 158151.000000
168.250000 181901.000000 158244.000000 158244.000000
168.260000 181633.000000 158338.000000 158338.000000
168.270000 181365.000000 158435.000000 158435.000000
168.280000 181098.000000 158535.000000 158535.000000
168.290000 180831.000000 158636.000000 158636.000000
168.300000 180566.000000 158739.000000 158739.000000
168.310000 180301.000000 158845.000000 158845.000000
168.320000 180038.000000 158952.000000 158952.000000
168.330000 179776.000000 159062.000000 159062.000000
168.340000 179515.000000 159174.000000 159174.000000
168.350000 179256.000000 159288.000000 159288.000000
168.360000 178997.000000 159405.000000 159405.000000
168.370000 178739.000000 159523.000000 159523.000000
168.380000 178482.000000 159645.000000 159645.000000
168.390000 178226.000000 159768.000000 159768.000000
168.400000 177969.000000 159895.000000 159895.000000
168.410000 177713.000000 160024.000000 160024.000000
168.420000 177458.000000 160155.000000 160155.000000
168.430000 177202.000000 160289.000000 160289.000000
168.440000 176946.000000 160426.000000 160426.000000
168.450000 176690.000000 160566.000000 160566.000000
168.460000 176434.000000 160708.000000 160708.000000
168.470000 176178.000000 160852.000000 160852.000000
168.480000 175921.000000 161000.000000 161000.000000
168.490000 175665.000000 161150.000000 161150.000000
168.500000 175410.000000 161302.000000 161302.000000
168.510000 175155.000000 161456.000000 161456.000000
168.520000 174901.000000 161613.000000 161613.000000
168.530000 174648.000000 161772.000000 161772.000000
168.540000 174396.000000 161933.000000 161933.000000
168.550000 174146.000000 162095.000000 162095.000000
168.560000 173898.000000 162260.000000 162260.000000
168.570000 173652.000000 162426.000000 162426.000000
168.580000 173409.000000 162593.000000 162593.000000
168.590000 173169.000000 162763.000000 162763.000000
168.600000 172931.000000 162934.000000 162934.000000
168.610000 172696.000000 163106.000000 163106.000000
168.620000 172463.000000 163280.000000 163280.000000
168.630000 172234.000000 163455.000000 163455.000000
168.640000 172007.000000 163632.000000 163632.000000
168.650000 171783.000000 163811.000000 163811.000000
168.660000 171562.000000 163991.000000 163991.000000
168.670000 171343.000000 164173.000000 164173.000000
168.680000 171126.000000 164356.000000 164356.000000
168.690000 170911.000000 164541.000000 164541.000000
168.700000 170698.000000 164727.000000 164727.000000
168.710000 170487.000000 164915.000000 164915.000000
168.720000 170277.000000 165105.000000 165105.000000
168.730000 170068.000000 165297.000000 165297.000000
168.740000 169860.000000 165490.000000 165490.000000
168.750000 169653.000000 165684.000000 165684.000000
168.760000 169447.000000 165880.000000 165880.000000
168.770000 169241.000000 166077.000000 166077.000000
168.780000 169036.000000 166276.000000 166276.000000
168.790000 168832.000000 166476.000000 166476.000000
168.800000 168628.000000 166677.000000 166677.000000
168.810000 168425.000000 166879.000000 166879.000000
168.820000 168223.000000 167083.000000 167083.000000
168.830000 168022.000000 167287.000000 167287.000000
168.840000 167821.000000 167491.000000 167491.000000
168.850000 167622.000000 167697.000000 167697.000000
168.860000 167423.000000 167903.000000 167903.000000
168.870000 167226.000000 168110.000000 168110.000000
168.880000 167031.000000 168317.000000 168317.000000
168.890000 166837.000000 168524.000000 168524.000000
168.900000 166645.000000 168732.000000 168732.000000
168.910000 166454.000000 168940.000000 168940.000000
168.920000 166266.000000 169148.000000 169148.000000
168.930000 166079.000000 169357.000000 169357.000000
168.940000 165894.000000 169566.000000 169566.000000
168.950000 165710.000000 169775.000000 169775.000000
168.960000 165528.000000 169984.000000 169984.000000
168.970000 165348.000000 170193.000000 170193.000000
168.980000 165169.000000 170403.000000 170403.000000
168.990000 164992.000000 170612.000000 170612.000000
169.000000 164816.000000 170822.000000 170822.000000
169.010000 164641.000000 171032.000000 171032.000000
169.020000 164467.000000 171241.000000 171241.000000
169.030000 164294.000000 171451.000000 171451.000000
169.040000 164121.000000 171661.000000 171661.000000
169.050000 163949.000000 171871.000000 171871.000000
169.060000 163778.000000 172081.000000 172081.000000
169.070000 163607.000000 172290.000000 172290.000000
169.080000 163437.000000 172500.000000 172500.000000
169.090000 163267.000000 172708.000000 172708.000000
169.100000 163097.000000 172917.000000 172917.000000
169.110000 162928.000000 173125.000000 173125.000000
169.120000 162760.000000 173332.000000 173332.000000
169.130000 162593.000000 173539.000000 173539.000000
169.140000 162426.000000 173745.000000 173745.000000
169.150000 162260.000000 173950.000000 173950.000000
169.160000 162096.000000 174154.000000 174154.000000
169.170000 161933.000000 174357.000000 174357.000000
169.180000 161771.000000 174559.000000 174559.000000
169.190000 161611.000000 174760.000000 174760.000000
169.200000 161453.000000 174959.000000 174959.000000
169.210000 161297.000000 175157.000000 175157.000000
169.220000 161143.000000 175353.000000 175353.000000
169.230000 160991.000000 175548.000000 175548.000000
169.240000 160841.000000 175742.000000 175742.000000
169.250000 160693.000000 175933.000000 175933.000000
169.260000 160547.000000 176124.000000 176124.000000
169.270000 160403.000000 176312.000000 176312.000000
169.280000 160262.000000 176499.000000 176499.000000
169.290000 160122.000000 176684.000000 176684.000000
169.300000 159984.000000 176868.000000 176868.000000
169.310000 159848.000000 177049.000000 177049.000000
169.320000 159713.000000 177229.000000 177229.000000
169.330000 159579.000000 177408.000000 177408.000000
169.340000 159447.000000 177584.000000 177584.000000
169.350000 159316.000000 177759.000000 177759.000000
169.360000 159186.000000 177932.000000 177932.000000
169.370000 159056.000000 178103.000000 178103.000000
169.380000 158928.000000 178272.000000 178272.000000
169.390000 158800.000000 178440.000000 178440.000000
169.400000 158673.000000 178605.000000 178605.000000
169.410000 158547.000000 178768.000000 178768.000000
169.420000 158421.000000 178930.000000 178930.000000
169.430000 158296.000000 179089.000000 179089.000000
169.440000 158172.000000 179246.000000 179246.000000
169.450000 158048.000000 179400.000000 179400.000000
169.460000 157926.000000 179553.000000 179553.000000
169.470000 157804.000000 179702.000000 179702.000000
169.480000 157684.000000 179850.000000 179850.000000
169.490000 157565.000000 179995.000000 179995.000000
169.500000 157447.000000 180137.000000 180137.000000
169.510000 157331.000000 180277.000000 180277.000000
169.520000 157215.000000 180414.000000 180414.000000
169.530000 157102.000000 180549.000000 180549.000000
169.540000 156989.000000 180680.000000 180680.000000
169.550000 156878.000000 180810.000000 180810.000000
169.560000 156769.000000 180936.000000 180936.000000
169.570000 156660.000000 181060.000000 181060.000000
169.580000 156553.000000 181181.000000 181181.000000
169.590000 156447.000000 181300.000000 181300.000000
169.600000 156343.000000 181416.000000 181416.000000
169.610000 156239.000000 181529.000000 181529.000000
169.620000 156136.000000 181640.000000 181640.000000
169.630000 156034.000000 181748.000000 181748.000000
169.640000 155932.000000 181854.000000 181854.000000
169.650000 155831.000000 181957.000000 181957.000000
169.660000 155731.000000 182058.000000 182058.000000
169.670000 155631.000000 182156.000000 182156.000000
169.680000 155531.000000 182252.000000 182252.000000
169.690000 155432.000000 182345.000000 182345.000000
169.700000 155333.000000 182435.000000 182435.000000
169.710000 155234.000000 182523.000000 182523.000000
169.720000 155136.000000 182609.000000 182609.000000
169.730000 155038.000000 182691.000000 182691.000000
169.740000 154941.000000 182772.000000 182772.000000
169.750000 154844.000000 182849.000000 182849.000000
169.760000 154749.000000 182924.000000 182924.000000
169.770000 154654.000000 182996.000000 182996.000000
169.780000 154560.000000 183065.000000 183065.000000
169.790000 154467.000000 183131.000000 183131.000000
169.800000 154376.000000 183195.000000 183195.000000
169.810000 154286.000000 183255.000000 183255.000000
169.820000 154198.000000 183313.000000 183313.000000
169.830000 154111.000000 183368.000000 183368.000000
169.840000 154026.000000 183419.000000 183419.000000
169.850000 153943.000000 183468.000000 183468.000000
169.860000 153861.000000 183513.000000 183513.000000
169.870000 153782.000000 183555.000000 183555.000000
169.880000 153704.000000 183595.000000 183595.000000
169.890000 153628.000000 183631.000000 183631.000000
169.900000 153554.000000 183664.000000 183664.000000
169.910000 153482.000000 183694.000000 183694.000000
169.920000 153412.000000 183721.000000 183721.000000
169.930000 153343.000000 183745.000000 183745.000000
169.940000 153276.000000 183766.000000 183766.000000
169.950000 153210.000000 183784.000000 183784.000000
169.960000 153146.000000 183799.000000 183799.000000
169.970000 153084.000000 183811.000000 183811.000000
169.980000 153023.000000 183819.000000 183819.000000
169.990000 152963.000000 183825.000000 183825.000000
170.000000 152905.000000 183828.000000 183828.000000
170.010000 152848.000000 183828.000000 183828.000000
170.020000 152793.000000 183824.000000 183824.000000
170.030000 152739.000000 183818.000000 183818.000000
170.040000 152687.000000 183808.000000 183808.000000
170.050000 152636.000000 183796.000000 183796.000000
170.060000 152587.000000 183780.000000 183780.000000
170.070000 152540.000000 183761.000000 183761.000000
170.080000 152494.000000 183738.000000 183738.000000
170.090000 152451.000000 183712.000000 183712.000000
170.100000 152409.000000 183683.000000 183683.000000
170.110000 152369.000000 183650.000000 183650.000000
170.120000 152332.000000 183613.000000 183613.000000
170.130000 152297.000000 183573.000000 183573.000000
170.140000 152264.000000 183529.000000 183529.000000
170.150000 152233.000000 183481.000000 183481.000000
170.160000 152204.000000 183429.000000 183429.000000
170.170000 152178.000000 183374.000000 183374.000000
170.180000 152154.000000 183314.000000 183314.000000
170.190000 152132.000000 183251.000000 183251.000000
170.200000 152112.000000 183184.000000 183184.000000
170.210000 152094.000000 183113.000000 183113.000000
170.220000 152078.000000 183038.000000 183038.000000
170.230000 152064.000000 182960.000000 182960.000000
170.240000 152052.000000 182878.000000 182878.000000
170.250000 152042.000000 182793.000000 182793.000000
170.260000 152033.000000 182704.000000 182704.000000
170.270000 152026.000000 182612.000000 182612.000000
170.280000 152021.000000 182517.000000 182517.000000
170.290000 152017.000000 182419.000000 182419.000000
170.300000 152015.000000 182318.000000 182318.000000
170.310000 152014.000000 182214.000000 182214.000000
170.320000 152015.000000 182107.000000 182107.000000
170.330000 152017.000000 181998.000000 181998.000000
170.340000 152021.000000 181886.000000 181886.000000
170.350000 152027.000000 181771.000000 181771.000000
170.360000 152034.000000 181654.000000 181654.000000
170.370000 152043.000000 181535.000000 181535.000000
170.380000 152054.000000 181413.000000 181413.000000
170.390000 152067.000000 181289.000000 181289.000000
170.400000 152082.000000 181162.000000 181162.000000
170.410000 152099.000000 181034.000000 181034.000000
170.420000 152119.000000 180902.000000 180902.000000
170.430000 152140.000000 180769.000000 180769.000000
170.440000 152164.000000 180633.000000 180633.000000
170.450000 152191.000000 180494.000000 180494.000000
170.460000 152219.000000 180354.000000 180354.000000
170.470000 152251.000000 180211.000000 180211.000000
170.480000 152284.000000 180065.000000 180065.000000
170.490000 152320.000000 179917.000000 179917.000000
170.500000 152358.000000 179768.000000 179768.000000
170.510000 152399.000000 179615.000000 179615.000000
170.520000 152442.000000 179461.000000 179461.000000
170.530000 152487.000000 179304.000000 179304.000000
170.540000 152535.000000 179146.000000 179146.000000
170.550000 152584.000000 178986.000000 178986.000000
170.560000 152636.000000 178824.000000 178824.000000
170.570000 152690.000000 178660.000000 178660.000000
170.580000 152746.000000 178494.000000 178494.000000
170.590000 152804.000000 178327.000000 178327.000000
170.600000 152864.000000 178159.000000 178159.000000
170.610000 152927.000000 177990.000000 177990.000000
170.620000 152991.000000 177819.000000 177819.000000
170.630000 153058.000000 177647.000000 177647.000000
170.640000 153128.000000 177475.000000 177475.000000
170.650000 153199.000000 177302.000000 177302.000000
170.660000 153273.000000 177128.000000 177128.000000
170.670000 153350.000000 176953.000000 176953.000000
170.680000 153430.000000 176777.000000 176777.000000
170.690000 153512.000000 176602.000000 176602.000000
170.700000 153597.000000 176425.000000 176425.000000
170.710000 153685.000000 176248.000000 176248.000000
170.720000 153775.000000 176070.000000 176070.000000
170.730000 153869.000000 175892.000000 175892.000000
170.740000 153966.000000 175714.000000 175714.000000
170.750000 154065.000000 175535.000000 175535.000000
170.760000 154168.000000 175355.000000 175355.000000
170.770000 154273.000000 175175.000000 175175.000000
170.780000 154382.000000 174994.000000 174994.000000
170.790000 154493.000000 174812.000000 174812.000000
170.800000 154607.000000 174630.000000 174630.000000
170.810000 154725.000000 174448.000000 174448.000000
170.820000 154846.000000 174264.000000 174264.000000
170.830000 154970.000000 174080.000000 174080.000000
170.840000 155098.000000 173894.000000 173894.000000
170.850000 155230.000000 173708.000000 173708.000000
170.860000 155365.000000 173521.000000 173521.000000
170.870000 155503.000000 173333.000000 173333.000000
170.880000 155645.000000 173145.000000 173145.000000
170.890000 155790.000000 172956.000000 172956.000000
170.900000 155939.000000 172767.000000 172767.000000
170.910000 156091.000000 172578.000000 172578.000000
170.920000 156246.000000 172389.000000 172389.000000
170.930000 156404.000000 172200.000000 172200.000000
170.940000 156563.000000 172011.000000 172011.000000
170.950000 156726.000000 171823.000000 171823.000000
170.960000 156890.000000 171637.000000 171637.000000
170.970000 157057.000000 171451.000000 171451.000000
170.980000 157226.000000 171266.000000 171266.000000
170.990000 157397.000000 171082.000000 171082.000000
171.000000 157572.000000 170899.000000 170899.000000
171.010000 157748.000000 170717.000000 170717.000000
171.020000 157928.000000 170537.000000 170537.000000
171.030000 158112.000000 170357.000000 170357.000000
171.040000 158299.000000 170178.000000 170178.000000
171.050000 158490.000000 170000.000000 170000.000000
171.060000 158685.000000 169822.000000 169822.000000
171.070000 158884.000000 169644.000000 169644.000000
171.080000 159089.000000 169467.000000 169467.000000
171.090000 159298.000000 169290.000000 169290.000000
171.100000 159513.000000 169113.000000 169113.000000
171.110000 159732.000000 168937.000000 168937.000000
171.120000 159956.000000 168760.000000 168760.000000
171.130000 160185.000000 168583.000000 168583.000000
171.140000 160419.000000 168407.000000 168407.000000
171.150000 160657.000000 168231.000000 168231.000000
171.160000 160899.000000 168056.000000 168056.000000
171.170000 161145.000000 167881.000000 167881.000000
171.180000 161395.000000 167707.000000 167707.000000
171.190000 161648.000000 167534.000000 167534.000000
171.200000 161904.000000 167363.000000 167363.000000
171.210000 162164.000000 167192.000000 167192.000000
171.220000 162426.000000 167023.000000 167023.000000
171.230000 162691.000000 166856.000000 166856.000000
171.240000 162959.000000 166691.000000 166691.000000
171.250000 163229.000000 166527.000000 166527.000000
171.260000 163502.000000 166366.000000 166366.000000
171.270000 163778.000000 166206.000000 166206.000000
171.280000 164057.000000 166049.000000 166049.000000
171.290000 164338.000000 165894.000000 165894.000000
171.300000 164623.000000 165740.000000 165740.000000
171.310000 164911.000000 165589.000000 165589.000000
171.320000 165203.000000 165440.000000 165440.000000
171.330000 165498.000000 165293.000000 165293.000000
171.340000 165796.000000 165148.000000 165148.000000
171.350000 166099.000000 165004.000000 165004.000000
171.360000 166405.000000 164862.000000 164862.000000
171.370000 166714.000000 164721.000000 164721.000000
171.380000 167028.000000 164583.000000 164583.000000
171.390000 167345.000000 164445.000000 164445.000000
171.400000 167666.000000 164309.000000 164309.000000
171.410000 167991.000000 164174.000000 164174.000000
171.420000 168318.000000 164040.000000 164040.000000
171.430000 168649.000000 163908.000000 163908.000000
171.440000 168983.000000 163777.000000 163777.000000
171.450000 169320.000000 163647.000000 163647.000000
171.460000 169659.000000 163518.000000 163518.000000
171.470000 170000.000000 163391.000000 163391.000000
171.480000 170344.000000 163265.000000 163265.000000
171.490000 170689.000000 163140.000000 163140.000000
171.500000 171035.000000 163017.000000 163017.000000
171.510000 171383.000000 162896.000000 162896.000000
171.520000 171731.000000 162777.000000 162777.000000
171.530000 172080.000000 162659.000000 162659.000000
171.540000 172430.000000 162543.000000 162543.000000
171.550000 172780.000000 162430.000000 162430.000000
171.560000 173130.000000 162319.000000 162319.000000
171.570000 173480.000000 162210.000000 162210.000000
171.580000 173830.000000 162103.000000 162103.000000
171.590000 174180.000000 161999.000000 161999.000000
171.600000 174530.000000 161896.000000 161896.000000
171.610000 174880.000000 161796.000000 161796.000000
171.620000 175229.000000 161699.000000 161699.000000
171.630000 175578.000000 161603.000000 161603.000000
171.640000 175927.000000 161510.000000 161510.000000
171.650000 176276.000000 161419.000000 161419.000000
171.660000 176625.000000 161329.000000 161329.000000
171.670000 176973.000000 161242.000000 161242.000000
171.680000 177321.000000 161156.000000 161156.000000
171.690000 177668.000000 161072.000000 161072.000000
171.700000 178015.000000 160990.000000 160990.000000
171.710000 178361.000000 160909.000000 160909.000000
171.720000 178706.000000 160830.000000 160830.000000
171.730000 179051.000000 160752.000000 160752.000000
171.740000 179394.000000 160676.000000 160676.000000
171.750000 179735.000000 160601.000000 160601.000000
171.760000 180075.000000 160528.000000 160528.000000
171.770000 180413.000000 160457.000000 160457.000000
171.780000 180748.000000 160387.000000 160387.000000
171.790000 181081.000000 160319.000000 160319.000000
171.800000 181411.000000 160253.000000 160253.000000
171.810000 181738.000000 160189.000000 160189.000000
171.820000 182062.000000 160126.000000 160126.000000
171.830000 182382.000000 160066.000000 160066.000000
171.840000 182698.000000 160009.000000 160009.000000
171.850000 183011.000000 159953.000000 159953.000000
171.860000 183319.000000 159900.000000 159900.000000
171.870000 183623.000000 159849.000000 159849.000000
171.880000 183923.000000 159801.000000 159801.000000
171.890000 184218.000000 159755.000000 159755.000000
171.900000 184509.000000 159712.000000 159712.000000
171.910000 184795.000000 159671.000000 159671.000000
171.920000 185077.000000 159633.000000 159633.000000
171.930000 185355.000000 159597.000000 159597.000000
171.940000 185628.000000 159563.000000 159563.000000
171.950000 185896.000000 159531.000000 159531.000000
171.960000 186160.000000 159502.000000 159502.000000
171.970000 186419.000000 159475.000000 159475.000000
171.980000 186673.000000 159450.000000 159450.000000
171.990000 186923.000000 159427.000000 159427.000000
172.000000 187168.000000 159406.000000 159406.000000
172.010000 187409.000000 159387.000000 159387.000000
172.020000 187644.000000 159370.000000 159370.000000
172.030000 187875.000000 159354.000000 159354.000000
172.040000 188100.000000 159341.000000 159341.000000
172.050000 188320.000000 159329.000000 159329.000000
172.060000 188535.000000 159319.000000 159319.000000
172.070000 188745.000000 159310.000000 159310.000000
172.080000 188949.000000 159304.000000 159304.000000
172.090000 189147.000000 159299.000000 159299.000000
172.100000 189339.000000 159297.000000 159297.000000
172.110000 189525.000000 159296.000000 159296.000000
172.120000 189705.000000 159297.000000 159297.000000
172.130000 189879.000000 159300.000000 159300.000000
172.140000 190046.000000 159306.000000 159306.000000
172.150000 190207.000000 159313.000000 159313.000000
172.160000 190361.000000 159323.000000 159323.000000
172.170000 190509.000000 159334.000000 159334.000000
172.180000 190650.000000 159348.000000 159348.000000
172.190000 190784.000000 159365.000000 159365.000000
172.200000 190911.000000 159383.000000 159383.000000
172.210000 191031.000000 159404.000000 159404.000000
172.220000 191145.000000 159426.000000 159426.000000
172.230000 191252.000000 159451.000000 159451.000000
172.240000 191353.000000 159478.000000 159478.000000
172.250000 191447.000000 159507.000000 159507.000000
172.260000 191534.000000 159538.000000 159538.000000
172.270000 191615.000000 159571.000000 159571.000000
172.280000 191690.000000 159606.000000 159606.000000
172.290000 191759.000000 159642.000000 159642.000000
172.300000 191822.000000 159680.000000 159680.000000
172.310000 191879.000000 159720.000000 159720.000000
172.320000 191930.000000 159761.000000 159761.000000
172.330000 191975.000000 159804.000000 159804.000000
172.340000 192015.000000 159848.000000 159848.000000
172.350000 192049.000000 159894.000000 159894.000000
172.360000 192077.000000 159941.000000 159941.000000
172.370000 192101.000000 159990.000000 159990.000000
172.380000 192118.000000 160040.000000 160040.000000
172.390000 192131.000000 160092.000000 160092.000000
172.400000 192138.000000 160145.000000 160145.000000
172.410000 192140.000000 160200.000000 160200.000000
172.420000 192136.000000 160257.000000 160257.000000
172.430000 192128.000000 160315.000000 160315.000000
172.440000 192114.000000 160375.000000 160375.000000
172.450000 192095.000000 160436.000000 160436.000000
172.460000 192071.000000 160500.000000 160500.000000
172.470000 192042.000000 160565.000000 160565.000000
172.480000 192007.000000 160632.000000 160632.000000
172.490000 191968.000000 160701.000000 160701.000000
172.500000 191924.000000 160772.000000 160772.000000
172.510000 191876.000000 160845.000000 160845.000000
172.520000 191822.000000 160920.000000 160920.000000
172.530000 191764.000000 160996.000000 160996.000000
172.540000 191701.000000 161075.000000 161075.000000
172.550000 191634.000000 161155.000000 161155.000000
172.560000 191561.000000 161237.000000 161237.000000
172.570000 191484.000000 161321.000000 161321.000000
172.580000 191402.000000 161406.000000 161406.000000
172.590000 191314.000000 161493.000000 161493.000000
172.600000 191221.000000 161581.000000 161581.000000
172.610000 191122.000000 161671.000000 161671.000000
172.620000 191018.000000 161763.000000 161763.000000
172.630000 190907.000000 161856.000000 161856.000000
172.640000 190790.000000 161950.000000 161950.000000
172.650000 190667.000000 162045.000000 162045.000000
172.660000 190537.000000 162142.000000 162142.000000
172.670000 190401.000000 162240.000000 162240.000000
172.680000 190258.000000 162340.000000 162340.000000
172.690000 190109.000000 162440.000000 162440.000000
172.700000 189953.000000 162542.000000 162542.000000
172.710000 189790.000000 162646.000000 162646.000000
172.720000 189621.000000 162750.000000 162750.000000
172.730000 189445.000000 162856.000000 162856.000000
172.740000 189263.000000 162963.000000 162963.000000
172.750000 189075.000000 163072.000000 163072.000000
172.760000 188881.000000 163182.000000 163182.000000
172.770000 188681.000000 163293.000000 163293.000000
172.780000 188476.000000 163405.000000 163405.000000
172.790000 188266.000000 163519.000000 163519.000000
172.800000 188051.000000 163635.000000 163635.000000
172.810000 187831.000000 163751.000000 163751.000000
172.820000 187606.000000 163869.000000 163869.000000
172.830000 187377.000000 163989.000000 163989.000000
172.840000 187143.000000 164109.000000 164109.000000
172.850000 186905.000000 164231.000000 164231.000000
172.860000 186663.000000 164354.000000 164354.000000
172.870000 186417.000000 164478.000000 164478.000000
172.880000 186166.000000 164603.000000 164603.000000
172.890000 185911.000000 164729.000000 164729.000000
172.900000 185653.000000 164856.000000 164856.000000
172.910000 185389.000000 164984.000000 164984.000000
172.920000 185122.000000 165113.000000 165113.000000
172.930000 184850.000000 165242.000000 165242.000000
172.940000 184573.000000 165372.000000 165372.000000
172.950000 184292.000000 165502.000000 165502.000000
172.960000 184006.000000 165633.000000 165633.000000
172.970000 183716.000000 165765.000000 165765.000000
172.980000 183420.000000 165897.000000 165897.000000
172.990000 183120.000000 166029.000000 166029.000000
173.000000 182814.000000 166162.000000 166162.000000
173.010000 182504.000000 166295.000000 166295.000000
173.020000 182190.000000 166429.000000 166429.000000
173.030000 181871.000000 166562.000000 166562.000000
173.040000 181547.000000 166696.000000 166696.000000
173.050000 181219.000000 166831.000000 166831.000000
173.060000 180887.000000 166965.000000 166965.000000
173.070000 180552.000000 167100.000000 167100.000000
173.080000 180213.000000 167235.000000 167235.000000
173.090000 179871.000000 167370.000000 167370.000000
173.100000 179527.000000 167506.000000 167506.000000
173.110000 179180.000000 167642.000000 167642.000000
173.120000 178830.000000 167778.000000 167778.000000
173.130000 178479.000000 167914.000000 167914.000000
173.140000 178127.000000 168050.000000 168050.000000
173.150000 177774.000000 168187.000000 168187.000000
173.160000 177419.000000 168323.000000 168323.000000
173.170000 177064.000000 168460.000000 168460.000000
173.180000 176708.000000 168597.000000 168597.000000
173.190000 176351.000000 168734.000000 168734.000000
173.200000 175994.000000 168871.000000 168871.000000
173.210000 175636.000000 169009.000000 169009.000000
173.220000 175278.000000 169146.000000 169146.000000
173.230000 174919.000000 169284.000000 169284.000000
173.240000 174559.000000 169422.000000 169422.000000
173.250000 174198.000000 169560.000000 169560.000000
173.260000 173837.000000 169697.000000 169697.000000
173.270000 173475.000000 169835.000000 169835.000000
173.280000 173114.000000 169972.000000 169972.000000
173.290000 172752.000000 170109.000000 170109.000000
173.300000 172391.000000 170245.000000 170245.000000
173.310000 172031.000000 170380.000000 170380.000000
173.320000 171671.000000 170515.000000 170515.000000
173.330000 171312.000000 170648.000000 170648.000000
173.340000 170954.000000 170780.000000 170780.000000
173.350000 170597.000000 170912.000000 170912.000000
173.360000 170241.000000 171042.000000 171042.000000
173.370000 169887.000000 171171.000000 171171.000000
173.380000 169535.000000 171300.000000 171300.000000
173.390000 169184.000000 171427.000000 171427.000000
173.400000 168835.000000 171553.000000 171553.000000
173.410000 168487.000000 171679.000000 171679.000000
173.420000 168141.000000 171804.000000 171804.000000
173.430000 167796.000000 171929.000000 171929.000000
173.440000 167453.000000 172053.000000 172053.000000
173.450000 167112.000000 172177.000000 172177.000000
173.460000 166772.000000 172301.000000 172301.000000
173.470000 166434.000000 172424.000000 172424.000000
173.480000 166098.000000 172547.000000 172547.000000
173.490000 165764.000000 172670.000000 172670.000000
173.500000 165432.000000 172792.000000 172792.000000
173.510000 165103.000000 172914.000000 172914.000000
173.520000 164776.000000 173035.000000 173035.000000
173.530000 164452.000000 173155.000000 173155.000000
173.540000 164131.000000 173275.000000 173275.000000
173.550000 163814.000000 173393.000000 173393.000000
173.560000 163499.000000 173511.000000 173511.000000
173.570000 163188.000000 173627.000000 173627.000000
173.580000 162880.000000 173741.000000 173741.000000
173.590000 162576.000000 173854.000000 173854.000000
173.600000 162275.000000 173965.000000 173965.000000
173.610000 161978.000000 174075.000000 174075.000000
173.620000 161684.000000 174182.000000 174182.000000
173.630000 161394.000000 174288.000000 174288.000000
173.640000 161107.000000 174392.000000 174392.000000
173.650000 160824.000000 174495.000000 174495.000000
173.660000 160543.000000 174595.000000 174595.000000
173.670000 160266.000000 174693.000000 174693.000000
173.680000 159992.000000 174790.000000 174790.000000
173.690000 159721.000000 174885.000000 174885.000000
173.700000 159454.000000 174978.000000 174978.000000
173.710000 159189.000000 175069.000000 175069.000000
173.720000 158928.000000 175159.000000 175159.000000
173.730000 158670.000000 175247.000000 175247.000000
173.740000 158415.000000 175333.000000 175333.000000
173.750000 158164.000000 175418.000000 175418.000000
173.760000 157916.000000 175501.000000 175501.000000
173.770000 157671.000000 175583.000000 175583.000000
173.780000 157430.000000 175663.000000 175663.000000
173.790000 157192.000000 175742.000000 175742.000000
173.800000 156958.000000 175820.000000 175820.000000
173.810000 156728.000000 175896.000000 175896.000000
173.820000 156501.000000 175970.000000 175970.000000
173.830000 156278.000000 176043.000000 176043.000000
173.840000 156060.000000 176115.000000 176115.000000
