WSM
F3OF
DT1
HEAVE
t(s)	HEAVE(m)
126.60000	-8.99975
126.70000	-8.99974
126.80000	-8.99974
126.90000	-8.99974
127.00000	-8.99974
127.10000	-8.99974
127.20000	-8.99974
127.30000	-8.99975
127.40000	-8.99975
127.50000	-8.99976
127.60000	-8.99976
127.70000	-8.99977
127.80000	-8.99978
127.90000	-8.99979
128.00000	-8.99980
128.10000	-8.99981
128.20000	-8.99982
128.30000	-8.99984
128.40000	-8.99985
128.50000	-8.99986
128.60000	-8.99988
128.70000	-8.99989
128.80000	-8.99991
128.90000	-8.99992
129.00000	-8.99994
129.10000	-8.99995
129.20000	-8.99997
129.30000	-8.99998
129.40000	-9.00000
129.50000	-9.00001
129.60000	-9.00003
129.70000	-9.00004
129.80000	-9.00005
129.90000	-9.00007
130.00000	-9.00008
130.10000	-9.00009
130.20000	-9.00010
130.30000	-9.00010
130.40000	-9.00011
130.50000	-9.00012
130.60000	-9.00012
130.70000	-9.00013
130.80000	-9.00013
130.90000	-9.00013
131.00000	-9.00013
131.10000	-9.00013
131.20000	-9.00012
131.30000	-9.00012
131.40000	-9.00011
131.50000	-9.00010
131.60000	-9.00009
131.70000	-9.00008
131.80000	-9.00007
131.90000	-9.00005
132.00000	-9.00004
132.10000	-9.00002
132.20000	-9.00000
132.30000	-8.99999
132.40000	-8.99997
132.50000	-8.99995
132.60000	-8.99992
132.70000	-8.99990
132.80000	-8.99988
132.90000	-8.99985
133.00000	-8.99983
133.10000	-8.99980
133.20000	-8.99978
133.30000	-8.99975
133.40000	-8.99973
133.50000	-8.99970
133.60000	-8.99967
133.70000	-8.99965
133.80000	-8.99962
133.90000	-8.99960
134.00000	-8.99957
134.10000	-8.99955
134.20000	-8.99953
134.30000	-8.99950
134.40000	-8.99948
134.50000	-8.99946
134.60000	-8.99944
134.70000	-8.99943
134.80000	-8.99941
134.90000	-8.99939
135.00000	-8.99938
135.10000	-8.99937
135.20000	-8.99936
135.30000	-8.99935
135.40000	-8.99934
135.50000	-8.99934
135.60000	-8.99933
135.70000	-8.99933
135.80000	-8.99933
135.90000	-8.99933
136.00000	-8.99933
136.10000	-8.99934
136.20000	-8.99935
136.30000	-8.99935
136.40000	-8.99936
136.50000	-8.99937
136.60000	-8.99939
136.70000	-8.99940
136.80000	-8.99942
136.90000	-8.99943
137.00000	-8.99945
137.10000	-8.99947
137.20000	-8.99949
137.30000	-8.99951
137.40000	-8.99953
137.50000	-8.99955
137.60000	-8.99957
137.70000	-8.99959
137.80000	-8.99961
137.90000	-8.99964
138.00000	-8.99966
138.10000	-8.99968
138.20000	-8.99970
138.30000	-8.99972
138.40000	-8.99974
138.50000	-8.99976
138.60000	-8.99978
138.70000	-8.99980
138.80000	-8.99982
138.90000	-8.99983
139.00000	-8.99985
139.10000	-8.99986
139.20000	-8.99988
139.30000	-8.99989
139.40000	-8.99990
139.50000	-8.99990
139.60000	-8.99991
139.70000	-8.99992
139.80000	-8.99992
139.90000	-8.99992
140.00000	-8.99992
140.10000	-8.99992
140.20000	-8.99992
140.30000	-8.99991
140.40000	-8.99991
140.50000	-8.99990
140.60000	-8.99989
140.70000	-8.99988
140.80000	-8.99987
140.90000	-8.99986
141.00000	-8.99984
141.10000	-8.99983
141.20000	-8.99981
141.30000	-8.99979
141.40000	-8.99978
141.50000	-8.99976
141.60000	-8.99974
141.70000	-8.99972
141.80000	-8.99970
141.90000	-8.99968
142.00000	-8.99966
142.10000	-8.99964
142.20000	-8.99962
142.30000	-8.99960
142.40000	-8.99958
142.50000	-8.99957
142.60000	-8.99955
142.70000	-8.99953
142.80000	-8.99952
142.90000	-8.99950
143.00000	-8.99949
143.10000	-8.99948
143.20000	-8.99946
143.30000	-8.99945
143.40000	-8.99945
143.50000	-8.99944
143.60000	-8.99943
143.70000	-8.99943
143.80000	-8.99943
143.90000	-8.99943
144.00000	-8.99943
144.10000	-8.99943
144.20000	-8.99943
144.30000	-8.99944
144.40000	-8.99944
144.50000	-8.99945
144.60000	-8.99946
144.70000	-8.99947
144.80000	-8.99948
144.90000	-8.99950
145.00000	-8.99951
145.10000	-8.99953
145.20000	-8.99955
145.30000	-8.99957
145.40000	-8.99959
145.50000	-8.99961
145.60000	-8.99963
145.70000	-8.99965
145.80000	-8.99967
145.90000	-8.99969
146.00000	-8.99972
146.10000	-8.99974
146.20000	-8.99977
146.30000	-8.99979
146.40000	-8.99982
146.50000	-8.99984
146.60000	-8.99986
146.70000	-8.99989
146.80000	-8.99991
146.90000	-8.99993
147.00000	-8.99996
147.10000	-8.99998
147.20000	-9.00000
147.30000	-9.00002
147.40000	-9.00004
147.50000	-9.00006
147.60000	-9.00008
147.70000	-9.00010
147.80000	-9.00011
147.90000	-9.00013
148.00000	-9.00014
148.10000	-9.00015
148.20000	-9.00017
148.30000	-9.00018
148.40000	-9.00018
148.50000	-9.00019
148.60000	-9.00020
148.70000	-9.00021
148.80000	-9.00021
148.90000	-9.00021
149.00000	-9.00022
149.10000	-9.00022
149.20000	-9.00022
149.30000	-9.00021
149.40000	-9.00021
149.50000	-9.00021
149.60000	-9.00020
149.70000	-9.00020
149.80000	-9.00019
149.90000	-9.00018
150.00000	-9.00017
150.10000	-9.00016
150.20000	-9.00015
150.30000	-9.00014
150.40000	-9.00013
150.50000	-9.00012
150.60000	-9.00010
150.70000	-9.00009
150.80000	-9.00007
150.90000	-9.00006
151.00000	-9.00004
151.10000	-9.00003
151.20000	-9.00001
151.30000	-9.00000
151.40000	-8.99998
151.50000	-8.99996
151.60000	-8.99995
151.70000	-8.99993
151.80000	-8.99992
151.90000	-8.99990
152.00000	-8.99989
152.10000	-8.99988
152.20000	-8.99986
152.30000	-8.99985
152.40000	-8.99984
152.50000	-8.99983
152.60000	-8.99982
152.70000	-8.99981
152.80000	-8.99981
152.90000	-8.99980
153.00000	-8.99980
153.10000	-8.99979
153.20000	-8.99979
153.30000	-8.99979
153.40000	-8.99979
153.50000	-8.99979
153.60000	-8.99980
153.70000	-8.99980
153.80000	-8.99981
153.90000	-8.99982
154.00000	-8.99982
154.10000	-8.99984
154.20000	-8.99985
154.30000	-8.99986
154.40000	-8.99988
154.50000	-8.99989
154.60000	-8.99991
154.70000	-8.99993
154.80000	-8.99995
154.90000	-8.99997
155.00000	-8.99999
155.10000	-9.00001
155.20000	-9.00004
155.30000	-9.00006
155.40000	-9.00009
155.50000	-9.00011
155.60000	-9.00014
155.70000	-9.00016
155.80000	-9.00019
155.90000	-9.00021
156.00000	-9.00024
156.10000	-9.00026
156.20000	-9.00029
156.30000	-9.00031
156.40000	-9.00034
156.50000	-9.00036
156.60000	-9.00038
156.70000	-9.00040
156.80000	-9.00042
156.90000	-9.00044
157.00000	-9.00045
157.10000	-9.00047
157.20000	-9.00048
157.30000	-9.00049
157.40000	-9.00050
157.50000	-9.00050
157.60000	-9.00051
157.70000	-9.00051
157.80000	-9.00051
157.90000	-9.00051
158.00000	-9.00051
158.10000	-9.00050
158.20000	-9.00049
158.30000	-9.00048
158.40000	-9.00047
158.50000	-9.00046
158.60000	-9.00044
158.70000	-9.00042
158.80000	-9.00040
158.90000	-9.00038
159.00000	-9.00036
159.10000	-9.00034
159.20000	-9.00031
159.30000	-9.00029
159.40000	-9.00026
159.50000	-9.00023
159.60000	-9.00020
159.70000	-9.00017
159.80000	-9.00014
159.90000	-9.00011
160.00000	-9.00008
160.10000	-9.00006
160.20000	-9.00003
160.30000	-9.00000
160.40000	-8.99997
160.50000	-8.99995
160.60000	-8.99992
160.70000	-8.99990
160.80000	-8.99987
160.90000	-8.99985
161.00000	-8.99983
161.10000	-8.99981
161.20000	-8.99980
161.30000	-8.99978
161.40000	-8.99977
161.50000	-8.99976
161.60000	-8.99976
161.70000	-8.99975
161.80000	-8.99975
161.90000	-8.99975
162.00000	-8.99975
162.10000	-8.99975
162.20000	-8.99976
162.30000	-8.99977
162.40000	-8.99978
162.50000	-8.99979
162.60000	-8.99981
162.70000	-8.99983
162.80000	-8.99985
162.90000	-8.99987
163.00000	-8.99989
163.10000	-8.99992
163.20000	-8.99994
163.30000	-8.99997
163.40000	-9.00000
163.50000	-9.00002
163.60000	-9.00005
163.70000	-9.00008
163.80000	-9.00011
163.90000	-9.00014
164.00000	-9.00018
164.10000	-9.00021
164.20000	-9.00024
164.30000	-9.00026
164.40000	-9.00029
164.50000	-9.00032
164.60000	-9.00035
164.70000	-9.00037
164.80000	-9.00040
164.90000	-9.00042
165.00000	-9.00044
165.10000	-9.00046
165.20000	-9.00048
165.30000	-9.00049
165.40000	-9.00050
165.50000	-9.00052
165.60000	-9.00052
165.70000	-9.00053
165.80000	-9.00054
165.90000	-9.00054
166.00000	-9.00054
166.10000	-9.00054
166.20000	-9.00053
166.30000	-9.00053
166.40000	-9.00052
166.50000	-9.00051
166.60000	-9.00049
166.70000	-9.00048
166.80000	-9.00046
166.90000	-9.00044
167.00000	-9.00042
167.10000	-9.00040
167.20000	-9.00038
167.30000	-9.00035
167.40000	-9.00033
167.50000	-9.00030
167.60000	-9.00027
167.70000	-9.00025
167.80000	-9.00022
167.90000	-9.00019
168.00000	-9.00016
168.10000	-9.00013
168.20000	-9.00010
168.30000	-9.00007
168.40000	-9.00005
168.50000	-9.00002
168.60000	-8.99999
168.70000	-8.99997
168.80000	-8.99994
168.90000	-8.99992
169.00000	-8.99989
169.10000	-8.99987
169.20000	-8.99985
169.30000	-8.99983
169.40000	-8.99982
169.50000	-8.99980
169.60000	-8.99979
169.70000	-8.99978
169.80000	-8.99977
169.90000	-8.99976
170.00000	-8.99975
170.10000	-8.99975
170.20000	-8.99975
170.30000	-8.99975
170.40000	-8.99975
170.50000	-8.99975
170.60000	-8.99976
170.70000	-8.99976
170.80000	-8.99977
170.90000	-8.99978
171.00000	-8.99979
171.10000	-8.99980
171.20000	-8.99982
171.30000	-8.99983
171.40000	-8.99985
171.50000	-8.99987
171.60000	-8.99988
171.70000	-8.99990
171.80000	-8.99992
171.90000	-8.99994
172.00000	-8.99996
172.10000	-8.99999
172.20000	-9.00001
172.30000	-9.00003
172.40000	-9.00005
172.50000	-9.00007
172.60000	-9.00009
172.70000	-9.00011
172.80000	-9.00013
172.90000	-9.00015
173.00000	-9.00017
173.10000	-9.00018
173.20000	-9.00020
173.30000	-9.00021
173.40000	-9.00023
173.50000	-9.00024
173.60000	-9.00025
173.70000	-9.00026
173.80000	-9.00027
173.90000	-9.00028
174.00000	-9.00028
174.10000	-9.00028
174.20000	-9.00029
174.30000	-9.00029
174.40000	-9.00028
174.50000	-9.00028
174.60000	-9.00028
174.70000	-9.00027
174.80000	-9.00026
174.90000	-9.00025
175.00000	-9.00024
175.10000	-9.00023
175.20000	-9.00021
175.30000	-9.00020
175.40000	-9.00018
175.50000	-9.00016
175.60000	-9.00014
175.70000	-9.00012
175.80000	-9.00010
175.90000	-9.00008
176.00000	-9.00005
176.10000	-9.00003
176.20000	-9.00000
176.30000	-8.99998
176.40000	-8.99995
176.50000	-8.99993
176.60000	-8.99990
176.70000	-8.99987
176.80000	-8.99985
176.90000	-8.99982
177.00000	-8.99980
177.10000	-8.99977
177.20000	-8.99975
177.30000	-8.99972
177.40000	-8.99970
177.50000	-8.99967
177.60000	-8.99965
177.70000	-8.99963
177.80000	-8.99961
177.90000	-8.99959
178.00000	-8.99957
178.10000	-8.99956
178.20000	-8.99954
178.30000	-8.99953
178.40000	-8.99951
178.50000	-8.99950
178.60000	-8.99949
178.70000	-8.99948
178.80000	-8.99948
178.90000	-8.99947
179.00000	-8.99947
179.10000	-8.99946
179.20000	-8.99946
179.30000	-8.99946
179.40000	-8.99946
179.50000	-8.99947
179.60000	-8.99947
179.70000	-8.99948
179.80000	-8.99949
179.90000	-8.99949
180.00000	-8.99950
180.10000	-8.99951
180.20000	-8.99953
180.30000	-8.99954
180.40000	-8.99955
180.50000	-8.99956
180.60000	-8.99958
180.70000	-8.99959
180.80000	-8.99961
180.90000	-8.99963
181.00000	-8.99964
181.10000	-8.99966
181.20000	-8.99968
181.30000	-8.99969
181.40000	-8.99971
181.50000	-8.99972
181.60000	-8.99974
181.70000	-8.99976
181.80000	-8.99977
181.90000	-8.99978
182.00000	-8.99980
182.10000	-8.99981
182.20000	-8.99982
182.30000	-8.99983
182.40000	-8.99985
182.50000	-8.99985
182.60000	-8.99986
182.70000	-8.99987
182.80000	-8.99988
182.90000	-8.99988
183.00000	-8.99988
183.10000	-8.99989
183.20000	-8.99989
183.30000	-8.99989
183.40000	-8.99989
183.50000	-8.99988
183.60000	-8.99988
183.70000	-8.99987
183.80000	-8.99987
183.90000	-8.99986
184.00000	-8.99985
184.10000	-8.99984
184.20000	-8.99983
184.30000	-8.99982
184.40000	-8.99980
184.50000	-8.99979
184.60000	-8.99977
184.70000	-8.99976
184.80000	-8.99974
184.90000	-8.99972
185.00000	-8.99971
185.10000	-8.99969
185.20000	-8.99967
185.30000	-8.99965
185.40000	-8.99963
185.50000	-8.99961
185.60000	-8.99959
185.70000	-8.99957
185.80000	-8.99955
185.90000	-8.99954
186.00000	-8.99952
186.10000	-8.99950
186.20000	-8.99948
186.30000	-8.99947
186.40000	-8.99945
186.50000	-8.99944
186.60000	-8.99942
186.70000	-8.99941
186.80000	-8.99940
186.90000	-8.99939
187.00000	-8.99938
187.10000	-8.99937
187.20000	-8.99937
187.30000	-8.99936
187.40000	-8.99936
187.50000	-8.99935
187.60000	-8.99935
187.70000	-8.99935
187.80000	-8.99936
187.90000	-8.99936
188.00000	-8.99937
188.10000	-8.99937
188.20000	-8.99938
188.30000	-8.99939
188.40000	-8.99940
188.50000	-8.99942
188.60000	-8.99943
188.70000	-8.99945
188.80000	-8.99946
188.90000	-8.99948
189.00000	-8.99950
189.10000	-8.99952
189.20000	-8.99954
189.30000	-8.99956
189.40000	-8.99958
189.50000	-8.99961
189.60000	-8.99963
189.70000	-8.99965
189.80000	-8.99968
189.90000	-8.99970
190.00000	-8.99973
190.10000	-8.99975
190.20000	-8.99978
190.30000	-8.99980
190.40000	-8.99982
190.50000	-8.99985
190.60000	-8.99987
190.70000	-8.99989
190.80000	-8.99991
190.90000	-8.99993
191.00000	-8.99995
191.10000	-8.99997
191.20000	-8.99999
191.30000	-9.00000
191.40000	-9.00002
191.50000	-9.00003
191.60000	-9.00004
191.70000	-9.00005
191.80000	-9.00006
191.90000	-9.00007
192.00000	-9.00007
192.10000	-9.00008
192.20000	-9.00008
192.30000	-9.00008
192.40000	-9.00008
192.50000	-9.00008
192.60000	-9.00008
192.70000	-9.00007
192.80000	-9.00007
192.90000	-9.00006
193.00000	-9.00005
193.10000	-9.00005
193.20000	-9.00004
193.30000	-9.00002
193.40000	-9.00001
193.50000	-9.00000
193.60000	-8.99999
193.70000	-8.99997
193.80000	-8.99996
193.90000	-8.99994
194.00000	-8.99993
194.10000	-8.99991
194.20000	-8.99990
194.30000	-8.99988
194.40000	-8.99987
194.50000	-8.99985
194.60000	-8.99984
194.70000	-8.99983
194.80000	-8.99981
194.90000	-8.99980
195.00000	-8.99979
195.10000	-8.99978
195.20000	-8.99977
195.30000	-8.99976
195.40000	-8.99975
195.50000	-8.99975
195.60000	-8.99974
195.70000	-8.99974
195.80000	-8.99974
195.90000	-8.99973
196.00000	-8.99973
196.10000	-8.99974
196.20000	-8.99974
196.30000	-8.99974
196.40000	-8.99975
196.50000	-8.99975
196.60000	-8.99976
196.70000	-8.99977
196.80000	-8.99978
196.90000	-8.99979
197.00000	-8.99980
197.10000	-8.99982
197.20000	-8.99983
197.30000	-8.99985
197.40000	-8.99986
197.50000	-8.99988
197.60000	-8.99990
197.70000	-8.99992
197.80000	-8.99994
197.90000	-8.99995
198.00000	-8.99997
198.10000	-8.99999
198.20000	-9.00001
198.30000	-9.00003
198.40000	-9.00005
198.50000	-9.00007
198.60000	-9.00009
198.70000	-9.00011
198.80000	-9.00013
198.90000	-9.00014
199.00000	-9.00016
199.10000	-9.00018
199.20000	-9.00019
199.30000	-9.00021
199.40000	-9.00022
199.50000	-9.00024
199.60000	-9.00025
199.70000	-9.00026
199.80000	-9.00027
199.90000	-9.00028
200.00000	-9.00029
200.10000	-9.00030
200.20000	-9.00031
200.30000	-9.00031
200.40000	-9.00032
200.50000	-9.00032
200.60000	-9.00032
200.70000	-9.00032
200.80000	-9.00032
200.90000	-9.00032
201.00000	-9.00032
201.10000	-9.00032
201.20000	-9.00031
201.30000	-9.00031
201.40000	-9.00030
201.50000	-9.00030
201.60000	-9.00029
201.70000	-9.00028
201.80000	-9.00028
201.90000	-9.00027
202.00000	-9.00026
202.10000	-9.00025
202.20000	-9.00024
202.30000	-9.00023
202.40000	-9.00021
202.50000	-9.00020
202.60000	-9.00019
202.70000	-9.00018
202.80000	-9.00017
202.90000	-9.00016
203.00000	-9.00014
203.10000	-9.00013
203.20000	-9.00012
203.30000	-9.00011
203.40000	-9.00010
203.50000	-9.00008
203.60000	-9.00007
203.70000	-9.00006
203.80000	-9.00005
203.90000	-9.00004
204.00000	-9.00003
204.10000	-9.00002
204.20000	-9.00001
204.30000	-9.00001
204.40000	-9.00000
204.50000	-8.99999
204.60000	-8.99998
204.70000	-8.99998
204.80000	-8.99997
204.90000	-8.99997
205.00000	-8.99997
205.10000	-8.99996
205.20000	-8.99996
205.30000	-8.99996
205.40000	-8.99996
205.50000	-8.99996
205.60000	-8.99996
205.70000	-8.99996
205.80000	-8.99996
205.90000	-8.99997
206.00000	-8.99997
206.10000	-8.99998
206.20000	-8.99998
206.30000	-8.99999
206.40000	-9.00000
206.50000	-9.00000
206.60000	-9.00001
206.70000	-9.00002
206.80000	-9.00003
206.90000	-9.00004
207.00000	-9.00005
207.10000	-9.00007
207.20000	-9.00008
207.30000	-9.00009
207.40000	-9.00010
207.50000	-9.00012
207.60000	-9.00013
207.70000	-9.00014
207.80000	-9.00016
207.90000	-9.00017
208.00000	-9.00019
208.10000	-9.00020
208.20000	-9.00021
208.30000	-9.00023
208.40000	-9.00024
208.50000	-9.00025
208.60000	-9.00027
208.70000	-9.00028
208.80000	-9.00029
208.90000	-9.00030
209.00000	-9.00031
209.10000	-9.00032
209.20000	-9.00033
209.30000	-9.00034
209.40000	-9.00035
209.50000	-9.00035
209.60000	-9.00036
209.70000	-9.00036
209.80000	-9.00037
209.90000	-9.00037
210.00000	-9.00037
210.10000	-9.00037
210.20000	-9.00037
210.30000	-9.00037
210.40000	-9.00036
210.50000	-9.00036
210.60000	-9.00035
210.70000	-9.00035
210.80000	-9.00034
210.90000	-9.00033
211.00000	-9.00032
211.10000	-9.00031
211.20000	-9.00030
211.30000	-9.00028
211.40000	-9.00027
211.50000	-9.00025
211.60000	-9.00024
211.70000	-9.00022
211.80000	-9.00021
211.90000	-9.00019
212.00000	-9.00017
212.10000	-9.00016
212.20000	-9.00014
212.30000	-9.00012
212.40000	-9.00010
212.50000	-9.00009
212.60000	-9.00007
212.70000	-9.00005
212.80000	-9.00003
212.90000	-9.00002
213.00000	-9.00000
213.10000	-8.99999
213.20000	-8.99997
213.30000	-8.99996
213.40000	-8.99995
213.50000	-8.99993
213.60000	-8.99992
213.70000	-8.99991
213.80000	-8.99990
213.90000	-8.99990
214.00000	-8.99989
214.10000	-8.99989
214.20000	-8.99988
214.30000	-8.99988
214.40000	-8.99988
214.50000	-8.99988
214.60000	-8.99988
214.70000	-8.99989
214.80000	-8.99989
214.90000	-8.99990
215.00000	-8.99990
215.10000	-8.99991
215.20000	-8.99992
215.30000	-8.99993
215.40000	-8.99994
215.50000	-8.99996
215.60000	-8.99997
215.70000	-8.99998
215.80000	-9.00000
215.90000	-9.00001
216.00000	-9.00003
216.10000	-9.00005
216.20000	-9.00006
216.30000	-9.00008
216.40000	-9.00010
216.50000	-9.00011
216.60000	-9.00013
216.70000	-9.00015
216.80000	-9.00016
216.90000	-9.00018
217.00000	-9.00020
217.10000	-9.00021
217.20000	-9.00023
217.30000	-9.00024
217.40000	-9.00025
217.50000	-9.00026
217.60000	-9.00027
217.70000	-9.00028
217.80000	-9.00029
217.90000	-9.00030
218.00000	-9.00030
218.10000	-9.00031
218.20000	-9.00031
218.30000	-9.00031
218.40000	-9.00031
218.50000	-9.00031
218.60000	-9.00031
218.70000	-9.00030
218.80000	-9.00030
218.90000	-9.00029
219.00000	-9.00028
219.10000	-9.00027
219.20000	-9.00026
219.30000	-9.00024
219.40000	-9.00023
219.50000	-9.00022
219.60000	-9.00020
219.70000	-9.00018
219.80000	-9.00016
219.90000	-9.00014
220.00000	-9.00012
220.10000	-9.00010
220.20000	-9.00008
220.30000	-9.00006
220.40000	-9.00003
220.50000	-9.00001
220.60000	-8.99999
220.70000	-8.99997
220.80000	-8.99994
220.90000	-8.99992
221.00000	-8.99990
221.10000	-8.99987
221.20000	-8.99985
221.30000	-8.99983
221.40000	-8.99981
221.50000	-8.99979
221.60000	-8.99977
221.70000	-8.99975
221.80000	-8.99973
221.90000	-8.99971
222.00000	-8.99970
222.10000	-8.99968
222.20000	-8.99967
222.30000	-8.99966
222.40000	-8.99965
222.50000	-8.99964
222.60000	-8.99963
222.70000	-8.99962
222.80000	-8.99962
222.90000	-8.99961
223.00000	-8.99961
223.10000	-8.99961
223.20000	-8.99961
223.30000	-8.99961
223.40000	-8.99961
223.50000	-8.99961
223.60000	-8.99962
223.70000	-8.99962
223.80000	-8.99963
223.90000	-8.99964
224.00000	-8.99965
224.10000	-8.99966
224.20000	-8.99967
224.30000	-8.99968
224.40000	-8.99969
224.50000	-8.99970
224.60000	-8.99972
224.70000	-8.99973
224.80000	-8.99974
224.90000	-8.99976
225.00000	-8.99977
225.10000	-8.99979
225.20000	-8.99980
225.30000	-8.99981
225.40000	-8.99983
225.50000	-8.99984
225.60000	-8.99985
225.70000	-8.99986
225.80000	-8.99987
225.90000	-8.99988
226.00000	-8.99989
226.10000	-8.99990
226.20000	-8.99991
226.30000	-8.99992
226.40000	-8.99992
226.50000	-8.99993
226.60000	-8.99993
226.70000	-8.99993
226.80000	-8.99993
226.90000	-8.99993
227.00000	-8.99993
227.10000	-8.99993
227.20000	-8.99992
227.30000	-8.99992
227.40000	-8.99991
227.50000	-8.99990
227.60000	-8.99990
227.70000	-8.99989
227.80000	-8.99987
227.90000	-8.99986
228.00000	-8.99985
228.10000	-8.99983
228.20000	-8.99982
228.30000	-8.99980
228.40000	-8.99979
228.50000	-8.99977
228.60000	-8.99975
228.70000	-8.99973
228.80000	-8.99972
228.90000	-8.99970
229.00000	-8.99968
229.10000	-8.99966
229.20000	-8.99964
229.30000	-8.99962
229.40000	-8.99960
229.50000	-8.99958
229.60000	-8.99956
229.70000	-8.99954
229.80000	-8.99953
229.90000	-8.99951
230.00000	-8.99949
230.10000	-8.99947
230.20000	-8.99946
230.30000	-8.99945
230.40000	-8.99943
230.50000	-8.99942
230.60000	-8.99941
230.70000	-8.99940
230.80000	-8.99939
230.90000	-8.99938
231.00000	-8.99937
231.10000	-8.99937
231.20000	-8.99936
231.30000	-8.99936
231.40000	-8.99936
231.50000	-8.99936
231.60000	-8.99936
231.70000	-8.99936
231.80000	-8.99937
231.90000	-8.99937
232.00000	-8.99938
232.10000	-8.99939
232.20000	-8.99940
232.30000	-8.99941
232.40000	-8.99942
232.50000	-8.99943
232.60000	-8.99944
232.70000	-8.99945
232.80000	-8.99947
232.90000	-8.99949
233.00000	-8.99950
233.10000	-8.99952
233.20000	-8.99954
233.30000	-8.99955
233.40000	-8.99957
233.50000	-8.99959
233.60000	-8.99961
233.70000	-8.99963
233.80000	-8.99965
233.90000	-8.99967
234.00000	-8.99968
234.10000	-8.99970
234.20000	-8.99972
234.30000	-8.99974
234.40000	-8.99976
234.50000	-8.99977
234.60000	-8.99979
234.70000	-8.99981
234.80000	-8.99982
234.90000	-8.99984
235.00000	-8.99985
235.10000	-8.99986
235.20000	-8.99987
235.30000	-8.99988
235.40000	-8.99989
235.50000	-8.99990
235.60000	-8.99991
235.70000	-8.99992
235.80000	-8.99992
235.90000	-8.99993
236.00000	-8.99993
236.10000	-8.99993
236.20000	-8.99993
236.30000	-8.99993
236.40000	-8.99993
236.50000	-8.99993
236.60000	-8.99993
236.70000	-8.99992
236.80000	-8.99992
236.90000	-8.99991
237.00000	-8.99990
237.10000	-8.99990
237.20000	-8.99989
237.30000	-8.99988
237.40000	-8.99987
237.50000	-8.99986
237.60000	-8.99985
237.70000	-8.99983
237.80000	-8.99982
237.90000	-8.99981
238.00000	-8.99980
238.10000	-8.99979
238.20000	-8.99977
238.30000	-8.99976
238.40000	-8.99975
238.50000	-8.99974
238.60000	-8.99973
238.70000	-8.99972
238.80000	-8.99971
238.90000	-8.99970
239.00000	-8.99969
239.10000	-8.99968
239.20000	-8.99967
239.30000	-8.99966
239.40000	-8.99966
239.50000	-8.99965
239.60000	-8.99965
239.70000	-8.99965
239.80000	-8.99965
239.90000	-8.99964
240.00000	-8.99965
240.10000	-8.99965
240.20000	-8.99965
240.30000	-8.99966
240.40000	-8.99966
240.50000	-8.99967
240.60000	-8.99968
240.70000	-8.99969
240.80000	-8.99970
240.90000	-8.99971
241.00000	-8.99972
241.10000	-8.99974
241.20000	-8.99975
241.30000	-8.99977
241.40000	-8.99978
241.50000	-8.99980
241.60000	-8.99982
241.70000	-8.99984
241.80000	-8.99986
241.90000	-8.99988
242.00000	-8.99990
242.10000	-8.99992
242.20000	-8.99995
242.30000	-8.99997
242.40000	-8.99999
242.50000	-9.00001
242.60000	-9.00003
242.70000	-9.00005
242.80000	-9.00008
242.90000	-9.00010
243.00000	-9.00012
243.10000	-9.00014
243.20000	-9.00016
243.30000	-9.00017
243.40000	-9.00019
243.50000	-9.00021
243.60000	-9.00022
243.70000	-9.00024
243.80000	-9.00025
243.90000	-9.00026
244.00000	-9.00027
244.10000	-9.00028
244.20000	-9.00029
244.30000	-9.00030
244.40000	-9.00030
244.50000	-9.00031
244.60000	-9.00031
244.70000	-9.00031
244.80000	-9.00031
244.90000	-9.00031
245.00000	-9.00030
245.10000	-9.00030
245.20000	-9.00029
245.30000	-9.00029
245.40000	-9.00028
245.50000	-9.00027
245.60000	-9.00026
245.70000	-9.00025
245.80000	-9.00023
245.90000	-9.00022
246.00000	-9.00021
246.10000	-9.00019
246.20000	-9.00018
246.30000	-9.00016
246.40000	-9.00014
246.50000	-9.00013
246.60000	-9.00011
246.70000	-9.00010
246.80000	-9.00008
246.90000	-9.00006
247.00000	-9.00005
247.10000	-9.00003
247.20000	-9.00002
247.30000	-9.00000
247.40000	-8.99999
247.50000	-8.99998
247.60000	-8.99996
247.70000	-8.99995
247.80000	-8.99994
247.90000	-8.99993
248.00000	-8.99992
248.10000	-8.99992
248.20000	-8.99991
248.30000	-8.99991
248.40000	-8.99990
248.50000	-8.99990
248.60000	-8.99990
248.70000	-8.99990
248.80000	-8.99990
248.90000	-8.99990
249.00000	-8.99991
249.10000	-8.99991
249.20000	-8.99992
249.30000	-8.99993
249.40000	-8.99994
249.50000	-8.99995
249.60000	-8.99996
249.70000	-8.99997
249.80000	-8.99998
249.90000	-9.00000
250.00000	-9.00001
250.10000	-9.00003
250.20000	-9.00004
250.30000	-9.00006
250.40000	-9.00007
250.50000	-9.00009
250.60000	-9.00011
250.70000	-9.00012
250.80000	-9.00014
250.90000	-9.00016
251.00000	-9.00017
251.10000	-9.00019
251.20000	-9.00020
251.30000	-9.00022
251.40000	-9.00023
251.50000	-9.00025
251.60000	-9.00026
251.70000	-9.00027
251.80000	-9.00029
251.90000	-9.00030
252.00000	-9.00031
252.10000	-9.00032
252.20000	-9.00033
252.30000	-9.00033
252.40000	-9.00034
252.50000	-9.00034
252.60000	-9.00035
252.70000	-9.00035
252.80000	-9.00035
252.90000	-9.00035
253.00000	-9.00035
253.10000	-9.00035
253.20000	-9.00035
253.30000	-9.00035
253.40000	-9.00034
