WSM
F3OF
DT3
FLAP1
t(s)	FLAP1(deg)
132.80000	-4.58661
132.90000	-5.03203
133.00000	-5.46798
133.10000	-5.89358
133.20000	-6.30800
133.30000	-6.71042
133.40000	-7.10002
133.50000	-7.47604
133.60000	-7.83770
133.70000	-8.18430
133.80000	-8.51511
133.90000	-8.82947
134.00000	-9.12673
134.10000	-9.40629
134.20000	-9.66758
134.30000	-9.91005
134.40000	-10.13321
134.50000	-10.33659
134.60000	-10.51977
134.70000	-10.68237
134.80000	-10.82405
134.90000	-10.94451
135.00000	-11.04350
135.10000	-11.12082
135.20000	-11.17630
135.30000	-11.20982
135.40000	-11.22132
135.50000	-11.21077
135.60000	-11.17819
135.70000	-11.12366
135.80000	-11.04729
135.90000	-10.94924
136.00000	-10.82973
136.10000	-10.68899
136.20000	-10.52732
136.30000	-10.34506
136.40000	-10.14259
136.50000	-9.92032
136.60000	-9.67870
136.70000	-9.41823
136.80000	-9.13944
136.90000	-8.84287
137.00000	-8.52914
137.10000	-8.19886
137.20000	-7.85268
137.30000	-7.49130
137.40000	-7.11541
137.50000	-6.72577
137.60000	-6.32311
137.70000	-5.90824
137.80000	-5.48194
137.90000	-5.04505
138.00000	-4.59839
138.10000	-4.14284
138.20000	-3.67925
138.30000	-3.20850
138.40000	-2.73150
138.50000	-2.24915
138.60000	-1.76236
138.70000	-1.27205
138.80000	-0.77914
138.90000	-0.28457
139.00000	0.21073
139.10000	0.70583
139.20000	1.19979
139.30000	1.69167
139.40000	2.18053
139.50000	2.66545
139.60000	3.14550
139.70000	3.61976
139.80000	4.08730
139.90000	4.54723
140.00000	4.99865
140.10000	5.44068
140.20000	5.87244
140.30000	6.29309
140.40000	6.70179
140.50000	7.09773
140.60000	7.48012
140.70000	7.84818
140.80000	8.20118
140.90000	8.53839
141.00000	8.85914
141.10000	9.16276
141.20000	9.44865
141.30000	9.71620
141.40000	9.96486
141.50000	10.19413
141.60000	10.40353
141.70000	10.59261
141.80000	10.76098
141.90000	10.90830
142.00000	11.03424
142.10000	11.13856
142.20000	11.22101
142.30000	11.28144
142.40000	11.31970
142.50000	11.33573
142.60000	11.32949
142.70000	11.30098
142.80000	11.25027
142.90000	11.17746
143.00000	11.08271
143.10000	10.96620
143.20000	10.82819
143.30000	10.66896
143.40000	10.48883
143.50000	10.28817
143.60000	10.06739
143.70000	9.82695
143.80000	9.56731
143.90000	9.28902
144.00000	8.99261
144.10000	8.67869
144.20000	8.34788
144.30000	8.00083
144.40000	7.63823
144.50000	7.26079
144.60000	6.86924
144.70000	6.46436
144.80000	6.04692
144.90000	5.61775
145.00000	5.17766
145.10000	4.72752
145.20000	4.26818
145.30000	3.80052
145.40000	3.32545
145.50000	2.84387
145.60000	2.35669
145.70000	1.86485
145.80000	1.36928
145.90000	0.87092
146.00000	0.37072
146.10000	-0.13038
146.20000	-0.63141
146.30000	-1.13142
146.40000	-1.62947
146.50000	-2.12461
146.60000	-2.61588
146.70000	-3.10234
146.80000	-3.58305
146.90000	-4.05710
147.00000	-4.52355
147.10000	-4.98151
147.20000	-5.43008
147.30000	-5.86837
147.40000	-6.29554
147.50000	-6.71073
147.60000	-7.11311
147.70000	-7.50190
147.80000	-7.87631
147.90000	-8.23558
148.00000	-8.57901
148.10000	-8.90588
148.20000	-9.21553
148.30000	-9.50734
148.40000	-9.78070
148.50000	-10.03505
148.60000	-10.26986
148.70000	-10.48464
148.80000	-10.67896
148.90000	-10.85239
149.00000	-11.00458
149.10000	-11.13519
149.20000	-11.24397
149.30000	-11.33068
149.40000	-11.39512
149.50000	-11.43717
149.60000	-11.45674
149.70000	-11.45378
149.80000	-11.42831
149.90000	-11.38036
150.00000	-11.31006
150.10000	-11.21753
150.20000	-11.10299
150.30000	-10.96666
150.40000	-10.80883
150.50000	-10.62982
150.60000	-10.43001
150.70000	-10.20981
150.80000	-9.96967
150.90000	-9.71007
151.00000	-9.43153
151.10000	-9.13463
151.20000	-8.81996
151.30000	-8.48814
151.40000	-8.13984
151.50000	-7.77574
151.60000	-7.39656
151.70000	-7.00306
151.80000	-6.59599
151.90000	-6.17616
152.00000	-5.74437
152.10000	-5.30147
152.20000	-4.84831
152.30000	-4.38576
152.40000	-3.91471
152.50000	-3.43606
152.60000	-2.95071
152.70000	-2.45960
152.80000	-1.96366
152.90000	-1.46383
153.00000	-0.96104
153.10000	-0.45626
153.20000	0.04956
153.30000	0.55546
153.40000	1.06049
153.50000	1.56368
153.60000	2.06408
153.70000	2.56074
153.80000	3.05270
153.90000	3.53903
154.00000	4.01878
154.10000	4.49104
154.20000	4.95488
154.30000	5.40941
154.40000	5.85373
154.50000	6.28698
154.60000	6.70831
154.70000	7.11688
154.80000	7.51187
154.90000	7.89251
155.00000	8.25802
155.10000	8.60768
155.20000	8.94077
155.30000	9.25661
155.40000	9.55456
155.50000	9.83401
155.60000	10.09438
155.70000	10.33513
155.80000	10.55575
155.90000	10.75577
156.00000	10.93479
156.10000	11.09242
156.20000	11.22831
156.30000	11.34219
156.40000	11.43380
156.50000	11.50294
156.60000	11.54947
156.70000	11.57328
156.80000	11.57432
156.90000	11.55258
157.00000	11.50810
157.10000	11.44097
157.20000	11.35134
157.30000	11.23938
157.40000	11.10532
157.50000	10.94945
157.60000	10.77209
157.70000	10.57360
157.80000	10.35439
157.90000	10.11491
158.00000	9.85564
158.10000	9.57712
158.20000	9.27990
158.30000	8.96459
158.40000	8.63181
158.50000	8.28224
158.60000	7.91657
158.70000	7.53551
158.80000	7.13984
158.90000	6.73031
159.00000	6.30774
159.10000	5.87294
159.20000	5.42676
159.30000	4.97006
159.40000	4.50372
159.50000	4.02864
159.60000	3.54571
159.70000	3.05587
159.80000	2.56004
159.90000	2.05916
160.00000	1.55419
160.10000	1.04607
160.20000	0.53577
160.30000	0.02426
160.40000	-0.48749
160.50000	-0.99852
160.60000	-1.50785
160.70000	-2.01451
160.80000	-2.51754
160.90000	-3.01596
161.00000	-3.50883
161.10000	-3.99518
161.20000	-4.47408
161.30000	-4.94460
161.40000	-5.40582
161.50000	-5.85683
161.60000	-6.29675
161.70000	-6.72470
161.80000	-7.13984
161.90000	-7.54134
162.00000	-7.92839
162.10000	-8.30022
162.20000	-8.65607
162.30000	-8.99522
162.40000	-9.31698
162.50000	-9.62068
162.60000	-9.90571
162.70000	-10.17148
162.80000	-10.41743
162.90000	-10.64304
163.00000	-10.84786
163.10000	-11.03144
163.20000	-11.19340
163.30000	-11.33340
163.40000	-11.45115
163.50000	-11.54639
163.60000	-11.61893
163.70000	-11.66861
163.80000	-11.69534
163.90000	-11.69904
164.00000	-11.67972
164.10000	-11.63742
164.20000	-11.57224
164.30000	-11.48430
164.40000	-11.37380
164.50000	-11.24096
164.60000	-11.08607
164.70000	-10.90945
164.80000	-10.71146
164.90000	-10.49252
165.00000	-10.25306
165.10000	-9.99359
165.20000	-9.71463
165.30000	-9.41673
165.40000	-9.10052
165.50000	-8.76661
165.60000	-8.41567
165.70000	-8.04841
165.80000	-7.66555
165.90000	-7.26785
166.00000	-6.85608
166.10000	-6.43105
166.20000	-5.99358
166.30000	-5.54453
166.40000	-5.08476
166.50000	-4.61515
166.60000	-4.13660
166.70000	-3.65003
166.80000	-3.15636
166.90000	-2.65652
167.00000	-2.15147
167.10000	-1.64215
167.20000	-1.12953
167.30000	-0.61459
167.40000	-0.09828
167.50000	0.41841
167.60000	0.93450
167.70000	1.44903
167.80000	1.96100
167.90000	2.46944
168.00000	2.97339
168.10000	3.47188
168.20000	3.96395
168.30000	4.44864
168.40000	4.92503
168.50000	5.39218
168.60000	5.84917
168.70000	6.29513
168.80000	6.72915
168.90000	7.15039
169.00000	7.55800
169.10000	7.95117
169.20000	8.32910
169.30000	8.69104
169.40000	9.03625
169.50000	9.36401
169.60000	9.67367
169.70000	9.96457
169.80000	10.23611
169.90000	10.48773
170.00000	10.71890
170.10000	10.92913
170.20000	11.11798
170.30000	11.28505
170.40000	11.42999
170.50000	11.55248
170.60000	11.65227
170.70000	11.72914
170.80000	11.78292
170.90000	11.81351
171.00000	11.82084
171.10000	11.80489
171.20000	11.76569
171.30000	11.70333
171.40000	11.61793
171.50000	11.50968
171.60000	11.37880
171.70000	11.22557
171.80000	11.05029
171.90000	10.85333
172.00000	10.63510
172.10000	10.39605
172.20000	10.13665
172.30000	9.85744
172.40000	9.55899
172.50000	9.24188
172.60000	8.90677
172.70000	8.55432
172.80000	8.18523
172.90000	7.80023
173.00000	7.40009
173.10000	6.98558
173.20000	6.55752
173.30000	6.11675
173.40000	5.66411
173.50000	5.20048
173.60000	4.72675
173.70000	4.24384
173.80000	3.75267
173.90000	3.25416
174.00000	2.74928
174.10000	2.23897
174.20000	1.72422
174.30000	1.20599
174.40000	0.68526
174.50000	0.16303
174.60000	-0.35972
174.70000	-0.88199
174.80000	-1.40279
174.90000	-1.92112
175.00000	-2.43600
175.10000	-2.94643
175.20000	-3.45144
175.30000	-3.95006
175.40000	-4.44132
175.50000	-4.92426
175.60000	-5.39794
175.70000	-5.86144
175.80000	-6.31385
175.90000	-6.75427
176.00000	-7.18183
176.10000	-7.59569
176.20000	-7.99500
176.30000	-8.37897
176.40000	-8.74681
176.50000	-9.09780
176.60000	-9.43119
176.70000	-9.74632
176.80000	-10.04252
176.90000	-10.31919
177.00000	-10.57574
177.10000	-10.81165
177.20000	-11.02641
177.30000	-11.21957
177.40000	-11.39073
177.50000	-11.53952
177.60000	-11.66562
177.70000	-11.76877
177.80000	-11.84875
177.90000	-11.90540
178.00000	-11.93858
178.10000	-11.94824
178.20000	-11.93436
178.30000	-11.89696
178.40000	-11.83613
178.50000	-11.75200
178.60000	-11.64474
178.70000	-11.51459
178.80000	-11.36182
178.90000	-11.18675
179.00000	-10.98975
179.10000	-10.77122
179.20000	-10.53162
179.30000	-10.27144
179.40000	-9.99122
179.50000	-9.69152
179.60000	-9.37296
179.70000	-9.03617
179.80000	-8.68184
179.90000	-8.31067
180.00000	-7.92341
180.10000	-7.52080
180.20000	-7.10365
180.30000	-6.67278
180.40000	-6.22902
180.50000	-5.77322
180.60000	-5.30628
180.70000	-4.82908
180.80000	-4.34254
180.90000	-3.84758
181.00000	-3.34515
181.10000	-2.83619
181.20000	-2.32167
181.30000	-1.80256
181.40000	-1.27984
181.50000	-0.75450
181.60000	-0.22752
181.70000	0.30010
181.80000	0.82736
181.90000	1.35326
182.00000	1.87680
182.10000	2.39699
182.20000	2.91284
182.30000	3.42335
182.40000	3.92756
182.50000	4.42448
182.60000	4.91315
182.70000	5.39263
182.80000	5.86197
182.90000	6.32026
183.00000	6.76660
183.10000	7.20010
183.20000	7.61989
183.30000	8.02513
183.40000	8.41502
183.50000	8.78875
183.60000	9.14557
183.70000	9.48474
183.80000	9.80557
183.90000	10.10739
184.00000	10.38956
184.10000	10.65151
184.20000	10.89267
184.30000	11.11255
184.40000	11.31066
184.50000	11.48660
184.60000	11.63998
184.70000	11.77048
184.80000	11.87782
184.90000	11.96176
185.00000	12.02214
185.10000	12.05881
185.20000	12.07170
185.30000	12.06079
185.40000	12.02609
185.50000	11.96768
185.60000	11.88567
185.70000	11.78025
185.80000	11.65164
185.90000	11.50009
186.00000	11.32594
186.10000	11.12954
186.20000	10.91131
186.30000	10.67168
186.40000	10.41116
186.50000	10.13028
186.60000	9.82961
186.70000	9.50976
186.80000	9.17139
186.90000	8.81516
187.00000	8.44180
187.10000	8.05204
187.20000	7.64666
187.30000	7.22646
187.40000	6.79226
187.50000	6.34490
187.60000	5.88525
187.70000	5.41420
187.80000	4.93266
187.90000	4.44154
188.00000	3.94179
188.10000	3.43435
188.20000	2.92019
188.30000	2.40028
188.40000	1.87560
188.50000	1.34716
188.60000	0.81593
188.70000	0.28294
188.80000	-0.25081
188.90000	-0.78430
189.00000	-1.31654
189.10000	-1.84649
189.20000	-2.37316
189.30000	-2.89553
189.40000	-3.41260
189.50000	-3.92338
189.60000	-4.42687
189.70000	-4.92210
189.80000	-5.40811
189.90000	-5.88394
190.00000	-6.34865
190.10000	-6.80134
190.20000	-7.24109
190.30000	-7.66702
190.40000	-8.07829
190.50000	-8.47406
190.60000	-8.85353
190.70000	-9.21591
190.80000	-9.56048
190.90000	-9.88650
191.00000	-10.19332
191.10000	-10.48029
191.20000	-10.74680
191.30000	-10.99231
191.40000	-11.21629
191.50000	-11.41828
191.60000	-11.59783
191.70000	-11.75459
191.80000	-11.88820
191.90000	-11.99840
192.00000	-12.08495
192.10000	-12.14767
192.20000	-12.18643
192.30000	-12.20114
192.40000	-12.19179
192.50000	-12.15839
192.60000	-12.10103
192.70000	-12.01982
192.80000	-11.91493
192.90000	-11.78660
193.00000	-11.63510
193.10000	-11.46074
193.20000	-11.26390
193.30000	-11.04497
193.40000	-10.80443
193.50000	-10.54276
193.60000	-10.26050
193.70000	-9.95824
193.80000	-9.63658
193.90000	-9.29618
194.00000	-8.93772
194.10000	-8.56192
194.20000	-8.16953
194.30000	-7.76133
194.40000	-7.33812
194.50000	-6.90072
194.60000	-6.44999
194.70000	-5.98680
194.80000	-5.51204
194.90000	-5.02663
195.00000	-4.53149
195.10000	-4.02757
195.20000	-3.51582
195.30000	-2.99721
195.40000	-2.47273
195.50000	-1.94337
195.60000	-1.41012
195.70000	-0.87400
195.80000	-0.33601
195.90000	0.20283
196.00000	0.74150
196.10000	1.27898
196.20000	1.81424
196.30000	2.34627
196.40000	2.87406
196.50000	3.39660
196.60000	3.91288
196.70000	4.42190
196.80000	4.92270
196.90000	5.41428
197.00000	5.89569
197.10000	6.36599
197.20000	6.82426
197.30000	7.26957
197.40000	7.70106
197.50000	8.11784
197.60000	8.51908
197.70000	8.90397
197.80000	9.27172
197.90000	9.62157
198.00000	9.95281
198.10000	10.26474
198.20000	10.55673
198.30000	10.82814
198.40000	11.07842
198.50000	11.30704
198.60000	11.51351
198.70000	11.69739
198.80000	11.85829
198.90000	11.99587
199.00000	12.10984
199.10000	12.19994
199.20000	12.26600
199.30000	12.30786
199.40000	12.32543
199.50000	12.31869
199.60000	12.28763
199.70000	12.23234
199.80000	12.15291
199.90000	12.04952
200.00000	11.92239
200.10000	11.77178
200.20000	11.59801
200.30000	11.40143
200.40000	11.18246
200.50000	10.94153
200.60000	10.67916
200.70000	10.39587
200.80000	10.09223
200.90000	9.76887
201.00000	9.42643
201.10000	9.06560
201.20000	8.68710
201.30000	8.29169
201.40000	7.88013
201.50000	7.45326
201.60000	7.01189
201.70000	6.55689
201.80000	6.08915
201.90000	5.60957
202.00000	5.11907
202.10000	4.61860
202.20000	4.10912
202.30000	3.59159
202.40000	3.06700
202.50000	2.53636
202.60000	2.00066
202.70000	1.46093
202.80000	0.91819
202.90000	0.37346
203.00000	-0.17220
203.10000	-0.71778
203.20000	-1.26223
203.30000	-1.80451
203.40000	-2.34358
203.50000	-2.87842
203.60000	-3.40800
203.70000	-3.93129
203.80000	-4.44729
203.90000	-4.95499
204.00000	-5.45341
204.10000	-5.94156
204.20000	-6.41850
204.30000	-6.88328
204.40000	-7.33498
204.50000	-7.77270
204.60000	-8.19556
204.70000	-8.60271
204.80000	-8.99332
204.90000	-9.36660
205.00000	-9.72178
205.10000	-10.05813
205.20000	-10.37496
205.30000	-10.67160
205.40000	-10.94743
205.50000	-11.20188
205.60000	-11.43441
205.70000	-11.64452
205.80000	-11.83177
205.90000	-11.99577
206.00000	-12.13615
206.10000	-12.25263
206.20000	-12.34495
206.30000	-12.41292
206.40000	-12.45639
206.50000	-12.47526
206.60000	-12.46951
206.70000	-12.43913
206.80000	-12.38421
206.90000	-12.30485
207.00000	-12.20122
207.10000	-12.07355
207.20000	-11.92210
207.30000	-11.74720
207.40000	-11.54920
207.50000	-11.32853
207.60000	-11.08565
207.70000	-10.82105
207.80000	-10.53528
207.90000	-10.22892
208.00000	-9.90261
208.10000	-9.55700
208.20000	-9.19279
208.30000	-8.81071
208.40000	-8.41152
208.50000	-7.99601
208.60000	-7.56500
208.70000	-7.11934
208.80000	-6.65989
208.90000	-6.18755
209.00000	-5.70323
209.10000	-5.20786
209.20000	-4.70239
209.30000	-4.18779
209.40000	-3.66504
209.50000	-3.13512
209.60000	-2.59904
209.70000	-2.05782
209.80000	-1.51248
209.90000	-0.96405
210.00000	-0.41356
210.10000	0.13794
210.20000	0.68942
210.30000	1.23982
210.40000	1.78812
210.50000	2.33325
210.60000	2.87420
210.70000	3.40991
210.80000	3.93937
210.90000	4.46155
211.00000	4.97545
211.10000	5.48007
211.20000	5.97442
211.30000	6.45753
211.40000	6.92845
211.50000	7.38625
211.60000	7.83002
211.70000	8.25885
211.80000	8.67190
211.90000	9.06832
212.00000	9.44729
212.10000	9.80805
212.20000	10.14985
212.30000	10.47197
212.40000	10.77375
212.50000	11.05454
212.60000	11.31377
212.70000	11.55086
212.80000	11.76533
212.90000	11.95671
213.00000	12.12459
213.10000	12.26861
213.20000	12.38846
213.30000	12.48387
213.40000	12.55464
213.50000	12.60061
213.60000	12.62168
213.70000	12.61781
213.80000	12.58899
213.90000	12.53529
214.00000	12.45681
214.10000	12.35373
214.20000	12.22626
214.30000	12.07467
214.40000	11.89927
214.50000	11.70044
214.60000	11.47858
214.70000	11.23417
214.80000	10.96770
214.90000	10.67972
215.00000	10.37084
215.10000	10.04167
215.20000	9.69288
215.30000	9.32519
215.40000	8.93932
215.50000	8.53605
215.60000	8.11619
215.70000	7.68055
215.80000	7.23000
215.90000	6.76542
216.00000	6.28770
216.10000	5.79778
216.20000	5.29660
216.30000	4.78512
216.40000	4.26433
216.50000	3.73520
216.60000	3.19876
216.70000	2.65601
216.80000	2.10798
216.90000	1.55572
217.00000	1.00027
217.10000	0.44268
217.20000	-0.11601
217.30000	-0.67472
217.40000	-1.23240
217.50000	-1.78800
217.60000	-2.34045
217.70000	-2.88870
217.80000	-3.43170
217.90000	-3.96840
218.00000	-4.49777
218.10000	-5.01878
218.20000	-5.53042
218.30000	-6.03169
218.40000	-6.52159
218.50000	-6.99917
218.60000	-7.46346
218.70000	-7.91354
218.80000	-8.34850
218.90000	-8.76747
219.00000	-9.16959
219.10000	-9.55402
219.20000	-9.92000
219.30000	-10.26674
219.40000	-10.59354
219.50000	-10.89971
219.60000	-11.18460
219.70000	-11.44762
219.80000	-11.68820
219.90000	-11.90583
220.00000	-12.10005
220.10000	-12.27045
220.20000	-12.41666
220.30000	-12.53836
220.40000	-12.63531
220.50000	-12.70727
220.60000	-12.75412
220.70000	-12.77574
220.80000	-12.77209
220.90000	-12.74318
221.00000	-12.68908
221.10000	-12.60990
221.20000	-12.50582
221.30000	-12.37705
221.40000	-12.22388
221.50000	-12.04663
221.60000	-11.84568
221.70000	-11.62145
221.80000	-11.37441
221.90000	-11.10508
222.00000	-10.81401
222.10000	-10.50181
222.20000	-10.16911
222.30000	-9.81659
222.40000	-9.44497
222.50000	-9.05500
222.60000	-8.64744
222.70000	-8.22311
222.80000	-7.78286
222.90000	-7.32754
223.00000	-6.85804
223.10000	-6.37527
223.20000	-5.88017
223.30000	-5.37369
223.40000	-4.85680
223.50000	-4.33048
223.60000	-3.79575
223.70000	-3.25360
223.80000	-2.70507
223.90000	-2.15119
224.00000	-1.59301
224.10000	-1.03157
224.20000	-0.46795
224.30000	0.09680
224.40000	0.66162
224.50000	1.22544
224.60000	1.78719
224.70000	2.34580
224.80000	2.90022
224.90000	3.44937
225.00000	3.99222
225.10000	4.52772
225.20000	5.05482
225.30000	5.57251
225.40000	6.07978
225.50000	6.57563
225.60000	7.05907
225.70000	7.52916
225.80000	7.98494
225.90000	8.42551
226.00000	8.84996
226.10000	9.25744
226.20000	9.64711
226.30000	10.01817
226.40000	10.36985
226.50000	10.70140
226.60000	11.01215
226.70000	11.30143
226.80000	11.56862
226.90000	11.81316
227.00000	12.03453
227.10000	12.23226
227.20000	12.40590
227.30000	12.55510
227.40000	12.67952
227.50000	12.77889
227.60000	12.85301
227.70000	12.90170
227.80000	12.92486
227.90000	12.92244
228.00000	12.89444
228.10000	12.84093
228.20000	12.76200
228.30000	12.65784
228.40000	12.52866
228.50000	12.37474
228.60000	12.19640
228.70000	11.99402
228.80000	11.76802
228.90000	11.51888
229.00000	11.24711
229.10000	10.95328
229.20000	10.63799
229.30000	10.30189
229.40000	9.94566
229.50000	9.57002
229.60000	9.17572
229.70000	8.76356
229.80000	8.33435
229.90000	7.88895
230.00000	7.42822
230.10000	6.95307
230.20000	6.46442
230.30000	5.96323
230.40000	5.45044
230.50000	4.92706
230.60000	4.39407
230.70000	3.85251
230.80000	3.30339
230.90000	2.74776
231.00000	2.18667
231.10000	1.62118
231.20000	1.05237
231.30000	0.48131
231.40000	-0.09093
231.50000	-0.66325
231.60000	-1.23457
231.70000	-1.80382
231.80000	-2.36989
231.90000	-2.93172
232.00000	-3.48822
232.10000	-4.03833
232.20000	-4.58099
232.30000	-5.11513
232.40000	-5.63972
232.50000	-6.15374
232.60000	-6.65616
232.70000	-7.14600
232.80000	-7.62228
232.90000	-8.08404
233.00000	-8.53035
233.10000	-8.96031
233.20000	-9.37304
233.30000	-9.76770
233.40000	-10.14346
233.50000	-10.49955
233.60000	-10.83523
233.70000	-11.14979
233.80000	-11.44257
233.90000	-11.71295
234.00000	-11.96035
234.10000	-12.18425
234.20000	-12.38417
234.30000	-12.55968
234.40000	-12.71040
234.50000	-12.83600
234.60000	-12.93623
234.70000	-13.01085
234.80000	-13.05972
234.90000	-13.08273
235.00000	-13.07983
235.10000	-13.05102
235.20000	-12.99638
235.30000	-12.91602
235.40000	-12.81012
235.50000	-12.67890
235.60000	-12.52266
235.70000	-12.34172
235.80000	-12.13647
235.90000	-11.90735
236.00000	-11.65483
236.10000	-11.37945
236.20000	-11.08178
236.30000	-10.76244
236.40000	-10.42208
236.50000	-10.06139
236.60000	-9.68112
236.70000	-9.28202
236.80000	-8.86490
236.90000	-8.43058
237.00000	-7.97993
237.10000	-7.51383
237.20000	-7.03319
237.30000	-6.53895
237.40000	-6.03206
237.50000	-5.51350
237.60000	-4.98425
237.70000	-4.44534
237.80000	-3.89779
237.90000	-3.34263
238.00000	-2.78092
238.10000	-2.21371
238.20000	-1.64207
238.30000	-1.06709
238.40000	-0.48984
238.50000	0.08859
238.60000	0.66710
238.70000	1.24462
238.80000	1.82003
238.90000	2.39226
239.00000	2.96022
239.10000	3.52281
239.20000	4.07896
239.30000	4.62761
239.40000	5.16769
239.50000	5.69815
239.60000	6.21795
239.70000	6.72608
239.80000	7.22153
239.90000	7.70330
240.00000	8.17045
240.10000	8.62202
240.20000	9.05710
240.30000	9.47481
240.40000	9.87428
240.50000	10.25469
240.60000	10.61524
240.70000	10.95519
240.80000	11.27381
240.90000	11.57044
241.00000	11.84444
241.10000	12.09522
241.20000	12.32225
241.30000	12.52504
241.40000	12.70314
241.50000	12.85618
241.60000	12.98382
241.70000	13.08578
241.80000	13.16184
241.90000	13.21182
242.00000	13.23563
242.10000	13.23320
242.20000	13.20454
242.30000	13.14971
242.40000	13.06883
242.50000	12.96207
242.60000	12.82966
242.70000	12.67188
242.80000	12.48907
242.90000	12.28161
243.00000	12.04994
243.10000	11.79456
243.20000	11.51598
243.30000	11.21479
243.40000	10.89162
243.50000	10.54713
243.60000	10.18201
243.70000	9.79702
243.80000	9.39292
243.90000	8.97053
244.00000	8.53069
244.10000	8.07426
244.20000	7.60216
244.30000	7.11529
244.40000	6.61462
244.50000	6.10110
244.60000	5.57574
244.70000	5.03953
244.80000	4.49351
244.90000	3.93871
245.00000	3.37620
245.10000	2.80703
245.20000	2.23228
245.30000	1.65305
245.40000	1.07043
245.50000	0.48551
245.60000	-0.10060
245.70000	-0.68679
245.80000	-1.27194
245.90000	-1.85495
246.00000	-2.43472
246.10000	-3.01012
246.20000	-3.58007
246.30000	-4.14346
246.40000	-4.69920
246.50000	-5.24623
246.60000	-5.78346
246.70000	-6.30985
246.80000	-6.82436
246.90000	-7.32597
247.00000	-7.81368
247.10000	-8.28650
247.20000	-8.74348
247.30000	-9.18370
247.40000	-9.60625
247.50000	-10.01027
247.60000	-10.39490
247.70000	-10.75937
247.80000	-11.10289
247.90000	-11.42475
248.00000	-11.72427
248.10000	-12.00080
248.20000	-12.25377
248.30000	-12.48262
248.40000	-12.68687
248.50000	-12.86607
248.60000	-13.01985
248.70000	-13.14786
248.80000	-13.24983
248.90000	-13.32555
249.00000	-13.37484
249.10000	-13.39761
249.20000	-13.39381
249.30000	-13.36345
249.40000	-13.30659
249.50000	-13.22337
249.60000	-13.11397
249.70000	-12.97863
249.80000	-12.81763
249.90000	-12.63134
250.00000	-12.42014
250.10000	-12.18448
250.20000	-11.92487
250.30000	-11.64186
250.40000	-11.33603
250.50000	-11.00801
250.60000	-10.65849
250.70000	-10.28818
250.80000	-9.89783
250.90000	-9.48823
251.00000	-9.06021
251.10000	-8.61461
251.20000	-8.15232
251.30000	-7.67425
251.40000	-7.18133
251.50000	-6.67452
251.60000	-6.15480
251.70000	-5.62317
251.80000	-5.08065
251.90000	-4.52828
252.00000	-3.96710
252.10000	-3.39818
252.20000	-2.82259
252.30000	-2.24143
252.40000	-1.65577
252.50000	-1.06674
252.60000	-0.47543
252.70000	0.11704
252.80000	0.70956
252.90000	1.30100
253.00000	1.89025
253.10000	2.47619
253.20000	3.05771
253.30000	3.63370
253.40000	4.20305
253.50000	4.76467
253.60000	5.31746
253.70000	5.86036
253.80000	6.39231
253.90000	6.91225
254.00000	7.41915
254.10000	7.91201
254.20000	8.38984
254.30000	8.85166
254.40000	9.29656
254.50000	9.72360
254.60000	10.13191
254.70000	10.52065
254.80000	10.88900
254.90000	11.23619
255.00000	11.56149
255.10000	11.86421
255.20000	12.14369
255.30000	12.39934
255.40000	12.63061
255.50000	12.83700
255.60000	13.01805
255.70000	13.17338
255.80000	13.30264
255.90000	13.40555
256.00000	13.48189
256.10000	13.53148
256.20000	13.55422
256.30000	13.55006
256.40000	13.51900
256.50000	13.46111
256.60000	13.37652
256.70000	13.26540
256.80000	13.12800
256.90000	12.96461
257.00000	12.77559
257.10000	12.56133
257.20000	12.32228
257.30000	12.05896
257.40000	11.77191
257.50000	11.46174
257.60000	11.12908
257.70000	10.77462
257.80000	10.39909
257.90000	10.00325
258.00000	9.58790
258.10000	9.15387
258.20000	8.70203
258.30000	8.23327
258.40000	7.74853
258.50000	7.24874
258.60000	6.73488
258.70000	6.20794
258.80000	5.66895
258.90000	5.11894
259.00000	4.55895
259.10000	3.99006
259.20000	3.41335
259.30000	2.82991
259.40000	2.24085
259.50000	1.64727
259.60000	1.05030
259.70000	0.45106
259.80000	-0.14930
259.90000	-0.74967
260.00000	-1.34889
260.10000	-1.94584
260.20000	-2.53938
260.30000	-3.12837
260.40000	-3.71168
260.50000	-4.28821
260.60000	-4.85682
260.70000	-5.41641
260.80000	-5.96590
260.90000	-6.50421
261.00000	-7.03026
261.10000	-7.54302
261.20000	-8.04147
261.30000	-8.52458
261.40000	-8.99140
261.50000	-9.44096
261.60000	-9.87234
261.70000	-10.28466
261.80000	-10.67706
261.90000	-11.04871
262.00000	-11.39883
262.10000	-11.72669
262.20000	-12.03159
262.30000	-12.31287
262.40000	-12.56993
262.50000	-12.80223
262.60000	-13.00926
262.70000	-13.19057
262.80000	-13.34576
262.90000	-13.47451
263.00000	-13.57653
263.10000	-13.65161
263.20000	-13.69958
263.30000	-13.72033
263.40000	-13.71384
263.50000	-13.68010
263.60000	-13.61921
263.70000	-13.53130
263.80000	-13.41656
263.90000	-13.27525
264.00000	-13.10767
264.10000	-12.91418
264.20000	-12.69521
264.30000	-12.45122
264.40000	-12.18273
264.50000	-11.89030
264.60000	-11.57456
264.70000	-11.23616
264.80000	-10.87580
264.90000	-10.49421
265.00000	-10.09218
265.10000	-9.67052
265.20000	-9.23008
265.30000	-8.77174
265.40000	-8.29640
