WSM
F3OF
DT2
SURGE
t(s)	SURGE(m)
132.50000	0.27224
132.60000	0.27535
132.70000	0.27961
132.80000	0.28504
132.90000	0.29164
133.00000	0.29940
133.10000	0.30830
133.20000	0.31830
133.30000	0.32938
133.40000	0.34146
133.50000	0.35450
133.60000	0.36842
133.70000	0.38314
133.80000	0.39858
133.90000	0.41463
134.00000	0.43121
134.10000	0.44820
134.20000	0.46549
134.30000	0.48297
134.40000	0.50053
134.50000	0.51805
134.60000	0.53540
134.70000	0.55248
134.80000	0.56917
134.90000	0.58535
135.00000	0.60092
135.10000	0.61578
135.20000	0.62982
135.30000	0.64296
135.40000	0.65511
135.50000	0.66620
135.60000	0.67616
135.70000	0.68493
135.80000	0.69248
135.90000	0.69875
136.00000	0.70373
136.10000	0.70740
136.20000	0.70975
136.30000	0.71080
136.40000	0.71056
136.50000	0.70905
136.60000	0.70632
136.70000	0.70241
136.80000	0.69738
136.90000	0.69130
137.00000	0.68424
137.10000	0.67629
137.20000	0.66754
137.30000	0.65807
137.40000	0.64800
137.50000	0.63743
137.60000	0.62646
137.70000	0.61521
137.80000	0.60379
137.90000	0.59232
138.00000	0.58090
138.10000	0.56965
138.20000	0.55868
138.30000	0.54808
138.40000	0.53796
138.50000	0.52842
138.60000	0.51953
138.70000	0.51139
138.80000	0.50405
138.90000	0.49760
139.00000	0.49207
139.10000	0.48752
139.20000	0.48399
139.30000	0.48149
139.40000	0.48005
139.50000	0.47966
139.60000	0.48032
139.70000	0.48201
139.80000	0.48471
139.90000	0.48839
140.00000	0.49298
140.10000	0.49844
140.20000	0.50471
140.30000	0.51171
140.40000	0.51936
140.50000	0.52757
140.60000	0.53626
140.70000	0.54532
140.80000	0.55465
140.90000	0.56416
141.00000	0.57372
141.10000	0.58324
141.20000	0.59260
141.30000	0.60170
141.40000	0.61043
141.50000	0.61868
141.60000	0.62636
141.70000	0.63337
141.80000	0.63962
141.90000	0.64502
142.00000	0.64950
142.10000	0.65299
142.20000	0.65543
142.30000	0.65676
142.40000	0.65695
142.50000	0.65596
142.60000	0.65375
142.70000	0.65033
142.80000	0.64569
142.90000	0.63983
143.00000	0.63277
143.10000	0.62454
143.20000	0.61516
143.30000	0.60470
143.40000	0.59320
143.50000	0.58072
143.60000	0.56734
143.70000	0.55313
143.80000	0.53817
143.90000	0.52256
144.00000	0.50639
144.10000	0.48976
144.20000	0.47277
144.30000	0.45553
144.40000	0.43814
144.50000	0.42070
144.60000	0.40333
144.70000	0.38612
144.80000	0.36918
144.90000	0.35260
145.00000	0.33649
145.10000	0.32092
145.20000	0.30599
145.30000	0.29177
145.40000	0.27832
145.50000	0.26571
145.60000	0.25400
145.70000	0.24322
145.80000	0.23342
145.90000	0.22461
146.00000	0.21682
146.10000	0.21006
146.20000	0.20431
146.30000	0.19957
146.40000	0.19581
146.50000	0.19301
146.60000	0.19112
146.70000	0.19010
146.80000	0.18988
146.90000	0.19040
147.00000	0.19160
147.10000	0.19339
147.20000	0.19569
147.30000	0.19841
147.40000	0.20145
147.50000	0.20474
147.60000	0.20815
147.70000	0.21160
147.80000	0.21499
147.90000	0.21822
148.00000	0.22118
148.10000	0.22378
148.20000	0.22593
148.30000	0.22754
148.40000	0.22853
148.50000	0.22881
148.60000	0.22832
148.70000	0.22699
148.80000	0.22476
148.90000	0.22157
149.00000	0.21740
149.10000	0.21221
149.20000	0.20596
149.30000	0.19866
149.40000	0.19029
149.50000	0.18086
149.60000	0.17039
149.70000	0.15889
149.80000	0.14640
149.90000	0.13295
150.00000	0.11861
150.10000	0.10343
150.20000	0.08747
150.30000	0.07080
150.40000	0.05351
150.50000	0.03567
150.60000	0.01737
150.70000	-0.00129
150.80000	-0.02022
150.90000	-0.03931
151.00000	-0.05848
151.10000	-0.07762
151.20000	-0.09663
151.30000	-0.11542
151.40000	-0.13388
151.50000	-0.15192
151.60000	-0.16946
151.70000	-0.18641
151.80000	-0.20269
151.90000	-0.21823
152.00000	-0.23296
152.10000	-0.24682
152.20000	-0.25976
152.30000	-0.27173
152.40000	-0.28271
152.50000	-0.29266
152.60000	-0.30158
152.70000	-0.30944
152.80000	-0.31625
152.90000	-0.32203
153.00000	-0.32679
153.10000	-0.33055
153.20000	-0.33337
153.30000	-0.33527
153.40000	-0.33632
153.50000	-0.33657
153.60000	-0.33610
153.70000	-0.33496
153.80000	-0.33324
153.90000	-0.33102
154.00000	-0.32839
154.10000	-0.32544
154.20000	-0.32226
154.30000	-0.31893
154.40000	-0.31556
154.50000	-0.31224
154.60000	-0.30906
154.70000	-0.30610
154.80000	-0.30347
154.90000	-0.30123
155.00000	-0.29947
155.10000	-0.29826
155.20000	-0.29767
155.30000	-0.29777
155.40000	-0.29860
155.50000	-0.30022
155.60000	-0.30266
155.70000	-0.30596
155.80000	-0.31014
155.90000	-0.31521
156.00000	-0.32118
156.10000	-0.32804
156.20000	-0.33579
156.30000	-0.34440
156.40000	-0.35384
156.50000	-0.36409
156.60000	-0.37508
156.70000	-0.38678
156.80000	-0.39912
156.90000	-0.41203
157.00000	-0.42545
157.10000	-0.43930
157.20000	-0.45349
157.30000	-0.46795
157.40000	-0.48259
157.50000	-0.49731
157.60000	-0.51202
157.70000	-0.52663
157.80000	-0.54106
157.90000	-0.55520
158.00000	-0.56898
158.10000	-0.58230
158.20000	-0.59508
158.30000	-0.60724
158.40000	-0.61872
158.50000	-0.62943
158.60000	-0.63933
158.70000	-0.64834
158.80000	-0.65644
158.90000	-0.66356
159.00000	-0.66969
159.10000	-0.67479
159.20000	-0.67885
159.30000	-0.68187
159.40000	-0.68383
159.50000	-0.68476
159.60000	-0.68466
159.70000	-0.68356
159.80000	-0.68150
159.90000	-0.67852
160.00000	-0.67467
160.10000	-0.66999
160.20000	-0.66456
160.30000	-0.65843
160.40000	-0.65169
160.50000	-0.64440
160.60000	-0.63665
160.70000	-0.62853
160.80000	-0.62011
160.90000	-0.61148
161.00000	-0.60274
161.10000	-0.59397
161.20000	-0.58526
161.30000	-0.57669
161.40000	-0.56834
161.50000	-0.56031
161.60000	-0.55265
161.70000	-0.54544
161.80000	-0.53875
161.90000	-0.53264
162.00000	-0.52717
162.10000	-0.52237
162.20000	-0.51829
162.30000	-0.51496
162.40000	-0.51240
162.50000	-0.51064
162.60000	-0.50967
162.70000	-0.50951
162.80000	-0.51013
162.90000	-0.51153
163.00000	-0.51369
163.10000	-0.51655
163.20000	-0.52010
163.30000	-0.52428
163.40000	-0.52905
163.50000	-0.53433
163.60000	-0.54007
163.70000	-0.54619
163.80000	-0.55263
163.90000	-0.55931
164.00000	-0.56614
164.10000	-0.57304
164.20000	-0.57993
164.30000	-0.58672
164.40000	-0.59333
164.50000	-0.59968
164.60000	-0.60568
164.70000	-0.61125
164.80000	-0.61631
164.90000	-0.62080
165.00000	-0.62464
165.10000	-0.62777
165.20000	-0.63013
165.30000	-0.63167
165.40000	-0.63235
165.50000	-0.63213
165.60000	-0.63097
165.70000	-0.62885
165.80000	-0.62576
165.90000	-0.62169
166.00000	-0.61664
166.10000	-0.61062
166.20000	-0.60365
166.30000	-0.59574
166.40000	-0.58694
166.50000	-0.57728
166.60000	-0.56680
166.70000	-0.55556
166.80000	-0.54362
166.90000	-0.53104
167.00000	-0.51788
167.10000	-0.50423
167.20000	-0.49015
167.30000	-0.47573
167.40000	-0.46105
167.50000	-0.44618
167.60000	-0.43122
167.70000	-0.41625
167.80000	-0.40135
167.90000	-0.38659
168.00000	-0.37207
168.10000	-0.35786
168.20000	-0.34402
168.30000	-0.33063
168.40000	-0.31775
168.50000	-0.30543
168.60000	-0.29374
168.70000	-0.28271
168.80000	-0.27239
168.90000	-0.26280
169.00000	-0.25397
169.10000	-0.24592
169.20000	-0.23866
169.30000	-0.23219
169.40000	-0.22650
169.50000	-0.22158
169.60000	-0.21741
169.70000	-0.21396
169.80000	-0.21120
169.90000	-0.20909
170.00000	-0.20757
170.10000	-0.20660
170.20000	-0.20611
170.30000	-0.20605
170.40000	-0.20635
170.50000	-0.20692
170.60000	-0.20771
170.70000	-0.20864
170.80000	-0.20963
170.90000	-0.21059
171.00000	-0.21146
171.10000	-0.21216
171.20000	-0.21260
171.30000	-0.21272
171.40000	-0.21245
171.50000	-0.21171
171.60000	-0.21045
171.70000	-0.20860
171.80000	-0.20612
171.90000	-0.20294
172.00000	-0.19905
172.10000	-0.19438
172.20000	-0.18893
172.30000	-0.18266
172.40000	-0.17556
172.50000	-0.16762
172.60000	-0.15885
172.70000	-0.14925
172.80000	-0.13884
172.90000	-0.12763
173.00000	-0.11567
173.10000	-0.10297
173.20000	-0.08960
173.30000	-0.07558
173.40000	-0.06099
173.50000	-0.04587
173.60000	-0.03028
173.70000	-0.01431
173.80000	0.00199
173.90000	0.01853
174.00000	0.03525
174.10000	0.05206
174.20000	0.06889
174.30000	0.08566
174.40000	0.10229
174.50000	0.11870
174.60000	0.13482
174.70000	0.15059
174.80000	0.16592
174.90000	0.18075
175.00000	0.19503
175.10000	0.20870
175.20000	0.22171
175.30000	0.23401
175.40000	0.24558
175.50000	0.25636
175.60000	0.26635
175.70000	0.27552
175.80000	0.28386
175.90000	0.29137
176.00000	0.29806
176.10000	0.30393
176.20000	0.30900
176.30000	0.31330
176.40000	0.31685
176.50000	0.31970
176.60000	0.32188
176.70000	0.32346
176.80000	0.32447
176.90000	0.32498
177.00000	0.32505
177.10000	0.32475
177.20000	0.32414
177.30000	0.32329
177.40000	0.32229
177.50000	0.32119
177.60000	0.32007
177.70000	0.31902
177.80000	0.31808
177.90000	0.31735
178.00000	0.31687
178.10000	0.31673
178.20000	0.31697
178.30000	0.31765
178.40000	0.31883
178.50000	0.32055
178.60000	0.32285
178.70000	0.32577
178.80000	0.32933
178.90000	0.33356
179.00000	0.33846
179.10000	0.34406
179.20000	0.35034
179.30000	0.35731
179.40000	0.36495
179.50000	0.37324
179.60000	0.38216
179.70000	0.39168
179.80000	0.40175
179.90000	0.41233
180.00000	0.42337
180.10000	0.43482
180.20000	0.44663
180.30000	0.45872
180.40000	0.47103
180.50000	0.48350
180.60000	0.49605
180.70000	0.50862
180.80000	0.52113
180.90000	0.53350
181.00000	0.54567
181.10000	0.55756
181.20000	0.56911
181.30000	0.58025
181.40000	0.59091
181.50000	0.60104
181.60000	0.61058
181.70000	0.61947
181.80000	0.62767
181.90000	0.63514
182.00000	0.64185
182.10000	0.64776
182.20000	0.65285
182.30000	0.65711
182.40000	0.66052
182.50000	0.66308
182.60000	0.66480
182.70000	0.66569
182.80000	0.66575
182.90000	0.66502
183.00000	0.66353
183.10000	0.66131
183.20000	0.65839
183.30000	0.65483
183.40000	0.65068
183.50000	0.64599
183.60000	0.64081
183.70000	0.63522
183.80000	0.62927
183.90000	0.62303
184.00000	0.61657
184.10000	0.60996
184.20000	0.60327
184.30000	0.59656
184.40000	0.58990
184.50000	0.58336
184.60000	0.57701
184.70000	0.57089
184.80000	0.56508
184.90000	0.55962
185.00000	0.55457
185.10000	0.54996
185.20000	0.54584
185.30000	0.54225
185.40000	0.53920
185.50000	0.53673
185.60000	0.53485
185.70000	0.53356
185.80000	0.53288
185.90000	0.53280
186.00000	0.53331
186.10000	0.53439
186.20000	0.53603
186.30000	0.53819
186.40000	0.54084
186.50000	0.54394
186.60000	0.54746
186.70000	0.55134
186.80000	0.55552
186.90000	0.55996
187.00000	0.56460
187.10000	0.56936
187.20000	0.57420
187.30000	0.57904
187.40000	0.58382
187.50000	0.58847
187.60000	0.59292
187.70000	0.59712
187.80000	0.60099
187.90000	0.60448
188.00000	0.60752
188.10000	0.61007
188.20000	0.61206
188.30000	0.61345
188.40000	0.61420
188.50000	0.61427
188.60000	0.61363
188.70000	0.61224
188.80000	0.61010
188.90000	0.60717
189.00000	0.60345
189.10000	0.59895
189.20000	0.59365
189.30000	0.58758
189.40000	0.58075
189.50000	0.57317
189.60000	0.56488
189.70000	0.55591
189.80000	0.54629
189.90000	0.53608
190.00000	0.52532
190.10000	0.51405
190.20000	0.50234
190.30000	0.49024
190.40000	0.47782
190.50000	0.46514
190.60000	0.45226
190.70000	0.43925
190.80000	0.42617
190.90000	0.41309
191.00000	0.40008
191.10000	0.38720
191.20000	0.37451
191.30000	0.36208
191.40000	0.34994
191.50000	0.33817
191.60000	0.32680
191.70000	0.31588
191.80000	0.30545
191.90000	0.29555
192.00000	0.28620
192.10000	0.27742
192.20000	0.26924
192.30000	0.26167
192.40000	0.25470
192.50000	0.24834
192.60000	0.24258
192.70000	0.23741
192.80000	0.23281
192.90000	0.22876
193.00000	0.22522
193.10000	0.22217
193.20000	0.21955
193.30000	0.21734
193.40000	0.21548
193.50000	0.21391
193.60000	0.21259
193.70000	0.21146
193.80000	0.21046
193.90000	0.20953
194.00000	0.20861
194.10000	0.20764
194.20000	0.20655
194.30000	0.20529
194.40000	0.20380
194.50000	0.20202
194.60000	0.19990
194.70000	0.19738
194.80000	0.19442
194.90000	0.19097
195.00000	0.18700
195.10000	0.18246
195.20000	0.17733
195.30000	0.17159
195.40000	0.16520
195.50000	0.15817
195.60000	0.15048
195.70000	0.14213
195.80000	0.13312
195.90000	0.12345
196.00000	0.11316
196.10000	0.10225
196.20000	0.09076
196.30000	0.07870
196.40000	0.06613
196.50000	0.05307
196.60000	0.03958
196.70000	0.02570
196.80000	0.01149
196.90000	-0.00301
197.00000	-0.01772
197.10000	-0.03261
197.20000	-0.04760
197.30000	-0.06263
197.40000	-0.07764
197.50000	-0.09257
197.60000	-0.10736
197.70000	-0.12195
197.80000	-0.13628
197.90000	-0.15029
198.00000	-0.16394
198.10000	-0.17717
198.20000	-0.18994
198.30000	-0.20220
198.40000	-0.21393
198.50000	-0.22507
198.60000	-0.23562
198.70000	-0.24554
198.80000	-0.25482
198.90000	-0.26344
199.00000	-0.27141
199.10000	-0.27872
199.20000	-0.28537
199.30000	-0.29138
199.40000	-0.29676
199.50000	-0.30153
199.60000	-0.30572
199.70000	-0.30936
199.80000	-0.31249
199.90000	-0.31515
200.00000	-0.31738
200.10000	-0.31922
200.20000	-0.32073
200.30000	-0.32195
200.40000	-0.32295
200.50000	-0.32378
200.60000	-0.32449
200.70000	-0.32515
200.80000	-0.32580
200.90000	-0.32651
201.00000	-0.32733
201.10000	-0.32831
201.20000	-0.32951
201.30000	-0.33098
201.40000	-0.33276
201.50000	-0.33489
201.60000	-0.33741
201.70000	-0.34036
201.80000	-0.34376
201.90000	-0.34764
202.00000	-0.35203
202.10000	-0.35692
202.20000	-0.36235
202.30000	-0.36830
202.40000	-0.37477
202.50000	-0.38177
202.60000	-0.38927
202.70000	-0.39726
202.80000	-0.40572
202.90000	-0.41461
203.00000	-0.42391
203.10000	-0.43357
203.20000	-0.44357
203.30000	-0.45385
203.40000	-0.46436
203.50000	-0.47505
203.60000	-0.48588
203.70000	-0.49679
203.80000	-0.50771
203.90000	-0.51860
204.00000	-0.52939
204.10000	-0.54003
204.20000	-0.55046
204.30000	-0.56062
204.40000	-0.57047
204.50000	-0.57994
204.60000	-0.58900
204.70000	-0.59758
204.80000	-0.60566
204.90000	-0.61319
205.00000	-0.62013
205.10000	-0.62646
205.20000	-0.63215
205.30000	-0.63717
205.40000	-0.64152
205.50000	-0.64518
205.60000	-0.64815
205.70000	-0.65043
205.80000	-0.65201
205.90000	-0.65292
206.00000	-0.65317
206.10000	-0.65277
206.20000	-0.65176
206.30000	-0.65016
206.40000	-0.64801
206.50000	-0.64534
206.60000	-0.64220
206.70000	-0.63863
206.80000	-0.63469
206.90000	-0.63041
207.00000	-0.62585
207.10000	-0.62106
207.20000	-0.61611
207.30000	-0.61104
207.40000	-0.60590
207.50000	-0.60075
207.60000	-0.59565
207.70000	-0.59065
207.80000	-0.58578
207.90000	-0.58111
208.00000	-0.57668
208.10000	-0.57252
208.20000	-0.56868
208.30000	-0.56518
208.40000	-0.56206
208.50000	-0.55934
208.60000	-0.55705
208.70000	-0.55519
208.80000	-0.55377
208.90000	-0.55281
209.00000	-0.55230
209.10000	-0.55224
209.20000	-0.55262
209.30000	-0.55342
209.40000	-0.55463
209.50000	-0.55621
209.60000	-0.55815
209.70000	-0.56040
209.80000	-0.56294
209.90000	-0.56572
210.00000	-0.56869
210.10000	-0.57183
210.20000	-0.57507
210.30000	-0.57836
210.40000	-0.58167
210.50000	-0.58492
210.60000	-0.58808
210.70000	-0.59109
210.80000	-0.59390
210.90000	-0.59645
211.00000	-0.59870
211.10000	-0.60061
211.20000	-0.60211
211.30000	-0.60318
211.40000	-0.60377
211.50000	-0.60385
211.60000	-0.60338
211.70000	-0.60234
211.80000	-0.60070
211.90000	-0.59844
212.00000	-0.59556
212.10000	-0.59203
212.20000	-0.58785
212.30000	-0.58303
212.40000	-0.57757
212.50000	-0.57148
212.60000	-0.56478
212.70000	-0.55747
212.80000	-0.54959
212.90000	-0.54117
213.00000	-0.53224
213.10000	-0.52283
213.20000	-0.51298
213.30000	-0.50274
213.40000	-0.49215
213.50000	-0.48126
213.60000	-0.47012
213.70000	-0.45878
213.80000	-0.44728
213.90000	-0.43569
214.00000	-0.42406
214.10000	-0.41243
214.20000	-0.40086
214.30000	-0.38941
214.40000	-0.37810
214.50000	-0.36700
214.60000	-0.35615
214.70000	-0.34558
214.80000	-0.33534
214.90000	-0.32546
215.00000	-0.31596
215.10000	-0.30687
215.20000	-0.29822
215.30000	-0.29002
215.40000	-0.28228
215.50000	-0.27500
215.60000	-0.26820
215.70000	-0.26187
215.80000	-0.25600
215.90000	-0.25058
216.00000	-0.24560
216.10000	-0.24102
216.20000	-0.23683
216.30000	-0.23301
216.40000	-0.22950
216.50000	-0.22629
216.60000	-0.22333
216.70000	-0.22058
216.80000	-0.21800
216.90000	-0.21553
217.00000	-0.21314
217.10000	-0.21078
217.20000	-0.20839
217.30000	-0.20594
217.40000	-0.20336
217.50000	-0.20062
217.60000	-0.19767
217.70000	-0.19446
217.80000	-0.19096
217.90000	-0.18712
218.00000	-0.18290
218.10000	-0.17827
218.20000	-0.17321
218.30000	-0.16769
218.40000	-0.16168
218.50000	-0.15516
218.60000	-0.14813
218.70000	-0.14058
218.80000	-0.13249
218.90000	-0.12388
219.00000	-0.11473
219.10000	-0.10508
219.20000	-0.09492
219.30000	-0.08428
219.40000	-0.07318
219.50000	-0.06165
219.60000	-0.04971
219.70000	-0.03741
219.80000	-0.02478
219.90000	-0.01185
220.00000	0.00132
220.10000	0.01470
220.20000	0.02823
220.30000	0.04187
220.40000	0.05557
220.50000	0.06928
220.60000	0.08295
220.70000	0.09653
220.80000	0.10997
220.90000	0.12323
221.00000	0.13625
221.10000	0.14900
221.20000	0.16144
221.30000	0.17352
221.40000	0.18521
221.50000	0.19647
221.60000	0.20729
221.70000	0.21763
221.80000	0.22747
221.90000	0.23680
222.00000	0.24561
222.10000	0.25388
222.20000	0.26162
222.30000	0.26883
222.40000	0.27551
222.50000	0.28167
222.60000	0.28732
222.70000	0.29250
222.80000	0.29721
222.90000	0.30148
223.00000	0.30535
223.10000	0.30885
223.20000	0.31201
223.30000	0.31487
223.40000	0.31747
223.50000	0.31986
223.60000	0.32207
223.70000	0.32415
223.80000	0.32616
223.90000	0.32812
224.00000	0.33009
224.10000	0.33212
224.20000	0.33424
224.30000	0.33649
224.40000	0.33892
224.50000	0.34157
224.60000	0.34446
224.70000	0.34764
224.80000	0.35112
224.90000	0.35494
225.00000	0.35912
225.10000	0.36367
225.20000	0.36861
225.30000	0.37395
225.40000	0.37969
225.50000	0.38583
225.60000	0.39238
225.70000	0.39931
225.80000	0.40663
225.90000	0.41431
226.00000	0.42234
226.10000	0.43068
226.20000	0.43932
226.30000	0.44822
226.40000	0.45734
226.50000	0.46666
226.60000	0.47613
226.70000	0.48571
226.80000	0.49536
226.90000	0.50503
227.00000	0.51467
227.10000	0.52425
227.20000	0.53372
227.30000	0.54302
227.40000	0.55212
227.50000	0.56097
227.60000	0.56953
227.70000	0.57776
227.80000	0.58561
227.90000	0.59306
228.00000	0.60006
228.10000	0.60660
228.20000	0.61263
228.30000	0.61815
228.40000	0.62313
228.50000	0.62755
228.60000	0.63141
228.70000	0.63469
228.80000	0.63740
228.90000	0.63953
229.00000	0.64109
229.10000	0.64210
229.20000	0.64256
229.30000	0.64249
229.40000	0.64192
229.50000	0.64087
229.60000	0.63936
229.70000	0.63744
229.80000	0.63513
229.90000	0.63247
230.00000	0.62949
230.10000	0.62625
230.20000	0.62278
230.30000	0.61913
230.40000	0.61533
230.50000	0.61143
230.60000	0.60748
230.70000	0.60351
230.80000	0.59958
230.90000	0.59571
231.00000	0.59195
231.10000	0.58834
231.20000	0.58491
231.30000	0.58169
231.40000	0.57870
231.50000	0.57599
231.60000	0.57356
231.70000	0.57144
231.80000	0.56963
231.90000	0.56816
232.00000	0.56702
232.10000	0.56623
232.20000	0.56577
232.30000	0.56564
232.40000	0.56584
232.50000	0.56635
232.60000	0.56715
232.70000	0.56822
232.80000	0.56954
232.90000	0.57108
233.00000	0.57281
233.10000	0.57470
233.20000	0.57671
233.30000	0.57880
233.40000	0.58094
233.50000	0.58308
233.60000	0.58519
233.70000	0.58723
233.80000	0.58914
233.90000	0.59089
234.00000	0.59244
234.10000	0.59375
234.20000	0.59478
234.30000	0.59549
234.40000	0.59585
234.50000	0.59582
234.60000	0.59538
234.70000	0.59449
234.80000	0.59314
234.90000	0.59129
235.00000	0.58895
235.10000	0.58608
235.20000	0.58268
235.30000	0.57875
235.40000	0.57429
235.50000	0.56929
235.60000	0.56376
235.70000	0.55771
235.80000	0.55116
235.90000	0.54412
236.00000	0.53662
236.10000	0.52867
236.20000	0.52031
236.30000	0.51156
236.40000	0.50247
236.50000	0.49305
236.60000	0.48336
236.70000	0.47343
236.80000	0.46330
236.90000	0.45301
237.00000	0.44260
237.10000	0.43212
237.20000	0.42161
237.30000	0.41110
237.40000	0.40065
237.50000	0.39028
237.60000	0.38004
237.70000	0.36996
237.80000	0.36008
237.90000	0.35042
238.00000	0.34102
238.10000	0.33190
238.20000	0.32309
238.30000	0.31460
238.40000	0.30645
238.50000	0.29864
238.60000	0.29120
238.70000	0.28411
238.80000	0.27739
238.90000	0.27103
239.00000	0.26502
239.10000	0.25936
239.20000	0.25402
239.30000	0.24899
239.40000	0.24424
239.50000	0.23977
239.60000	0.23552
239.70000	0.23149
239.80000	0.22764
239.90000	0.22392
240.00000	0.22032
240.10000	0.21679
240.20000	0.21329
240.30000	0.20979
240.40000	0.20624
240.50000	0.20262
240.60000	0.19888
240.70000	0.19498
240.80000	0.19089
240.90000	0.18658
241.00000	0.18201
241.10000	0.17715
241.20000	0.17198
241.30000	0.16647
241.40000	0.16060
241.50000	0.15434
241.60000	0.14769
241.70000	0.14062
241.80000	0.13314
241.90000	0.12523
242.00000	0.11689
242.10000	0.10814
242.20000	0.09896
242.30000	0.08937
242.40000	0.07939
242.50000	0.06903
242.60000	0.05831
242.70000	0.04725
242.80000	0.03588
242.90000	0.02423
243.00000	0.01233
243.10000	0.00021
243.20000	-0.01209
243.30000	-0.02454
243.40000	-0.03709
243.50000	-0.04972
243.60000	-0.06237
243.70000	-0.07501
243.80000	-0.08759
243.90000	-0.10009
244.00000	-0.11245
244.10000	-0.12465
244.20000	-0.13665
244.30000	-0.14840
244.40000	-0.15989
244.50000	-0.17107
244.60000	-0.18193
244.70000	-0.19243
244.80000	-0.20256
244.90000	-0.21229
245.00000	-0.22161
245.10000	-0.23052
245.20000	-0.23899
245.30000	-0.24703
245.40000	-0.25464
245.50000	-0.26181
245.60000	-0.26855
245.70000	-0.27488
245.80000	-0.28080
245.90000	-0.28634
246.00000	-0.29150
246.10000	-0.29632
246.20000	-0.30082
246.30000	-0.30501
246.40000	-0.30895
246.50000	-0.31265
246.60000	-0.31614
246.70000	-0.31947
246.80000	-0.32266
246.90000	-0.32575
247.00000	-0.32879
247.10000	-0.33179
247.20000	-0.33481
247.30000	-0.33787
247.40000	-0.34101
247.50000	-0.34425
247.60000	-0.34764
247.70000	-0.35120
247.80000	-0.35495
247.90000	-0.35893
248.00000	-0.36314
248.10000	-0.36762
248.20000	-0.37237
248.30000	-0.37741
248.40000	-0.38275
248.50000	-0.38840
248.60000	-0.39434
248.70000	-0.40060
248.80000	-0.40715
248.90000	-0.41399
249.00000	-0.42112
249.10000	-0.42851
249.20000	-0.43615
249.30000	-0.44402
249.40000	-0.45210
249.50000	-0.46035
249.60000	-0.46875
249.70000	-0.47727
249.80000	-0.48588
249.90000	-0.49454
250.00000	-0.50323
250.10000	-0.51189
250.20000	-0.52050
250.30000	-0.52902
250.40000	-0.53742
250.50000	-0.54565
250.60000	-0.55368
250.70000	-0.56147
250.80000	-0.56900
250.90000	-0.57623
251.00000	-0.58313
251.10000	-0.58967
251.20000	-0.59583
251.30000	-0.60159
251.40000	-0.60692
251.50000	-0.61180
251.60000	-0.61623
251.70000	-0.62019
251.80000	-0.62367
251.90000	-0.62667
252.00000	-0.62920
252.10000	-0.63124
252.20000	-0.63281
252.30000	-0.63392
252.40000	-0.63458
252.50000	-0.63480
252.60000	-0.63461
252.70000	-0.63402
252.80000	-0.63306
252.90000	-0.63175
253.00000	-0.63012
253.10000	-0.62820
253.20000	-0.62603
253.30000	-0.62363
253.40000	-0.62104
253.50000	-0.61829
253.60000	-0.61543
253.70000	-0.61247
253.80000	-0.60946
253.90000	-0.60644
254.00000	-0.60343
254.10000	-0.60046
254.20000	-0.59757
254.30000	-0.59478
254.40000	-0.59212
254.50000	-0.58962
254.60000	-0.58730
254.70000	-0.58517
254.80000	-0.58325
254.90000	-0.58156
255.00000	-0.58011
255.10000	-0.57890
255.20000	-0.57793
255.30000	-0.57721
255.40000	-0.57674
255.50000	-0.57651
255.60000	-0.57651
255.70000	-0.57673
255.80000	-0.57715
255.90000	-0.57775
256.00000	-0.57852
256.10000	-0.57944
256.20000	-0.58047
256.30000	-0.58160
256.40000	-0.58278
256.50000	-0.58400
256.60000	-0.58522
256.70000	-0.58641
256.80000	-0.58753
256.90000	-0.58855
257.00000	-0.58944
257.10000	-0.59017
257.20000	-0.59071
257.30000	-0.59101
257.40000	-0.59105
257.50000	-0.59081
257.60000	-0.59026
257.70000	-0.58936
257.80000	-0.58810
257.90000	-0.58646
258.00000	-0.58442
258.10000	-0.58196
258.20000	-0.57907
258.30000	-0.57574
258.40000	-0.57197
258.50000	-0.56775
258.60000	-0.56309
258.70000	-0.55798
258.80000	-0.55243
258.90000	-0.54645
259.00000	-0.54006
259.10000	-0.53327
259.20000	-0.52609
259.30000	-0.51856
259.40000	-0.51068
259.50000	-0.50249
259.60000	-0.49402
259.70000	-0.48528
259.80000	-0.47632
259.90000	-0.46717
260.00000	-0.45785
260.10000	-0.44841
260.20000	-0.43887
260.30000	-0.42927
260.40000	-0.41964
260.50000	-0.41001
260.60000	-0.40043
260.70000	-0.39091
260.80000	-0.38149
260.90000	-0.37220
261.00000	-0.36306
261.10000	-0.35410
261.20000	-0.34533
261.30000	-0.33679
261.40000	-0.32848
261.50000	-0.32042
261.60000	-0.31262
261.70000	-0.30509
261.80000	-0.29783
261.90000	-0.29085
262.00000	-0.28415
262.10000	-0.27772
262.20000	-0.27155
262.30000	-0.26564
262.40000	-0.25997
262.50000	-0.25454
262.60000	-0.24931
262.70000	-0.24428
262.80000	-0.23941
262.90000	-0.23469
263.00000	-0.23009
263.10000	-0.22558
263.20000	-0.22113
263.30000	-0.21672
263.40000	-0.21232
263.50000	-0.20789
263.60000	-0.20341
263.70000	-0.19884
263.80000	-0.19416
263.90000	-0.18934
264.00000	-0.18434
264.10000	-0.17915
264.20000	-0.17374
264.30000	-0.16809
264.40000	-0.16216
264.50000	-0.15596
264.60000	-0.14945
264.70000	-0.14263
264.80000	-0.13548
264.90000	-0.12800
265.00000	-0.12018
265.10000	-0.11202
265.20000	-0.10351
