WSM
F3OF
DT1
SURGE
t(s)	SURGE(m)
132.40000	3.28030
132.50000	3.33217
132.60000	3.38334
132.70000	3.43379
132.80000	3.48351
132.90000	3.53251
133.00000	3.58077
133.10000	3.62828
133.20000	3.67506
133.30000	3.72108
133.40000	3.76634
133.50000	3.81086
133.60000	3.85461
133.70000	3.89761
133.80000	3.93986
133.90000	3.98134
134.00000	4.02207
134.10000	4.06204
134.20000	4.10126
134.30000	4.13973
134.40000	4.17744
134.50000	4.21440
134.60000	4.25062
134.70000	4.28608
134.80000	4.32080
134.90000	4.35478
135.00000	4.38801
135.10000	4.42049
135.20000	4.45223
135.30000	4.48322
135.40000	4.51347
135.50000	4.54296
135.60000	4.57171
135.70000	4.59969
135.80000	4.62692
135.90000	4.65338
136.00000	4.67908
136.10000	4.70399
136.20000	4.72813
136.30000	4.75148
136.40000	4.77403
136.50000	4.79577
136.60000	4.81670
136.70000	4.83681
136.80000	4.85609
136.90000	4.87452
137.00000	4.89210
137.10000	4.90881
137.20000	4.92465
137.30000	4.93961
137.40000	4.95366
137.50000	4.96682
137.60000	4.97905
137.70000	4.99035
137.80000	5.00072
137.90000	5.01013
138.00000	5.01859
138.10000	5.02608
138.20000	5.03260
138.30000	5.03813
138.40000	5.04267
138.50000	5.04622
138.60000	5.04876
138.70000	5.05029
138.80000	5.05082
138.90000	5.05033
139.00000	5.04882
139.10000	5.04630
139.20000	5.04276
139.30000	5.03821
139.40000	5.03264
139.50000	5.02605
139.60000	5.01847
139.70000	5.00987
139.80000	5.00028
139.90000	4.98970
140.00000	4.97813
140.10000	4.96559
140.20000	4.95208
140.30000	4.93760
140.40000	4.92218
140.50000	4.90582
140.60000	4.88854
140.70000	4.87033
140.80000	4.85122
140.90000	4.83121
141.00000	4.81032
141.10000	4.78855
141.20000	4.76593
141.30000	4.74246
141.40000	4.71815
141.50000	4.69302
141.60000	4.66707
141.70000	4.64032
141.80000	4.61278
141.90000	4.58445
142.00000	4.55535
142.10000	4.52548
142.20000	4.49485
142.30000	4.46348
142.40000	4.43136
142.50000	4.39851
142.60000	4.36492
142.70000	4.33062
142.80000	4.29559
142.90000	4.25984
143.00000	4.22339
143.10000	4.18623
143.20000	4.14835
143.30000	4.10978
143.40000	4.07050
143.50000	4.03052
143.60000	3.98984
143.70000	3.94846
143.80000	3.90638
143.90000	3.86360
144.00000	3.82012
144.10000	3.77594
144.20000	3.73107
144.30000	3.68549
144.40000	3.63922
144.50000	3.59226
144.60000	3.54460
144.70000	3.49624
144.80000	3.44720
144.90000	3.39747
145.00000	3.34705
145.10000	3.29596
145.20000	3.24418
145.30000	3.19174
145.40000	3.13864
145.50000	3.08487
145.60000	3.03046
145.70000	2.97541
145.80000	2.91973
145.90000	2.86342
146.00000	2.80651
146.10000	2.74900
146.20000	2.69091
146.30000	2.63224
146.40000	2.57302
146.50000	2.51325
146.60000	2.45297
146.70000	2.39217
146.80000	2.33088
146.90000	2.26911
147.00000	2.20689
147.10000	2.14423
147.20000	2.08115
147.30000	2.01767
147.40000	1.95381
147.50000	1.88958
147.60000	1.82502
147.70000	1.76013
147.80000	1.69493
147.90000	1.62945
148.00000	1.56370
148.10000	1.49771
148.20000	1.43148
148.30000	1.36504
148.40000	1.29841
148.50000	1.23160
148.60000	1.16463
148.70000	1.09751
148.80000	1.03026
148.90000	0.96289
149.00000	0.89542
149.10000	0.82786
149.20000	0.76022
149.30000	0.69252
149.40000	0.62476
149.50000	0.55696
149.60000	0.48913
149.70000	0.42127
149.80000	0.35339
149.90000	0.28550
150.00000	0.21761
150.10000	0.14973
150.20000	0.08186
150.30000	0.01401
150.40000	-0.05382
150.50000	-0.12162
150.60000	-0.18938
150.70000	-0.25710
150.80000	-0.32477
150.90000	-0.39239
151.00000	-0.45996
151.10000	-0.52746
151.20000	-0.59490
151.30000	-0.66226
151.40000	-0.72954
151.50000	-0.79673
151.60000	-0.86383
151.70000	-0.93083
151.80000	-0.99772
151.90000	-1.06449
152.00000	-1.13113
152.10000	-1.19764
152.20000	-1.26400
152.30000	-1.33020
152.40000	-1.39624
152.50000	-1.46209
152.60000	-1.52775
152.70000	-1.59320
152.80000	-1.65843
152.90000	-1.72342
153.00000	-1.78816
153.10000	-1.85263
153.20000	-1.91682
153.30000	-1.98071
153.40000	-2.04429
153.50000	-2.10752
153.60000	-2.17041
153.70000	-2.23293
153.80000	-2.29505
153.90000	-2.35677
154.00000	-2.41807
154.10000	-2.47892
154.20000	-2.53931
154.30000	-2.59922
154.40000	-2.65864
154.50000	-2.71754
154.60000	-2.77590
154.70000	-2.83372
154.80000	-2.89098
154.90000	-2.94765
155.00000	-3.00372
155.10000	-3.05919
155.20000	-3.11402
155.30000	-3.16822
155.40000	-3.22177
155.50000	-3.27466
155.60000	-3.32687
155.70000	-3.37840
155.80000	-3.42923
155.90000	-3.47936
156.00000	-3.52878
156.10000	-3.57747
156.20000	-3.62545
156.30000	-3.67269
156.40000	-3.71920
156.50000	-3.76497
156.60000	-3.80999
156.70000	-3.85427
156.80000	-3.89779
156.90000	-3.94056
157.00000	-3.98258
157.10000	-4.02385
157.20000	-4.06435
157.30000	-4.10410
157.40000	-4.14309
157.50000	-4.18133
157.60000	-4.21880
157.70000	-4.25552
157.80000	-4.29147
157.90000	-4.32667
158.00000	-4.36110
158.10000	-4.39478
158.20000	-4.42769
158.30000	-4.45983
158.40000	-4.49121
158.50000	-4.52183
158.60000	-4.55167
158.70000	-4.58074
158.80000	-4.60903
158.90000	-4.63654
159.00000	-4.66327
159.10000	-4.68920
159.20000	-4.71434
159.30000	-4.73868
159.40000	-4.76221
159.50000	-4.78493
159.60000	-4.80683
159.70000	-4.82789
159.80000	-4.84812
159.90000	-4.86751
160.00000	-4.88604
160.10000	-4.90371
160.20000	-4.92050
160.30000	-4.93642
160.40000	-4.95145
160.50000	-4.96558
160.60000	-4.97880
160.70000	-4.99110
160.80000	-5.00248
160.90000	-5.01293
161.00000	-5.02243
161.10000	-5.03098
161.20000	-5.03858
161.30000	-5.04521
161.40000	-5.05087
161.50000	-5.05555
161.60000	-5.05925
161.70000	-5.06196
161.80000	-5.06367
161.90000	-5.06440
162.00000	-5.06412
162.10000	-5.06285
162.20000	-5.06058
162.30000	-5.05730
162.40000	-5.05302
162.50000	-5.04775
162.60000	-5.04147
162.70000	-5.03421
162.80000	-5.02595
162.90000	-5.01670
163.00000	-5.00647
163.10000	-4.99527
163.20000	-4.98310
163.30000	-4.96996
163.40000	-4.95587
163.50000	-4.94083
163.60000	-4.92485
163.70000	-4.90795
163.80000	-4.89012
163.90000	-4.87138
164.00000	-4.85173
164.10000	-4.83120
164.20000	-4.80978
164.30000	-4.78749
164.40000	-4.76435
164.50000	-4.74034
164.60000	-4.71550
164.70000	-4.68982
164.80000	-4.66333
164.90000	-4.63601
165.00000	-4.60790
165.10000	-4.57898
165.20000	-4.54928
165.30000	-4.51881
165.40000	-4.48755
165.50000	-4.45554
165.60000	-4.42276
165.70000	-4.38924
165.80000	-4.35496
165.90000	-4.31995
166.00000	-4.28420
166.10000	-4.24772
166.20000	-4.21051
166.30000	-4.17257
166.40000	-4.13392
166.50000	-4.09455
166.60000	-4.05446
166.70000	-4.01366
166.80000	-3.97215
166.90000	-3.92994
167.00000	-3.88701
167.10000	-3.84339
167.20000	-3.79906
167.30000	-3.75403
167.40000	-3.70831
167.50000	-3.66189
167.60000	-3.61478
167.70000	-3.56698
167.80000	-3.51849
167.90000	-3.46932
168.00000	-3.41948
168.10000	-3.36895
168.20000	-3.31776
168.30000	-3.26591
168.40000	-3.21340
168.50000	-3.16024
168.60000	-3.10643
168.70000	-3.05199
168.80000	-2.99692
168.90000	-2.94124
169.00000	-2.88495
169.10000	-2.82806
169.20000	-2.77059
169.30000	-2.71254
169.40000	-2.65393
169.50000	-2.59478
169.60000	-2.53509
169.70000	-2.47489
169.80000	-2.41418
169.90000	-2.35298
170.00000	-2.29131
170.10000	-2.22918
170.20000	-2.16662
170.30000	-2.10363
170.40000	-2.04024
170.50000	-1.97646
170.60000	-1.91231
170.70000	-1.84781
170.80000	-1.78298
170.90000	-1.71783
171.00000	-1.65238
171.10000	-1.58665
171.20000	-1.52065
171.30000	-1.45441
171.40000	-1.38794
171.50000	-1.32125
171.60000	-1.25437
171.70000	-1.18730
171.80000	-1.12007
171.90000	-1.05269
172.00000	-0.98517
172.10000	-0.91752
172.20000	-0.84976
172.30000	-0.78191
172.40000	-0.71397
172.50000	-0.64596
172.60000	-0.57788
172.70000	-0.50976
172.80000	-0.44159
172.90000	-0.37339
173.00000	-0.30516
173.10000	-0.23693
173.20000	-0.16868
173.30000	-0.10044
173.40000	-0.03221
173.50000	0.03600
173.60000	0.10419
173.70000	0.17235
173.80000	0.24047
173.90000	0.30854
174.00000	0.37656
174.10000	0.44452
174.20000	0.51241
174.30000	0.58023
174.40000	0.64796
174.50000	0.71561
174.60000	0.78317
174.70000	0.85061
174.80000	0.91795
174.90000	0.98516
175.00000	1.05225
175.10000	1.11919
175.20000	1.18599
175.30000	1.25262
175.40000	1.31908
175.50000	1.38536
175.60000	1.45144
175.70000	1.51732
175.80000	1.58297
175.90000	1.64839
176.00000	1.71357
176.10000	1.77848
176.20000	1.84311
176.30000	1.90745
176.40000	1.97149
176.50000	2.03520
176.60000	2.09857
176.70000	2.16159
176.80000	2.22423
176.90000	2.28649
177.00000	2.34834
177.10000	2.40976
177.20000	2.47075
177.30000	2.53128
177.40000	2.59134
177.50000	2.65091
177.60000	2.70997
177.70000	2.76851
177.80000	2.82652
177.90000	2.88397
178.00000	2.94086
178.10000	2.99716
178.20000	3.05286
178.30000	3.10796
178.40000	3.16244
178.50000	3.21628
178.60000	3.26947
178.70000	3.32201
178.80000	3.37388
178.90000	3.42507
179.00000	3.47557
179.10000	3.52538
179.20000	3.57448
179.30000	3.62287
179.40000	3.67055
179.50000	3.71750
179.60000	3.76372
179.70000	3.80920
179.80000	3.85395
179.90000	3.89795
180.00000	3.94120
180.10000	3.98371
180.20000	4.02546
180.30000	4.06645
180.40000	4.10669
180.50000	4.14616
180.60000	4.18487
180.70000	4.22282
180.80000	4.26000
180.90000	4.29641
181.00000	4.33205
181.10000	4.36692
181.20000	4.40102
181.30000	4.43434
181.40000	4.46688
181.50000	4.49864
181.60000	4.52961
181.70000	4.55980
181.80000	4.58920
181.90000	4.61781
182.00000	4.64561
182.10000	4.67262
182.20000	4.69882
182.30000	4.72421
182.40000	4.74878
182.50000	4.77252
182.60000	4.79544
182.70000	4.81753
182.80000	4.83877
182.90000	4.85916
183.00000	4.87870
183.10000	4.89737
183.20000	4.91518
183.30000	4.93211
183.40000	4.94815
183.50000	4.96330
183.60000	4.97754
183.70000	4.99088
183.80000	5.00330
183.90000	5.01480
184.00000	5.02537
184.10000	5.03500
184.20000	5.04368
184.30000	5.05141
184.40000	5.05819
184.50000	5.06400
184.60000	5.06884
184.70000	5.07272
184.80000	5.07561
184.90000	5.07752
185.00000	5.07845
185.10000	5.07840
185.20000	5.07735
185.30000	5.07532
185.40000	5.07230
185.50000	5.06829
185.60000	5.06328
185.70000	5.05730
185.80000	5.05033
185.90000	5.04237
186.00000	5.03344
186.10000	5.02353
186.20000	5.01265
186.30000	5.00081
186.40000	4.98801
186.50000	4.97426
186.60000	4.95955
186.70000	4.94392
186.80000	4.92734
186.90000	4.90985
187.00000	4.89144
187.10000	4.87212
187.20000	4.85190
187.30000	4.83079
187.40000	4.80880
187.50000	4.78594
187.60000	4.76221
187.70000	4.73763
187.80000	4.71220
187.90000	4.68594
188.00000	4.65884
188.10000	4.63092
188.20000	4.60219
188.30000	4.57266
188.40000	4.54232
188.50000	4.51120
188.60000	4.47929
188.70000	4.44661
188.80000	4.41316
188.90000	4.37894
189.00000	4.34396
189.10000	4.30823
189.20000	4.27176
189.30000	4.23454
189.40000	4.19658
189.50000	4.15788
189.60000	4.11846
189.70000	4.07831
189.80000	4.03744
189.90000	3.99585
190.00000	3.95354
190.10000	3.91052
190.20000	3.86679
190.30000	3.82236
190.40000	3.77722
190.50000	3.73139
190.60000	3.68486
190.70000	3.63764
190.80000	3.58973
190.90000	3.54114
191.00000	3.49188
191.10000	3.44194
191.20000	3.39133
191.30000	3.34006
191.40000	3.28814
191.50000	3.23557
191.60000	3.18235
191.70000	3.12850
191.80000	3.07403
191.90000	3.01894
192.00000	2.96324
192.10000	2.90695
192.20000	2.85006
192.30000	2.79261
192.40000	2.73458
192.50000	2.67601
192.60000	2.61689
192.70000	2.55725
192.80000	2.49709
192.90000	2.43643
193.00000	2.37529
193.10000	2.31367
193.20000	2.25161
193.30000	2.18910
193.40000	2.12617
193.50000	2.06283
193.60000	1.99909
193.70000	1.93499
193.80000	1.87052
193.90000	1.80571
194.00000	1.74057
194.10000	1.67513
194.20000	1.60939
194.30000	1.54337
194.40000	1.47709
194.50000	1.41057
194.60000	1.34382
194.70000	1.27686
194.80000	1.20969
194.90000	1.14235
195.00000	1.07483
195.10000	1.00716
195.20000	0.93935
195.30000	0.87141
195.40000	0.80335
195.50000	0.73519
195.60000	0.66695
195.70000	0.59862
195.80000	0.53023
195.90000	0.46178
196.00000	0.39329
196.10000	0.32476
196.20000	0.25620
196.30000	0.18763
196.40000	0.11905
196.50000	0.05048
196.60000	-0.01808
196.70000	-0.08663
196.80000	-0.15514
196.90000	-0.22362
197.00000	-0.29206
197.10000	-0.36044
197.20000	-0.42876
197.30000	-0.49701
197.40000	-0.56519
197.50000	-0.63328
197.60000	-0.70127
197.70000	-0.76916
197.80000	-0.83694
197.90000	-0.90460
198.00000	-0.97213
198.10000	-1.03952
198.20000	-1.10676
198.30000	-1.17384
198.40000	-1.24075
198.50000	-1.30747
198.60000	-1.37401
198.70000	-1.44033
198.80000	-1.50644
198.90000	-1.57232
199.00000	-1.63796
199.10000	-1.70334
199.20000	-1.76844
199.30000	-1.83327
199.40000	-1.89779
199.50000	-1.96201
199.60000	-2.02589
199.70000	-2.08943
199.80000	-2.15262
199.90000	-2.21543
200.00000	-2.27785
200.10000	-2.33986
200.20000	-2.40145
200.30000	-2.46261
200.40000	-2.52332
200.50000	-2.58356
200.60000	-2.64331
200.70000	-2.70257
200.80000	-2.76131
200.90000	-2.81953
201.00000	-2.87720
201.10000	-2.93432
201.20000	-2.99087
201.30000	-3.04683
201.40000	-3.10220
201.50000	-3.15696
201.60000	-3.21109
201.70000	-3.26460
201.80000	-3.31746
201.90000	-3.36966
202.00000	-3.42121
202.10000	-3.47207
202.20000	-3.52226
202.30000	-3.57175
202.40000	-3.62055
202.50000	-3.66863
202.60000	-3.71601
202.70000	-3.76266
202.80000	-3.80859
202.90000	-3.85378
203.00000	-3.89824
203.10000	-3.94196
203.20000	-3.98493
203.30000	-4.02715
203.40000	-4.06861
203.50000	-4.10932
203.60000	-4.14926
203.70000	-4.18845
203.80000	-4.22686
203.90000	-4.26450
204.00000	-4.30137
204.10000	-4.33747
204.20000	-4.37278
204.30000	-4.40731
204.40000	-4.44106
204.50000	-4.47402
204.60000	-4.50619
204.70000	-4.53756
204.80000	-4.56813
204.90000	-4.59791
205.00000	-4.62687
205.10000	-4.65503
205.20000	-4.68238
205.30000	-4.70890
205.40000	-4.73460
205.50000	-4.75948
205.60000	-4.78352
205.70000	-4.80672
205.80000	-4.82907
205.90000	-4.85058
206.00000	-4.87122
206.10000	-4.89101
206.20000	-4.90992
206.30000	-4.92796
206.40000	-4.94512
206.50000	-4.96138
206.60000	-4.97675
206.70000	-4.99122
206.80000	-5.00478
206.90000	-5.01742
207.00000	-5.02914
207.10000	-5.03993
207.20000	-5.04979
207.30000	-5.05870
207.40000	-5.06667
207.50000	-5.07369
207.60000	-5.07976
207.70000	-5.08486
207.80000	-5.08900
207.90000	-5.09217
208.00000	-5.09437
208.10000	-5.09559
208.20000	-5.09584
208.30000	-5.09511
208.40000	-5.09341
208.50000	-5.09072
208.60000	-5.08705
208.70000	-5.08241
208.80000	-5.07678
208.90000	-5.07018
209.00000	-5.06261
209.10000	-5.05407
209.20000	-5.04455
209.30000	-5.03408
209.40000	-5.02264
209.50000	-5.01025
209.60000	-4.99691
209.70000	-4.98262
209.80000	-4.96740
209.90000	-4.95124
210.00000	-4.93416
210.10000	-4.91616
210.20000	-4.89725
210.30000	-4.87743
210.40000	-4.85672
210.50000	-4.83512
210.60000	-4.81264
210.70000	-4.78929
210.80000	-4.76507
210.90000	-4.73999
211.00000	-4.71407
211.10000	-4.68730
211.20000	-4.65970
211.30000	-4.63128
211.40000	-4.60203
211.50000	-4.57197
211.60000	-4.54111
211.70000	-4.50946
211.80000	-4.47701
211.90000	-4.44378
212.00000	-4.40976
212.10000	-4.37498
212.20000	-4.33943
212.30000	-4.30312
212.40000	-4.26605
212.50000	-4.22824
212.60000	-4.18968
212.70000	-4.15037
212.80000	-4.11034
212.90000	-4.06957
213.00000	-4.02807
213.10000	-3.98585
213.20000	-3.94292
213.30000	-3.89926
213.40000	-3.85490
213.50000	-3.80984
213.60000	-3.76407
213.70000	-3.71761
213.80000	-3.67046
213.90000	-3.62262
214.00000	-3.57410
214.10000	-3.52491
214.20000	-3.47504
214.30000	-3.42451
214.40000	-3.37333
214.50000	-3.32149
214.60000	-3.26901
214.70000	-3.21589
214.80000	-3.16215
214.90000	-3.10778
215.00000	-3.05281
215.10000	-2.99723
215.20000	-2.94106
215.30000	-2.88431
215.40000	-2.82699
215.50000	-2.76911
215.60000	-2.71068
215.70000	-2.65171
215.80000	-2.59222
215.90000	-2.53222
216.00000	-2.47172
216.10000	-2.41073
216.20000	-2.34927
216.30000	-2.28736
216.40000	-2.22501
216.50000	-2.16223
216.60000	-2.09904
216.70000	-2.03545
216.80000	-1.97147
216.90000	-1.90714
217.00000	-1.84245
217.10000	-1.77742
217.20000	-1.71208
217.30000	-1.64643
217.40000	-1.58049
217.50000	-1.51429
217.60000	-1.44782
217.70000	-1.38111
217.80000	-1.31417
217.90000	-1.24702
218.00000	-1.17967
218.10000	-1.11213
218.20000	-1.04442
218.30000	-0.97656
218.40000	-0.90856
218.50000	-0.84042
218.60000	-0.77216
218.70000	-0.70380
218.80000	-0.63535
218.90000	-0.56681
219.00000	-0.49821
219.10000	-0.42955
219.20000	-0.36083
219.30000	-0.29208
219.40000	-0.22331
219.50000	-0.15451
219.60000	-0.08571
219.70000	-0.01692
219.80000	0.05187
219.90000	0.12064
220.00000	0.18937
220.10000	0.25807
220.20000	0.32671
220.30000	0.39530
220.40000	0.46382
220.50000	0.53226
220.60000	0.60062
220.70000	0.66889
220.80000	0.73705
220.90000	0.80510
221.00000	0.87302
221.10000	0.94081
221.20000	1.00846
221.30000	1.07595
221.40000	1.14328
221.50000	1.21043
221.60000	1.27740
221.70000	1.34417
221.80000	1.41073
221.90000	1.47707
222.00000	1.54317
222.10000	1.60903
222.20000	1.67462
222.30000	1.73995
222.40000	1.80498
222.50000	1.86972
222.60000	1.93415
222.70000	1.99824
222.80000	2.06199
222.90000	2.12539
223.00000	2.18842
223.10000	2.25105
223.20000	2.31329
223.30000	2.37511
223.40000	2.43651
223.50000	2.49745
223.60000	2.55794
223.70000	2.61795
223.80000	2.67748
223.90000	2.73650
224.00000	2.79500
224.10000	2.85297
224.20000	2.91040
224.30000	2.96727
224.40000	3.02357
224.50000	3.07929
224.60000	3.13441
224.70000	3.18892
224.80000	3.24281
224.90000	3.29607
225.00000	3.34869
225.10000	3.40066
225.20000	3.45197
225.30000	3.50261
225.40000	3.55257
225.50000	3.60184
225.60000	3.65041
225.70000	3.69829
225.80000	3.74545
225.90000	3.79189
226.00000	3.83761
226.10000	3.88260
226.20000	3.92685
226.30000	3.97037
226.40000	4.01313
226.50000	4.05515
226.60000	4.09641
226.70000	4.13691
226.80000	4.17665
226.90000	4.21562
227.00000	4.25381
227.10000	4.29124
227.20000	4.32788
227.30000	4.36374
227.40000	4.39881
227.50000	4.43309
227.60000	4.46658
227.70000	4.49927
227.80000	4.53116
227.90000	4.56225
228.00000	4.59252
228.10000	4.62198
228.20000	4.65063
228.30000	4.67845
228.40000	4.70544
228.50000	4.73161
228.60000	4.75693
228.70000	4.78142
228.80000	4.80506
228.90000	4.82784
229.00000	4.84977
229.10000	4.87084
229.20000	4.89103
229.30000	4.91035
229.40000	4.92880
229.50000	4.94635
229.60000	4.96301
229.70000	4.97878
229.80000	4.99364
229.90000	5.00758
230.00000	5.02062
230.10000	5.03273
230.20000	5.04392
230.30000	5.05417
230.40000	5.06349
230.50000	5.07186
230.60000	5.07929
230.70000	5.08577
230.80000	5.09129
230.90000	5.09585
231.00000	5.09945
231.10000	5.10209
231.20000	5.10376
231.30000	5.10446
231.40000	5.10419
231.50000	5.10295
231.60000	5.10074
231.70000	5.09755
231.80000	5.09339
231.90000	5.08826
232.00000	5.08216
232.10000	5.07510
232.20000	5.06706
232.30000	5.05806
232.40000	5.04811
232.50000	5.03719
232.60000	5.02532
232.70000	5.01251
232.80000	4.99875
232.90000	4.98405
233.00000	4.96842
233.10000	4.95186
233.20000	4.93438
233.30000	4.91598
233.40000	4.89668
233.50000	4.87647
233.60000	4.85537
233.70000	4.83338
233.80000	4.81050
233.90000	4.78676
234.00000	4.76215
234.10000	4.73667
234.20000	4.71035
234.30000	4.68318
234.40000	4.65517
234.50000	4.62633
234.60000	4.59666
234.70000	4.56618
234.80000	4.53489
234.90000	4.50279
235.00000	4.46990
235.10000	4.43621
235.20000	4.40174
235.30000	4.36649
235.40000	4.33047
235.50000	4.29367
235.60000	4.25612
235.70000	4.21781
235.80000	4.17875
235.90000	4.13895
236.00000	4.09840
236.10000	4.05712
236.20000	4.01511
236.30000	3.97237
236.40000	3.92891
236.50000	3.88474
236.60000	3.83986
236.70000	3.79427
236.80000	3.74799
236.90000	3.70101
237.00000	3.65334
237.10000	3.60499
237.20000	3.55596
237.30000	3.50627
237.40000	3.45591
237.50000	3.40489
237.60000	3.35323
237.70000	3.30092
237.80000	3.24798
237.90000	3.19441
238.00000	3.14023
238.10000	3.08543
238.20000	3.03004
238.30000	2.97406
238.40000	2.91749
238.50000	2.86036
238.60000	2.80267
238.70000	2.74443
238.80000	2.68566
238.90000	2.62636
239.00000	2.56655
239.10000	2.50624
239.20000	2.44544
239.30000	2.38417
239.40000	2.32244
239.50000	2.26027
239.60000	2.19766
239.70000	2.13464
239.80000	2.07121
239.90000	2.00739
240.00000	1.94320
240.10000	1.87865
240.20000	1.81376
240.30000	1.74853
240.40000	1.68299
240.50000	1.61715
240.60000	1.55103
240.70000	1.48463
240.80000	1.41798
240.90000	1.35109
241.00000	1.28397
241.10000	1.21664
241.20000	1.14911
241.30000	1.08139
241.40000	1.01350
241.50000	0.94545
241.60000	0.87726
241.70000	0.80894
241.80000	0.74049
241.90000	0.67194
242.00000	0.60329
242.10000	0.53456
242.20000	0.46576
242.30000	0.39690
242.40000	0.32798
242.50000	0.25903
242.60000	0.19006
242.70000	0.12106
242.80000	0.05206
242.90000	-0.01694
243.00000	-0.08592
243.10000	-0.15488
243.20000	-0.22381
243.30000	-0.29269
243.40000	-0.36152
243.50000	-0.43029
243.60000	-0.49898
243.70000	-0.56759
243.80000	-0.63611
243.90000	-0.70452
244.00000	-0.77282
244.10000	-0.84100
244.20000	-0.90904
244.30000	-0.97694
244.40000	-1.04469
244.50000	-1.11226
244.60000	-1.17966
244.70000	-1.24687
244.80000	-1.31388
244.90000	-1.38068
245.00000	-1.44726
245.10000	-1.51360
245.20000	-1.57969
245.30000	-1.64552
245.40000	-1.71107
245.50000	-1.77634
245.60000	-1.84131
245.70000	-1.90596
245.80000	-1.97029
245.90000	-2.03428
246.00000	-2.09791
246.10000	-2.16117
246.20000	-2.22405
246.30000	-2.28653
246.40000	-2.34860
246.50000	-2.41025
246.60000	-2.47146
246.70000	-2.53221
246.80000	-2.59250
246.90000	-2.65230
247.00000	-2.71162
247.10000	-2.77042
247.20000	-2.82870
247.30000	-2.88645
247.40000	-2.94365
247.50000	-3.00029
247.60000	-3.05635
247.70000	-3.11184
247.80000	-3.16672
247.90000	-3.22100
248.00000	-3.27466
248.10000	-3.32769
248.20000	-3.38008
248.30000	-3.43182
248.40000	-3.48290
248.50000	-3.53331
248.60000	-3.58304
248.70000	-3.63209
248.80000	-3.68044
248.90000	-3.72809
249.00000	-3.77503
249.10000	-3.82126
249.20000	-3.86676
249.30000	-3.91153
249.40000	-3.95557
249.50000	-3.99886
249.60000	-4.04141
249.70000	-4.08321
249.80000	-4.12424
249.90000	-4.16452
250.00000	-4.20403
250.10000	-4.24276
250.20000	-4.28072
250.30000	-4.31790
250.40000	-4.35429
250.50000	-4.38989
250.60000	-4.42470
250.70000	-4.45872
250.80000	-4.49193
250.90000	-4.52433
251.00000	-4.55592
251.10000	-4.58670
251.20000	-4.61665
251.30000	-4.64579
251.40000	-4.67409
251.50000	-4.70156
251.60000	-4.72820
251.70000	-4.75399
251.80000	-4.77893
251.90000	-4.80302
252.00000	-4.82626
252.10000	-4.84863
252.20000	-4.87013
252.30000	-4.89076
252.40000	-4.91051
252.50000	-4.92937
252.60000	-4.94735
252.70000	-4.96443
252.80000	-4.98061
252.90000	-4.99588
253.00000	-5.01024
253.10000	-5.02369
253.20000	-5.03622
253.30000	-5.04782
253.40000	-5.05849
253.50000	-5.06822
253.60000	-5.07702
253.70000	-5.08487
253.80000	-5.09177
253.90000	-5.09773
254.00000	-5.10273
254.10000	-5.10677
254.20000	-5.10985
254.30000	-5.11197
254.40000	-5.11313
254.50000	-5.11332
254.60000	-5.11254
254.70000	-5.11080
254.80000	-5.10809
254.90000	-5.10441
255.00000	-5.09977
255.10000	-5.09416
255.20000	-5.08758
255.30000	-5.08005
255.40000	-5.07155
255.50000	-5.06210
255.60000	-5.05169
255.70000	-5.04033
255.80000	-5.02802
255.90000	-5.01477
256.00000	-5.00058
256.10000	-4.98545
256.20000	-4.96940
256.30000	-4.95242
256.40000	-4.93452
256.50000	-4.91571
256.60000	-4.89599
256.70000	-4.87537
256.80000	-4.85386
256.90000	-4.83146
257.00000	-4.80818
257.10000	-4.78402
257.20000	-4.75899
257.30000	-4.73310
257.40000	-4.70636
257.50000	-4.67877
257.60000	-4.65033
257.70000	-4.62106
257.80000	-4.59096
257.90000	-4.56004
258.00000	-4.52831
258.10000	-4.49576
258.20000	-4.46241
258.30000	-4.42827
258.40000	-4.39334
258.50000	-4.35762
258.60000	-4.32112
258.70000	-4.28385
258.80000	-4.24581
258.90000	-4.20702
259.00000	-4.16746
259.10000	-4.12716
259.20000	-4.08612
259.30000	-4.04433
259.40000	-4.00182
259.50000	-3.95858
259.60000	-3.91461
259.70000	-3.86994
259.80000	-3.82455
259.90000	-3.77846
260.00000	-3.73167
260.10000	-3.68419
260.20000	-3.63603
260.30000	-3.58718
260.40000	-3.53767
260.50000	-3.48749
260.60000	-3.43666
260.70000	-3.38517
260.80000	-3.33305
260.90000	-3.28028
261.00000	-3.22690
261.10000	-3.17289
261.20000	-3.11828
261.30000	-3.06307
261.40000	-3.00727
261.50000	-2.95089
261.60000	-2.89394
261.70000	-2.83643
261.80000	-2.77837
261.90000	-2.71978
262.00000	-2.66066
262.10000	-2.60103
262.20000	-2.54090
262.30000	-2.48028
262.40000	-2.41918
262.50000	-2.35762
262.60000	-2.29561
262.70000	-2.23316
262.80000	-2.17029
262.90000	-2.10701
263.00000	-2.04334
263.10000	-1.97928
263.20000	-1.91486
263.30000	-1.85008
263.40000	-1.78496
263.50000	-1.71952
263.60000	-1.65377
263.70000	-1.58773
263.80000	-1.52140
263.90000	-1.45480
264.00000	-1.38795
264.10000	-1.32086
264.20000	-1.25355
264.30000	-1.18602
264.40000	-1.11830
264.50000	-1.05039
264.60000	-0.98231
264.70000	-0.91407
264.80000	-0.84568
264.90000	-0.77717
265.00000	-0.70853
265.10000	-0.63978
