INW	
57.11142228	-5.353308757
57.21144229	-5.403878563
57.31146229	-5.407450407
57.4114823	-5.36411741
57.5115023	-5.274341529
57.6115223	-5.138962501
57.71154231	-4.959235237
57.81156231	-4.736757947
57.91158232	-4.473512937
58.01160232	-4.171844766
58.11162232	-3.834353807
58.21164233	-3.464025579
58.31166233	-3.064073282
58.41168234	-2.637984527
58.51170234	-2.189472494
58.61172234	-1.722455262
58.71174235	-1.241035773
58.81176235	-0.749435878
58.91178236	-0.251978699
59.01180236	0.246954435
59.11182236	0.742974136
59.21184237	1.231714583
59.31186237	1.70888073
59.41188238	2.170284933
59.51190238	2.611890181
59.61192238	3.029850211
59.71194239	3.420550842
59.81196239	3.780630715
59.9119824	4.106979266
60.0120024	4.396849801
60.1120224	4.647798877
60.21204241	4.857728102
60.31206241	5.024932053
60.41208242	5.148076664
60.51210242	5.226245805
60.61212242	5.25886001
60.71214243	5.245812983
60.81216243	5.187353127
60.91218244	5.084130428
61.01220244	4.937192236
61.11222244	4.747941531
61.21224245	4.518143863
61.31226245	4.249935891
61.41228246	3.945742353
61.51230246	3.608260571
61.61232246	3.240503252
61.71234247	2.845705941
61.81236247	2.427313927
61.91238248	1.988973734
62.01240248	1.534484246
62.11242248	1.067740696
62.21244249	0.592777177
62.31246249	0.113644374
62.4124825	-0.365563731
62.5125025	-0.840761337
62.6125225	-1.307913392
62.71254251	-1.763054687
62.81256251	-2.202306755
62.91258252	-2.621942371
63.01260252	-3.018404905
63.11262252	-3.388329009
63.21264253	-3.72853954
63.31266253	-4.036167319
63.41268254	-4.308564973
63.51270254	-4.543409485
63.61272254	-4.738702834
63.71274255	-4.89277725
63.81276255	-5.004327681
63.91278256	-5.07242293
64.01280256	-5.096550828
64.11282256	-5.076521848
64.21284257	-5.012616917
64.31286257	-4.905461972
64.41288258	-4.756072782
64.51290258	-4.565874679
64.61292258	-4.336657082
64.71294259	-4.070474036
64.81296259	-3.769771953
64.9129826	-3.437262815
65.0130026	-3.075929836
65.1130226	-2.6890132
65.21304261	-2.279935237
65.31306261	-1.852329279
65.41308262	-1.409993288
65.51310262	-0.956755163
65.61312262	-0.496632577
65.71314263	-0.033603642
65.81316263	0.428306378
65.91318264	0.885087568
66.01320264	1.332794419
66.11322264	1.767561435
66.21324265	2.18564403
66.31326265	2.583445176
66.41328266	2.957559646
66.51330266	3.304789318
66.61332266	3.622191278
66.71334267	3.907018891
66.81336267	4.156925538
66.91338268	4.369772176
67.01340268	4.543810796
67.11342268	4.677625009
67.21344269	4.77013784
67.31346269	4.820675412
67.4134827	4.828916501
67.5135027	4.794908671
67.6135227	4.719076794
67.71354271	4.602198714
67.81356271	4.445409749
67.91358272	4.250180119
68.01360272	4.018300442
68.11362272	3.751866697
68.21364273	3.453255983
68.31366273	3.125107681
68.41368274	2.770299114
68.51370274	2.391910237
68.61372274	1.993220819
68.71374275	1.577699017
68.81376275	1.14887135
68.91378276	0.710490706
69.01380276	0.266286114
69.11382276	-0.179930909
69.21384277	-0.624323705
69.31386277	-1.063072284
69.41388278	-1.49240678
69.51390278	-1.908632931
69.61392278	-2.308149694
69.71394279	-2.687509795
69.81396279	-3.043435797
69.9139828	-3.372844551
70.0140028	-3.672895249
70.1140228	-3.941028315
70.21404281	-4.174882524
70.31406281	-4.372489801
70.41408282	-4.532165315
70.51410282	-4.652565783
70.61412282	-4.73269437
70.71414283	-4.771927161
70.81416283	-4.770039519
70.91418284	-4.727129365
71.01420284	-4.643696951
71.11422284	-4.520606016
71.21424285	-4.359064954
71.31426285	-4.160598211
71.41428286	-3.927077889
71.51430286	-3.660656345
71.61432286	-3.36376529
71.71434287	-3.039089173
71.81436287	-2.689526324
71.91438288	-2.318179859
72.01440288	-1.928311834
72.11442288	-1.523366689
72.21444289	-1.106844656
72.31446289	-0.682358942
72.4144829	-0.25357123
72.5145029	0.175849434
72.6145229	0.6022267
72.71454291	1.021931059
72.81456291	1.43139628
72.91458292	1.827144903
73.01460292	2.205824967
73.11462292	2.564227834
73.21464293	2.899321637
73.31466293	3.208282138
73.41468294	3.488489301
73.51470294	3.737565612
73.61472294	3.953424451
73.71474295	4.134227796
73.81476295	4.278462083
73.91478296	4.384925405
74.01480296	4.452739647
74.11482296	4.48137213
74.21484297	4.470627098
74.31486297	4.420657965
74.41488298	4.331962773
74.51490298	4.205378164
74.61492298	4.042074709
74.71494299	3.843542858
74.81496299	3.611580175
74.914983	3.348273339
75.015003	3.05597955
75.115023	2.737303806
75.21504301	2.395075919
75.31506301	2.032317459
75.41508302	1.6522241
75.51510302	1.258161801
75.61512302	0.853573337
75.71514303	0.442017054
75.81516303	0.027099435
75.91518304	-0.387559062
76.01520304	-0.798336191
76.11522304	-1.201661353
76.21524305	-1.594030594
76.31526305	-1.972046352
76.41528306	-2.332445892
76.51530306	-2.672133963
76.61532306	-2.988200564
76.71534307	-3.277940207
76.81536307	-3.538937246
76.91538308	-3.768951085
77.01540308	-3.96608229
77.11542308	-4.128705752
77.21544309	-4.255495323
77.31546309	-4.34543518
77.4154831	-4.397855681
77.5155031	-4.412402338
77.6155231	-4.389046019
77.71554311	-4.328091467
77.81556311	-4.230160668
77.91558312	-4.096196526
78.01560312	-3.927446952
78.11562312	-3.725453893
78.21564313	-3.492041454
78.31566313	-3.229296767
78.41568314	-2.939553332
78.51570314	-2.625357293
78.61572314	-2.289486475
78.71574315	-1.934885888
78.81576315	-1.564611881
78.91578316	-1.181916107
79.01580316	-0.790101515
79.11582316	-0.392558679
79.21584317	0.007281163
79.31586317	0.405980197
79.41588318	0.800115834
79.51590318	1.186321133
79.61592318	1.561305045
79.71594319	1.921864797
79.81596319	2.264943564
79.9159832	2.587634121
80.0160032	2.887216944
80.1160232	3.161165506
80.21604321	3.407154223
80.31606321	3.623178401
80.41608322	3.807355843
80.51610322	3.958179407
80.61612322	4.074389141
80.71614323	4.155010902
80.81616323	4.199409518
80.91618324	4.207244296
81.01620324	4.178492564
81.11622324	4.113458801
81.21624325	4.012760347
81.31626325	3.877335885
81.41628326	3.708429445
81.51630326	3.507581849
81.61632326	3.276619303
81.71634327	3.017632902
81.81636327	2.732961603
81.91638328	2.4251589
82.01640328	2.097002666
82.11642328	1.751431182
82.21644329	1.391494177
82.31646329	1.020410964
82.4164833	0.641450677
82.5165033	0.257949227
82.6165233	-0.12673367
82.71654331	-0.50924933
82.81656331	-0.886279874
82.91658332	-1.254577705
83.01660332	-1.610993053
83.11662332	-1.952468204
83.21664333	-2.276111058
83.31666333	-2.579191437
83.41668334	-2.859159677
83.51670334	-3.113666659
83.61672334	-3.34061762
83.71674335	-3.538102139
83.81676335	-3.704500861
83.91678336	-3.838450286
84.01680336	-3.938857364
84.11682336	-4.004908029
84.21684337	-4.036101918
84.31686337	-4.032224101
84.41688338	-3.99335599
84.51690338	-3.919884221
84.61692338	-3.812486449
84.71694339	-3.672136407
84.81696339	-3.500089468
84.9169834	-3.297873319
85.0170034	-3.067277692
85.1170234	-2.810334477
85.21704341	-2.529304281
85.31706341	-2.226648454
85.41708342	-1.905029713
85.51710342	-1.567289427
85.61712342	-1.216261633
85.71714343	-0.855237373
85.81716343	-0.487042764
85.91718344	-0.115177856
86.01720344	0.257181209
86.11722344	0.626886041
86.21724345	0.990645606
86.31726345	1.345372797
86.41728346	1.687970321
86.51730346	2.015507136
86.61732346	2.325181731
86.71734347	2.614341019
86.81736347	2.880541712
86.91738348	3.121534984
87.01740348	3.335306916
87.11742348	3.520048322
87.21744349	3.674263687
87.31746349	3.796681333
87.4174835	3.886326344
87.5175035	3.942515447
87.6175235	3.964844336
87.71754351	3.953215532
87.81756351	3.907819276
87.91758352	3.82913983
88.01760352	3.717950537
88.11762352	3.575301851
88.21764353	3.402515889
88.31766353	3.201171254
88.41768354	2.973088748
88.51770354	2.720315554
88.61772354	2.445097013
88.71774355	2.149870511
88.81776355	1.837271447
88.91778356	1.5100135
89.01780356	1.170971554
89.11782356	0.823098488
89.21784357	0.469420579
89.31786357	0.113004576
89.41788358	-0.243072387
89.51790358	-0.595730171
89.61792358	-0.941939134
89.71794359	-1.278732385
89.81796359	-1.603226825
89.9179836	-1.9126563
90.0180036	-2.204386273
90.1180236	-2.47593867
90.21804361	-2.72502
90.31806361	-2.949526593
90.41808362	-3.147560458
90.51810362	-3.317499824
90.61812362	-3.457878471
90.71814363	-3.567557217
90.81816363	-3.645632882
90.91818364	-3.691466891
91.01820364	-3.704726246
91.11822364	-3.685343609
91.21824365	-3.633534849
91.31826365	-3.549801538
91.41828366	-3.434916335
91.51830366	-3.28992745
91.61832366	-3.116140898
91.71834367	-2.915111187
91.81836367	-2.688628948
91.91838368	-2.438691815
92.01840368	-2.167504132
92.11842368	-1.877479805
92.21844369	-1.571146538
92.31846369	-1.251209724
92.4184837	-0.92045979
92.5185037	-0.581787563
92.6185237	-0.238152136
92.71854371	0.107452394
92.81856371	0.452020535
92.91858372	0.792546842
93.01860372	1.126076213
93.11862372	1.449725565
93.21864373	1.760691829
93.31866373	2.056299879
93.41868374	2.334009869
93.51870374	2.591448518
93.61872374	2.826426673
93.71874375	3.036964741
93.81876375	3.221317336
93.91878376	3.377930424
94.01880376	3.505544376
94.11882376	3.603136387
94.21884377	3.669949011
94.31886377	3.705489369
94.41888378	3.709556539
94.51890378	3.682211912
94.61892378	3.623785348
94.71894379	3.534875043
94.81896379	3.41633164
94.9189838	3.26925815
95.0190038	3.094992619
95.1190238	2.895097527
95.21904381	2.671347245
95.31906381	2.425701479
95.41908382	2.160312811
95.51910382	1.87751214
95.61912382	1.579707858
95.71914383	1.26953309
95.81916383	0.949641068
95.91918384	0.622799953
96.01920384	0.291839114
96.11922384	-0.040383518
96.21924385	-0.370993579
96.31926385	-0.69713213
96.41928386	-1.015977529
96.51930386	-1.324777754
96.61932386	-1.620868576
96.71934387	-1.901686716
96.81936387	-2.164817491
96.91938388	-2.408001344
97.01940388	-2.629171413
97.11942388	-2.826455096
97.21944389	-2.998149003
97.31946389	-3.142857053
97.4194839	-3.259368113
97.5195039	-3.346762489
97.6195239	-3.404329291
97.71954391	-3.431667527
97.81956391	-3.428615985
97.91958392	-3.395281915
98.01960392	-3.332038914
98.11962392	-3.239504935
98.21964393	-3.118571014
98.31966393	-2.970357828
98.41968394	-2.796207947
98.51970394	-2.597692572
98.61972394	-2.376624438
98.71974395	-2.134921715
98.81976395	-1.874744155
98.91978396	-1.598379597
99.01980396	-1.308264875
99.11982396	-1.006918937
99.21984397	-0.696968652
99.31986397	-0.381109355
99.41988398	-0.06208225
99.51990398	0.257350069
99.61992398	0.574428945
99.71994399	0.886409976
99.81996399	1.190608768
99.919984	1.484410333
100.020004	1.765293942
100.120024	2.030856595
100.220044	2.27882951
100.320064	2.507117101
100.420084	2.713778598
100.520104	2.897028257
100.620124	3.055385503
100.720144	3.187512699
100.820164	3.292303922
100.920184	3.368919935
101.020204	3.416745179
101.120224	3.435410965
101.220244	3.424823543
101.3202641	3.385128408
101.4202841	3.316723292
101.5203041	3.220256393
101.6203241	3.096611501
101.7203441	2.946910833
101.8203641	2.772495794
101.9203841	2.574918502
102.0204041	2.355918084
102.1204241	2.117419314
102.2204441	1.861562408
102.3204641	1.590542817
102.4204841	1.30672265
102.5205041	1.012598697
102.6205241	0.710715182
102.7205441	0.403699508
102.8205641	0.094215624
102.9205841	-0.215055685
103.0206041	-0.521441354
103.1206241	-0.8222876
103.2206441	-1.114989941
103.3206641	-1.397042284
103.4206841	-1.666007406
103.5207041	-1.919585422
103.6207241	-2.155609778
103.7207441	-2.372067448
103.8207642	-2.56713829
103.9207842	-2.7391882
104.0208042	-2.886743562
104.1208242	-3.008626727
104.2208442	-3.103851034
104.3208642	-3.171641222
104.4208842	-3.211506901
104.5209042	-3.223176225
104.6209242	-3.206629884
104.7209442	-3.162096356
104.8209642	-3.090043944
104.9209842	-2.991169529
105.0210042	-2.866418114
105.1210242	-2.716928462
105.2210442	-2.5440662
105.3210642	-2.349442535
105.4210842	-2.134737996
105.5211042	-1.901896415
105.6211242	-1.652973506
105.7211442	-1.390164684
105.8211642	-1.11575916
105.9211842	-0.832154572
106.0212042	-0.541817973
106.1212242	-0.247265992
106.2212442	0.048954854
106.3212643	0.344281019
106.4212843	0.636170011
106.5213043	0.922114254
106.6213243	1.199658175
106.7213443	1.466425507
106.8213643	1.72013335
106.9213843	1.958613989
107.0214043	2.179832355
107.1214243	2.38190254
107.2214443	2.56311667
107.3214643	2.721949935
107.4214843	2.857018714
107.5215043	2.967205283
107.6215243	3.051594291
107.7215443	3.109488197
107.8215643	3.14040871
107.9215843	3.144134845
108.0216043	3.120669096
108.1216243	3.070255392
108.2216443	2.993375288
108.3216643	2.890731525
108.4216843	2.763255085
108.5217043	2.612097719
108.6217243	2.438664901
108.7217443	2.244441763
108.8217644	2.031221236
108.9217844	1.800855199
109.0218044	1.555421014
109.1218244	1.297057425
109.2218444	1.028029886
109.3218644	0.750692981
109.4218844	0.467458727
109.5219044	0.180784387
109.6219244	-0.106855346
109.7219444	-0.392977221
109.8219644	-0.675126554
109.9219844	-0.950887684
110.0220044	-1.217913755
110.1220244	-1.473928793
110.2220444	-1.716763306
110.3220644	-1.944362481
110.4220844	-2.154803046
110.5221044	-2.346313698
110.6221244	-2.517294149
110.7221444	-2.666324448
110.8221644	-2.792130226
110.9221844	-2.893709122
111.0222044	-2.970232632
111.1222244	-3.021073027
111.2222444	-3.045860536
111.3222645	-3.044429914
111.4222845	-3.016849956
111.5223045	-2.963409569
111.6223245	-2.884639574
111.7223445	-2.7812818
111.8223645	-2.654292299
