Time (s)            Body0_x (m)     Body0_y (m)     Body0_z (m)     
30.02               0.0000          0.0000          -2.0822         
30.03               0.0000          0.0000          -2.0826         
30.04               0.0000          0.0000          -2.0829         
30.05               0.0000          0.0000          -2.0833         
30.06               0.0000          0.0000          -2.0836         
30.07               0.0000          0.0000          -2.0840         
30.08               0.0000          0.0000          -2.0843         
30.09               0.0000          0.0000          -2.0846         
30.10               0.0000          0.0000          -2.0848         
30.11               0.0000          0.0000          -2.0851         
30.12               0.0000          0.0000          -2.0853         
30.13               0.0000          0.0000          -2.0856         
30.14               0.0000          0.0000          -2.0858         
30.15               0.0000          0.0000          -2.0860         
30.16               0.0000          0.0000          -2.0861         
30.17               0.0000          0.0000          -2.0863         
30.18               0.0000          0.0000          -2.0865         
30.19               0.0000          0.0000          -2.0866         
30.20               0.0000          0.0000          -2.0867         
30.21               0.0000          0.0000          -2.0868         
30.22               0.0000          0.0000          -2.0869         
30.23               0.0000          0.0000          -2.0870         
30.24               0.0000          0.0000          -2.0870         
30.25               0.0000          0.0000          -2.0870         
30.26               0.0000          0.0000          -2.0871         
30.27               0.0000          0.0000          -2.0871         
30.28               0.0000          0.0000          -2.0871         
30.29               0.0000          0.0000          -2.0870         
30.30               0.0000          0.0000          -2.0870         
30.31               0.0000          0.0000          -2.0869         
30.32               0.0000          0.0000          -2.0869         
30.33               0.0000          0.0000          -2.0868         
30.34               0.0000          0.0000          -2.0867         
30.35               0.0000          0.0000          -2.0866         
30.36               0.0000          0.0000          -2.0864         
30.37               0.0000          0.0000          -2.0863         
30.38               0.0000          0.0000          -2.0861         
30.39               0.0000          0.0000          -2.0859         
30.40               0.0000          0.0000          -2.0857         
30.41               0.0000          0.0000          -2.0855         
30.42               0.0000          0.0000          -2.0853         
30.43               0.0000          0.0000          -2.0851         
30.44               0.0000          0.0000          -2.0848         
30.45               0.0000          0.0000          -2.0845         
30.46               0.0000          0.0000          -2.0842         
30.47               0.0000          0.0000          -2.0840         
30.48               0.0000          0.0000          -2.0836         
30.49               0.0000          0.0000          -2.0833         
30.50               0.0000          0.0000          -2.0830         
30.51               0.0000          0.0000          -2.0826         
30.52               0.0000          0.0000          -2.0822         
30.53               0.0000          0.0000          -2.0819         
30.54               0.0000          0.0000          -2.0815         
30.55               0.0000          0.0000          -2.0811         
30.56               0.0000          0.0000          -2.0806         
30.57               0.0000          0.0000          -2.0802         
30.58               0.0000          0.0000          -2.0797         
30.59               0.0000          0.0000          -2.0793         
30.60               0.0000          0.0000          -2.0788         
30.61               0.0000          0.0000          -2.0783         
30.62               0.0000          0.0000          -2.0778         
30.63               0.0000          0.0000          -2.0773         
30.64               0.0000          0.0000          -2.0767         
30.65               0.0000          0.0000          -2.0762         
30.66               0.0000          0.0000          -2.0756         
30.67               0.0000          0.0000          -2.0751         
30.68               0.0000          0.0000          -2.0745         
30.69               0.0000          0.0000          -2.0739         
30.70               0.0000          0.0000          -2.0733         
30.71               0.0000          0.0000          -2.0727         
30.72               0.0000          0.0000          -2.0721         
30.73               0.0000          0.0000          -2.0714         
30.74               0.0000          0.0000          -2.0708         
30.75               0.0000          0.0000          -2.0701         
30.76               0.0000          0.0000          -2.0694         
30.77               0.0000          0.0000          -2.0687         
30.78               0.0000          0.0000          -2.0680         
30.79               0.0000          0.0000          -2.0673         
30.80               0.0000          0.0000          -2.0666         
30.81               0.0000          0.0000          -2.0659         
30.82               0.0000          0.0000          -2.0652         
30.83               0.0000          0.0000          -2.0644         
30.84               0.0000          0.0000          -2.0637         
30.85               0.0000          0.0000          -2.0629         
30.86               0.0000          0.0000          -2.0621         
30.87               0.0000          0.0000          -2.0613         
30.88               0.0000          0.0000          -2.0605         
30.89               0.0000          0.0000          -2.0597         
30.90               0.0000          0.0000          -2.0589         
30.91               0.0000          0.0000          -2.0581         
30.92               0.0000          0.0000          -2.0573         
30.93               0.0000          0.0000          -2.0564         
30.94               0.0000          0.0000          -2.0556         
30.95               0.0000          0.0000          -2.0547         
30.96               0.0000          0.0000          -2.0538         
30.97               0.0000          0.0000          -2.0530         
30.98               0.0000          0.0000          -2.0521         
30.99               0.0000          0.0000          -2.0512         
31.00               0.0000          0.0000          -2.0503         
31.01               0.0000          0.0000          -2.0494         
31.02               0.0000          0.0000          -2.0485         
31.03               0.0000          0.0000          -2.0476         
31.04               0.0000          0.0000          -2.0467         
31.05               0.0000          0.0000          -2.0457         
31.06               0.0000          0.0000          -2.0448         
31.07               0.0000          0.0000          -2.0439         
31.08               0.0000          0.0000          -2.0429         
31.09               0.0000          0.0000          -2.0420         
31.10               0.0000          0.0000          -2.0410         
31.11               0.0000          0.0000          -2.0401         
31.12               0.0000          0.0000          -2.0391         
31.13               0.0000          0.0000          -2.0381         
31.14               0.0000          0.0000          -2.0371         
31.15               0.0000          0.0000          -2.0362         
31.16               0.0000          0.0000          -2.0352         
31.17               0.0000          0.0000          -2.0342         
31.18               0.0000          0.0000          -2.0332         
31.19               0.0000          0.0000          -2.0322         
31.20               0.0000          0.0000          -2.0312         
31.21               0.0000          0.0000          -2.0302         
31.22               0.0000          0.0000          -2.0292         
31.23               0.0000          0.0000          -2.0282         
31.24               0.0000          0.0000          -2.0272         
31.25               0.0000          0.0000          -2.0262         
31.26               0.0000          0.0000          -2.0251         
31.27               0.0000          0.0000          -2.0241         
31.28               0.0000          0.0000          -2.0231         
31.29               0.0000          0.0000          -2.0221         
31.30               0.0000          0.0000          -2.0210         
31.31               0.0000          0.0000          -2.0200         
31.32               0.0000          0.0000          -2.0190         
31.33               0.0000          0.0000          -2.0180         
31.34               0.0000          0.0000          -2.0169         
31.35               0.0000          0.0000          -2.0159         
31.36               0.0000          0.0000          -2.0149         
31.37               0.0000          0.0000          -2.0138         
31.38               0.0000          0.0000          -2.0128         
31.39               0.0000          0.0000          -2.0118         
31.40               0.0000          0.0000          -2.0108         
31.41               0.0000          0.0000          -2.0097         
31.42               0.0000          0.0000          -2.0087         
31.43               0.0000          0.0000          -2.0077         
31.44               0.0000          0.0000          -2.0066         
31.45               0.0000          0.0000          -2.0056         
31.46               0.0000          0.0000          -2.0046         
31.47               0.0000          0.0000          -2.0036         
31.48               0.0000          0.0000          -2.0025         
31.49               0.0000          0.0000          -2.0015         
31.50               0.0000          0.0000          -2.0005         
31.51               0.0000          0.0000          -1.9995         
31.52               0.0000          0.0000          -1.9985         
31.53               0.0000          0.0000          -1.9975         
31.54               0.0000          0.0000          -1.9965         
31.55               0.0000          0.0000          -1.9954         
31.56               0.0000          0.0000          -1.9944         
31.57               0.0000          0.0000          -1.9934         
31.58               0.0000          0.0000          -1.9925         
31.59               0.0000          0.0000          -1.9915         
31.60               0.0000          0.0000          -1.9905         
31.61               0.0000          0.0000          -1.9895         
31.62               0.0000          0.0000          -1.9885         
31.63               0.0000          0.0000          -1.9875         
31.64               0.0000          0.0000          -1.9866         
31.65               0.0000          0.0000          -1.9856         
31.66               0.0000          0.0000          -1.9846         
31.67               0.0000          0.0000          -1.9837         
31.68               0.0000          0.0000          -1.9827         
31.69               0.0000          0.0000          -1.9818         
31.70               0.0000          0.0000          -1.9809         
31.71               0.0000          0.0000          -1.9799         
31.72               0.0000          0.0000          -1.9790         
31.73               0.0000          0.0000          -1.9781         
31.74               0.0000          0.0000          -1.9772         
31.75               0.0000          0.0000          -1.9762         
31.76               0.0000          0.0000          -1.9753         
31.77               0.0000          0.0000          -1.9744         
31.78               0.0000          0.0000          -1.9736         
31.79               0.0000          0.0000          -1.9727         
31.80               0.0000          0.0000          -1.9718         
31.81               0.0000          0.0000          -1.9709         
31.82               0.0000          0.0000          -1.9701         
31.83               0.0000          0.0000          -1.9692         
31.84               0.0000          0.0000          -1.9684         
31.85               0.0000          0.0000          -1.9675         
31.86               0.0000          0.0000          -1.9667         
31.87               0.0000          0.0000          -1.9659         
31.88               0.0000          0.0000          -1.9651         
31.89               0.0000          0.0000          -1.9643         
31.90               0.0000          0.0000          -1.9635         
31.91               0.0000          0.0000          -1.9627         
31.92               0.0000          0.0000          -1.9619         
31.93               0.0000          0.0000          -1.9611         
31.94               0.0000          0.0000          -1.9604         
31.95               0.0000          0.0000          -1.9596         
31.96               0.0000          0.0000          -1.9589         
31.97               0.0000          0.0000          -1.9581         
31.98               0.0000          0.0000          -1.9574         
31.99               0.0000          0.0000          -1.9567         
32.00               0.0000          0.0000          -1.9560         
32.01               0.0000          0.0000          -1.9553         
32.02               0.0000          0.0000          -1.9546         
32.03               0.0000          0.0000          -1.9539         
32.04               0.0000          0.0000          -1.9533         
32.05               0.0000          0.0000          -1.9526         
32.06               0.0000          0.0000          -1.9520         
32.07               0.0000          0.0000          -1.9513         
32.08               0.0000          0.0000          -1.9507         
32.09               0.0000          0.0000          -1.9501         
32.10               0.0000          0.0000          -1.9495         
32.11               0.0000          0.0000          -1.9489         
32.12               0.0000          0.0000          -1.9483         
32.13               0.0000          0.0000          -1.9477         
32.14               0.0000          0.0000          -1.9472         
32.15               0.0000          0.0000          -1.9466         
32.16               0.0000          0.0000          -1.9461         
32.17               0.0000          0.0000          -1.9455         
32.18               0.0000          0.0000          -1.9450         
32.19               0.0000          0.0000          -1.9445         
32.20               0.0000          0.0000          -1.9440         
32.21               0.0000          0.0000          -1.9435         
32.22               0.0000          0.0000          -1.9431         
32.23               0.0000          0.0000          -1.9426         
32.24               0.0000          0.0000          -1.9422         
32.25               0.0000          0.0000          -1.9417         
32.26               0.0000          0.0000          -1.9413         
32.27               0.0000          0.0000          -1.9409         
32.28               0.0000          0.0000          -1.9405         
32.29               0.0000          0.0000          -1.9401         
32.30               0.0000          0.0000          -1.9397         
32.31               0.0000          0.0000          -1.9394         
32.32               0.0000          0.0000          -1.9390         
32.33               0.0000          0.0000          -1.9387         
32.34               0.0000          0.0000          -1.9383         
32.35               0.0000          0.0000          -1.9380         
32.36               0.0000          0.0000          -1.9377         
32.37               0.0000          0.0000          -1.9374         
32.38               0.0000          0.0000          -1.9371         
32.39               0.0000          0.0000          -1.9369         
32.40               0.0000          0.0000          -1.9366         
32.41               0.0000          0.0000          -1.9364         
32.42               0.0000          0.0000          -1.9361         
32.43               0.0000          0.0000          -1.9359         
32.44               0.0000          0.0000          -1.9357         
32.45               0.0000          0.0000          -1.9355         
32.46               0.0000          0.0000          -1.9353         
32.47               0.0000          0.0000          -1.9352         
32.48               0.0000          0.0000          -1.9350         
32.49               0.0000          0.0000          -1.9349         
32.50               0.0000          0.0000          -1.9347         
32.51               0.0000          0.0000          -1.9346         
32.52               0.0000          0.0000          -1.9345         
32.53               0.0000          0.0000          -1.9344         
32.54               0.0000          0.0000          -1.9343         
32.55               0.0000          0.0000          -1.9343         
32.56               0.0000          0.0000          -1.9342         
32.57               0.0000          0.0000          -1.9342         
32.58               0.0000          0.0000          -1.9341         
32.59               0.0000          0.0000          -1.9341         
32.60               0.0000          0.0000          -1.9341         
32.61               0.0000          0.0000          -1.9341         
32.62               0.0000          0.0000          -1.9341         
32.63               0.0000          0.0000          -1.9341         
32.64               0.0000          0.0000          -1.9342         
32.65               0.0000          0.0000          -1.9342         
32.66               0.0000          0.0000          -1.9343         
32.67               0.0000          0.0000          -1.9344         
32.68               0.0000          0.0000          -1.9344         
32.69               0.0000          0.0000          -1.9345         
32.70               0.0000          0.0000          -1.9347         
32.71               0.0000          0.0000          -1.9348         
32.72               0.0000          0.0000          -1.9349         
32.73               0.0000          0.0000          -1.9351         
32.74               0.0000          0.0000          -1.9352         
32.75               0.0000          0.0000          -1.9354         
32.76               0.0000          0.0000          -1.9356         
32.77               0.0000          0.0000          -1.9358         
32.78               0.0000          0.0000          -1.9360         
32.79               0.0000          0.0000          -1.9362         
32.80               0.0000          0.0000          -1.9364         
32.81               0.0000          0.0000          -1.9366         
32.82               0.0000          0.0000          -1.9369         
32.83               0.0000          0.0000          -1.9371         
32.84               0.0000          0.0000          -1.9374         
32.85               0.0000          0.0000          -1.9377         
32.86               0.0000          0.0000          -1.9380         
32.87               0.0000          0.0000          -1.9383         
32.88               0.0000          0.0000          -1.9386         
32.89               0.0000          0.0000          -1.9389         
32.90               0.0000          0.0000          -1.9393         
32.91               0.0000          0.0000          -1.9396         
32.92               0.0000          0.0000          -1.9400         
32.93               0.0000          0.0000          -1.9403         
32.94               0.0000          0.0000          -1.9407         
32.95               0.0000          0.0000          -1.9411         
32.96               0.0000          0.0000          -1.9415         
32.97               0.0000          0.0000          -1.9419         
32.98               0.0000          0.0000          -1.9423         
32.99               0.0000          0.0000          -1.9428         
33.00               0.0000          0.0000          -1.9432         
33.01               0.0000          0.0000          -1.9436         
33.02               0.0000          0.0000          -1.9441         
33.03               0.0000          0.0000          -1.9446         
33.04               0.0000          0.0000          -1.9450         
33.05               0.0000          0.0000          -1.9455         
33.06               0.0000          0.0000          -1.9460         
33.07               0.0000          0.0000          -1.9465         
33.08               0.0000          0.0000          -1.9470         
33.09               0.0000          0.0000          -1.9475         
33.10               0.0000          0.0000          -1.9481         
33.11               0.0000          0.0000          -1.9486         
33.12               0.0000          0.0000          -1.9492         
33.13               0.0000          0.0000          -1.9497         
33.14               0.0000          0.0000          -1.9503         
33.15               0.0000          0.0000          -1.9508         
33.16               0.0000          0.0000          -1.9514         
33.17               0.0000          0.0000          -1.9520         
33.18               0.0000          0.0000          -1.9526         
33.19               0.0000          0.0000          -1.9532         
33.20               0.0000          0.0000          -1.9538         
33.21               0.0000          0.0000          -1.9544         
33.22               0.0000          0.0000          -1.9550         
33.23               0.0000          0.0000          -1.9557         
33.24               0.0000          0.0000          -1.9563         
33.25               0.0000          0.0000          -1.9569         
33.26               0.0000          0.0000          -1.9576         
33.27               0.0000          0.0000          -1.9582         
33.28               0.0000          0.0000          -1.9589         
33.29               0.0000          0.0000          -1.9596         
33.30               0.0000          0.0000          -1.9602         
33.31               0.0000          0.0000          -1.9609         
33.32               0.0000          0.0000          -1.9616         
33.33               0.0000          0.0000          -1.9623         
33.34               0.0000          0.0000          -1.9630         
33.35               0.0000          0.0000          -1.9637         
33.36               0.0000          0.0000          -1.9644         
33.37               0.0000          0.0000          -1.9651         
33.38               0.0000          0.0000          -1.9658         
33.39               0.0000          0.0000          -1.9666         
33.40               0.0000          0.0000          -1.9673         
33.41               0.0000          0.0000          -1.9680         
33.42               0.0000          0.0000          -1.9688         
33.43               0.0000          0.0000          -1.9695         
33.44               0.0000          0.0000          -1.9702         
33.45               0.0000          0.0000          -1.9710         
33.46               0.0000          0.0000          -1.9717         
33.47               0.0000          0.0000          -1.9725         
33.48               0.0000          0.0000          -1.9733         
33.49               0.0000          0.0000          -1.9740         
33.50               0.0000          0.0000          -1.9748         
33.51               0.0000          0.0000          -1.9756         
33.52               0.0000          0.0000          -1.9763         
33.53               0.0000          0.0000          -1.9771         
33.54               0.0000          0.0000          -1.9779         
33.55               0.0000          0.0000          -1.9787         
33.56               0.0000          0.0000          -1.9795         
33.57               0.0000          0.0000          -1.9802         
33.58               0.0000          0.0000          -1.9810         
33.59               0.0000          0.0000          -1.9818         
33.60               0.0000          0.0000          -1.9826         
33.61               0.0000          0.0000          -1.9834         
33.62               0.0000          0.0000          -1.9842         
33.63               0.0000          0.0000          -1.9850         
33.64               0.0000          0.0000          -1.9858         
33.65               0.0000          0.0000          -1.9866         
33.66               0.0000          0.0000          -1.9874         
33.67               0.0000          0.0000          -1.9882         
33.68               0.0000          0.0000          -1.9890         
33.69               0.0000          0.0000          -1.9898         
33.70               0.0000          0.0000          -1.9906         
33.71               0.0000          0.0000          -1.9914         
33.72               0.0000          0.0000          -1.9922         
33.73               0.0000          0.0000          -1.9930         
33.74               0.0000          0.0000          -1.9938         
33.75               0.0000          0.0000          -1.9946         
33.76               0.0000          0.0000          -1.9954         
33.77               0.0000          0.0000          -1.9962         
33.78               0.0000          0.0000          -1.9970         
33.79               0.0000          0.0000          -1.9978         
33.80               0.0000          0.0000          -1.9986         
33.81               0.0000          0.0000          -1.9994         
33.82               0.0000          0.0000          -2.0002         
33.83               0.0000          0.0000          -2.0010         
33.84               0.0000          0.0000          -2.0017         
33.85               0.0000          0.0000          -2.0025         
33.86               0.0000          0.0000          -2.0033         
33.87               0.0000          0.0000          -2.0041         
33.88               0.0000          0.0000          -2.0049         
33.89               0.0000          0.0000          -2.0057         
33.90               0.0000          0.0000          -2.0064         
33.91               0.0000          0.0000          -2.0072         
33.92               0.0000          0.0000          -2.0080         
33.93               0.0000          0.0000          -2.0088         
33.94               0.0000          0.0000          -2.0095         
33.95               0.0000          0.0000          -2.0103         
33.96               0.0000          0.0000          -2.0110         
33.97               0.0000          0.0000          -2.0118         
33.98               0.0000          0.0000          -2.0125         
33.99               0.0000          0.0000          -2.0133         
34.00               0.0000          0.0000          -2.0140         
34.01               0.0000          0.0000          -2.0148         
34.02               0.0000          0.0000          -2.0155         
34.03               0.0000          0.0000          -2.0162         
34.04               0.0000          0.0000          -2.0170         
34.05               0.0000          0.0000          -2.0177         
34.06               0.0000          0.0000          -2.0184         
34.07               0.0000          0.0000          -2.0191         
34.08               0.0000          0.0000          -2.0198         
34.09               0.0000          0.0000          -2.0205         
34.10               0.0000          0.0000          -2.0212         
34.11               0.0000          0.0000          -2.0219         
34.12               0.0000          0.0000          -2.0226         
34.13               0.0000          0.0000          -2.0233         
34.14               0.0000          0.0000          -2.0240         
34.15               0.0000          0.0000          -2.0246         
34.16               0.0000          0.0000          -2.0253         
34.17               0.0000          0.0000          -2.0260         
34.18               0.0000          0.0000          -2.0266         
34.19               0.0000          0.0000          -2.0273         
34.20               0.0000          0.0000          -2.0279         
34.21               0.0000          0.0000          -2.0286         
34.22               0.0000          0.0000          -2.0292         
34.23               0.0000          0.0000          -2.0298         
34.24               0.0000          0.0000          -2.0304         
34.25               0.0000          0.0000          -2.0310         
34.26               0.0000          0.0000          -2.0316         
34.27               0.0000          0.0000          -2.0322         
34.28               0.0000          0.0000          -2.0328         
34.29               0.0000          0.0000          -2.0334         
34.30               0.0000          0.0000          -2.0340         
34.31               0.0000          0.0000          -2.0345         
34.32               0.0000          0.0000          -2.0351         
34.33               0.0000          0.0000          -2.0356         
34.34               0.0000          0.0000          -2.0362         
34.35               0.0000          0.0000          -2.0367         
34.36               0.0000          0.0000          -2.0373         
34.37               0.0000          0.0000          -2.0378         
34.38               0.0000          0.0000          -2.0383         
34.39               0.0000          0.0000          -2.0388         
34.40               0.0000          0.0000          -2.0393         
34.41               0.0000          0.0000          -2.0398         
34.42               0.0000          0.0000          -2.0403         
34.43               0.0000          0.0000          -2.0407         
34.44               0.0000          0.0000          -2.0412         
34.45               0.0000          0.0000          -2.0417         
34.46               0.0000          0.0000          -2.0421         
34.47               0.0000          0.0000          -2.0426         
34.48               0.0000          0.0000          -2.0430         
34.49               0.0000          0.0000          -2.0434         
34.50               0.0000          0.0000          -2.0438         
34.51               0.0000          0.0000          -2.0442         
34.52               0.0000          0.0000          -2.0446         
34.53               0.0000          0.0000          -2.0450         
34.54               0.0000          0.0000          -2.0454         
34.55               0.0000          0.0000          -2.0458         
34.56               0.0000          0.0000          -2.0461         
34.57               0.0000          0.0000          -2.0465         
34.58               0.0000          0.0000          -2.0468         
34.59               0.0000          0.0000          -2.0472         
34.60               0.0000          0.0000          -2.0475         
34.61               0.0000          0.0000          -2.0478         
34.62               0.0000          0.0000          -2.0481         
34.63               0.0000          0.0000          -2.0484         
34.64               0.0000          0.0000          -2.0487         
34.65               0.0000          0.0000          -2.0490         
34.66               0.0000          0.0000          -2.0492         
34.67               0.0000          0.0000          -2.0495         
34.68               0.0000          0.0000          -2.0497         
34.69               0.0000          0.0000          -2.0500         
34.70               0.0000          0.0000          -2.0502         
34.71               0.0000          0.0000          -2.0504         
34.72               0.0000          0.0000          -2.0507         
34.73               0.0000          0.0000          -2.0509         
34.74               0.0000          0.0000          -2.0511         
34.75               0.0000          0.0000          -2.0512         
34.76               0.0000          0.0000          -2.0514         
34.77               0.0000          0.0000          -2.0516         
34.78               0.0000          0.0000          -2.0517         
34.79               0.0000          0.0000          -2.0519         
34.80               0.0000          0.0000          -2.0520         
34.81               0.0000          0.0000          -2.0521         
34.82               0.0000          0.0000          -2.0523         
34.83               0.0000          0.0000          -2.0524         
34.84               0.0000          0.0000          -2.0525         
34.85               0.0000          0.0000          -2.0526         
34.86               0.0000          0.0000          -2.0526         
34.87               0.0000          0.0000          -2.0527         
34.88               0.0000          0.0000          -2.0528         
34.89               0.0000          0.0000          -2.0528         
34.90               0.0000          0.0000          -2.0529         
34.91               0.0000          0.0000          -2.0529         
34.92               0.0000          0.0000          -2.0529         
34.93               0.0000          0.0000          -2.0529         
34.94               0.0000          0.0000          -2.0529         
34.95               0.0000          0.0000          -2.0529         
34.96               0.0000          0.0000          -2.0529         
34.97               0.0000          0.0000          -2.0529         
34.98               0.0000          0.0000          -2.0528         
34.99               0.0000          0.0000          -2.0528         
35.00               0.0000          0.0000          -2.0527         
35.01               0.0000          0.0000          -2.0527         
35.02               0.0000          0.0000          -2.0526         
35.03               0.0000          0.0000          -2.0525         
35.04               0.0000          0.0000          -2.0524         
35.05               0.0000          0.0000          -2.0523         
35.06               0.0000          0.0000          -2.0522         
35.07               0.0000          0.0000          -2.0521         
35.08               0.0000          0.0000          -2.0520         
35.09               0.0000          0.0000          -2.0518         
35.10               0.0000          0.0000          -2.0517         
35.11               0.0000          0.0000          -2.0515         
35.12               0.0000          0.0000          -2.0514         
35.13               0.0000          0.0000          -2.0512         
35.14               0.0000          0.0000          -2.0510         
35.15               0.0000          0.0000          -2.0508         
35.16               0.0000          0.0000          -2.0506         
35.17               0.0000          0.0000          -2.0504         
35.18               0.0000          0.0000          -2.0502         
35.19               0.0000          0.0000          -2.0500         
35.20               0.0000          0.0000          -2.0498         
35.21               0.0000          0.0000          -2.0495         
35.22               0.0000          0.0000          -2.0493         
35.23               0.0000          0.0000          -2.0490         
35.24               0.0000          0.0000          -2.0488         
35.25               0.0000          0.0000          -2.0485         
35.26               0.0000          0.0000          -2.0482         
35.27               0.0000          0.0000          -2.0479         
35.28               0.0000          0.0000          -2.0476         
35.29               0.0000          0.0000          -2.0473         
35.30               0.0000          0.0000          -2.0470         
35.31               0.0000          0.0000          -2.0467         
35.32               0.0000          0.0000          -2.0463         
35.33               0.0000          0.0000          -2.0460         
35.34               0.0000          0.0000          -2.0457         
35.35               0.0000          0.0000          -2.0453         
35.36               0.0000          0.0000          -2.0450         
35.37               0.0000          0.0000          -2.0446         
35.38               0.0000          0.0000          -2.0442         
35.39               0.0000          0.0000          -2.0438         
35.40               0.0000          0.0000          -2.0435         
35.41               0.0000          0.0000          -2.0431         
35.42               0.0000          0.0000          -2.0427         
35.43               0.0000          0.0000          -2.0423         
35.44               0.0000          0.0000          -2.0418         
35.45               0.0000          0.0000          -2.0414         
35.46               0.0000          0.0000          -2.0410         
35.47               0.0000          0.0000          -2.0406         
35.48               0.0000          0.0000          -2.0401         
35.49               0.0000          0.0000          -2.0397         
35.50               0.0000          0.0000          -2.0392         
35.51               0.0000          0.0000          -2.0388         
35.52               0.0000          0.0000          -2.0383         
35.53               0.0000          0.0000          -2.0378         
35.54               0.0000          0.0000          -2.0374         
35.55               0.0000          0.0000          -2.0369         
35.56               0.0000          0.0000          -2.0364         
35.57               0.0000          0.0000          -2.0359         
35.58               0.0000          0.0000          -2.0354         
35.59               0.0000          0.0000          -2.0349         
35.60               0.0000          0.0000          -2.0344         
35.61               0.0000          0.0000          -2.0339         
35.62               0.0000          0.0000          -2.0334         
35.63               0.0000          0.0000          -2.0328         
35.64               0.0000          0.0000          -2.0323         
35.65               0.0000          0.0000          -2.0318         
35.66               0.0000          0.0000          -2.0313         
35.67               0.0000          0.0000          -2.0307         
35.68               0.0000          0.0000          -2.0302         
35.69               0.0000          0.0000          -2.0296         
35.70               0.0000          0.0000          -2.0291         
35.71               0.0000          0.0000          -2.0285         
35.72               0.0000          0.0000          -2.0280         
35.73               0.0000          0.0000          -2.0274         
35.74               0.0000          0.0000          -2.0268         
35.75               0.0000          0.0000          -2.0263         
35.76               0.0000          0.0000          -2.0257         
35.77               0.0000          0.0000          -2.0251         
35.78               0.0000          0.0000          -2.0245         
35.79               0.0000          0.0000          -2.0239         
35.80               0.0000          0.0000          -2.0234         
35.81               0.0000          0.0000          -2.0228         
35.82               0.0000          0.0000          -2.0222         
35.83               0.0000          0.0000          -2.0216         
35.84               0.0000          0.0000          -2.0210         
35.85               0.0000          0.0000          -2.0204         
35.86               0.0000          0.0000          -2.0198         
35.87               0.0000          0.0000          -2.0192         
35.88               0.0000          0.0000          -2.0186         
35.89               0.0000          0.0000          -2.0180         
35.90               0.0000          0.0000          -2.0174         
35.91               0.0000          0.0000          -2.0167         
35.92               0.0000          0.0000          -2.0161         
35.93               0.0000          0.0000          -2.0155         
35.94               0.0000          0.0000          -2.0149         
35.95               0.0000          0.0000          -2.0143         
35.96               0.0000          0.0000          -2.0137         
35.97               0.0000          0.0000          -2.0131         
35.98               0.0000          0.0000          -2.0124         
35.99               0.0000          0.0000          -2.0118         
36.00               0.0000          0.0000          -2.0112         
36.01               0.0000          0.0000          -2.0106         
36.02               0.0000          0.0000          -2.0100         
36.03               0.0000          0.0000          -2.0093         
36.04               0.0000          0.0000          -2.0087         
36.05               0.0000          0.0000          -2.0081         
36.06               0.0000          0.0000          -2.0075         
36.07               0.0000          0.0000          -2.0068         
36.08               0.0000          0.0000          -2.0062         
36.09               0.0000          0.0000          -2.0056         
36.10               0.0000          0.0000          -2.0050         
36.11               0.0000          0.0000          -2.0044         
36.12               0.0000          0.0000          -2.0037         
36.13               0.0000          0.0000          -2.0031         
36.14               0.0000          0.0000          -2.0025         
36.15               0.0000          0.0000          -2.0019         
36.16               0.0000          0.0000          -2.0013         
36.17               0.0000          0.0000          -2.0007         
36.18               0.0000          0.0000          -2.0000         
36.19               0.0000          0.0000          -1.9994         
36.20               0.0000          0.0000          -1.9988         
36.21               0.0000          0.0000          -1.9982         
36.22               0.0000          0.0000          -1.9976         
36.23               0.0000          0.0000          -1.9970         
36.24               0.0000          0.0000          -1.9964         
36.25               0.0000          0.0000          -1.9958         
36.26               0.0000          0.0000          -1.9952         
36.27               0.0000          0.0000          -1.9946         
36.28               0.0000          0.0000          -1.9940         
36.29               0.0000          0.0000          -1.9934         
36.30               0.0000          0.0000          -1.9928         
36.31               0.0000          0.0000          -1.9923         
36.32               0.0000          0.0000          -1.9917         
36.33               0.0000          0.0000          -1.9911         
36.34               0.0000          0.0000          -1.9905         
36.35               0.0000          0.0000          -1.9899         
36.36               0.0000          0.0000          -1.9894         
36.37               0.0000          0.0000          -1.9888         
36.38               0.0000          0.0000          -1.9882         
36.39               0.0000          0.0000          -1.9877         
36.40               0.0000          0.0000          -1.9871         
36.41               0.0000          0.0000          -1.9866         
36.42               0.0000          0.0000          -1.9860         
36.43               0.0000          0.0000          -1.9855         
36.44               0.0000          0.0000          -1.9849         
36.45               0.0000          0.0000          -1.9844         
36.46               0.0000          0.0000          -1.9839         
36.47               0.0000          0.0000          -1.9833         
36.48               0.0000          0.0000          -1.9828         
36.49               0.0000          0.0000          -1.9823         
36.50               0.0000          0.0000          -1.9818         
36.51               0.0000          0.0000          -1.9813         
36.52               0.0000          0.0000          -1.9808         
36.53               0.0000          0.0000          -1.9803         
36.54               0.0000          0.0000          -1.9798         
