Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
111.945           0.087389        5.006996
111.960           0.086087        4.932437
111.975           0.084778        4.857397
111.990           0.083460        4.781909
112.005           0.082135        4.706005
112.020           0.080804        4.629714
112.035           0.079466        4.553068
112.050           0.078123        4.476097
112.065           0.076774        4.398831
112.080           0.075421        4.321301
112.095           0.074064        4.243535
112.110           0.072703        4.165565
112.125           0.071339        4.087418
112.140           0.069972        4.009125
112.155           0.068604        3.930714
112.170           0.067234        3.852215
112.185           0.065863        3.773655
112.200           0.064491        3.695065
112.215           0.063119        3.616472
112.230           0.061748        3.537904
112.245           0.060378        3.459392
112.260           0.059009        3.380962
112.275           0.057642        3.302643
112.290           0.056278        3.224463
112.305           0.054916        3.146452
112.320           0.053558        3.068637
112.335           0.052204        2.991046
112.350           0.050854        2.913708
112.365           0.049509        2.836651
112.380           0.048169        2.759904
112.395           0.046836        2.683494
112.410           0.045509        2.607452
112.425           0.044188        2.531804
112.440           0.042875        2.456581
112.455           0.041570        2.381809
112.470           0.040274        2.307518
112.485           0.038986        2.233737
112.500           0.037708        2.160495
112.515           0.036439        2.087819
112.530           0.035181        2.015739
112.545           0.033934        1.944284
112.560           0.032698        1.873481
112.575           0.031475        1.803361
112.590           0.030263        1.733951
112.605           0.029065        1.665281
112.620           0.027879        1.597378
112.635           0.026708        1.530270
112.650           0.025551        1.463987
112.665           0.024409        1.398556
112.680           0.023283        1.334005
112.695           0.022172        1.270362
112.710           0.021078        1.207654
112.725           0.020000        1.145908
112.740           0.018939        1.085151
112.755           0.017897        1.025409
112.770           0.016872        0.966709
112.785           0.015866        0.909076
112.800           0.014880        0.852536
112.815           0.013912        0.797113
112.830           0.012965        0.742832
112.845           0.012038        0.689716
112.860           0.011132        0.637788
112.875           0.010246        0.587072
112.890           0.009383        0.537589
112.905           0.008541        0.489360
112.920           0.007721        0.442406
112.935           0.006925        0.396746
112.950           0.006151        0.352400
112.965           0.005400        0.309386
112.980           0.004673        0.267721
112.995           0.003969        0.227421
113.010           0.003290        0.188503
113.025           0.002635        0.150982
113.040           0.002005        0.114870
113.055           0.001399        0.080181
113.070           0.000819        0.046926
113.085           0.000264        0.015117
113.100          -0.000266       -0.015237
113.115          -0.000770       -0.044128
113.130          -0.001249       -0.071546
113.145          -0.001701       -0.097487
113.160          -0.002128       -0.121943
113.175          -0.002529       -0.144912
113.190          -0.002904       -0.166389
113.205          -0.003253       -0.186372
113.220          -0.003575       -0.204861
113.235          -0.003872       -0.221854
113.250          -0.004143       -0.237354
113.265          -0.004387       -0.251363
113.280          -0.004606       -0.263884
113.295          -0.004798       -0.274921
113.310          -0.004965       -0.284480
113.325          -0.005106       -0.292569
113.340          -0.005222       -0.299194
113.355          -0.005312       -0.304365
113.370          -0.005377       -0.308091
113.385          -0.005417       -0.310385
113.400          -0.005432       -0.311257
113.415          -0.005423       -0.310722
113.430          -0.005389       -0.308793
113.445          -0.005332       -0.305486
113.460          -0.005250       -0.300817
113.475          -0.005145       -0.294803
113.490          -0.005017       -0.287463
113.505          -0.004866       -0.278815
113.520          -0.004693       -0.268879
113.535          -0.004497       -0.257677
113.550          -0.004280       -0.245231
113.565          -0.004042       -0.231562
113.580          -0.003782       -0.216696
113.595          -0.003502       -0.200655
113.610          -0.003202       -0.183466
113.625          -0.002882       -0.165154
113.640          -0.002544       -0.145746
113.655          -0.002186       -0.125269
113.670          -0.001811       -0.103752
113.685          -0.001418       -0.081223
113.700          -0.001007       -0.057712
113.715          -0.000580       -0.033249
113.730          -0.000137       -0.007865
113.745           0.000321        0.018409
113.760           0.000795        0.045540
113.775           0.001283        0.073496
113.790           0.001785        0.102245
113.805           0.002300        0.131752
113.820           0.002827        0.161983
113.835           0.003367        0.192904
113.850           0.003918        0.224479
113.865           0.004480        0.256674
113.880           0.005052        0.289451
113.895           0.005633        0.322776
113.910           0.006224        0.356610
113.925           0.006823        0.390917
113.940           0.007429        0.425660
113.955           0.008042        0.460801
113.970           0.008662        0.496300
113.985           0.009287        0.532122
114.000           0.009917        0.568225
114.015           0.010552        0.604572
114.030           0.011190        0.641124
114.045           0.011831        0.677841
114.060           0.012474        0.714684
114.075           0.013118        0.751612
114.090           0.013763        0.788587
114.105           0.014409        0.825568
114.120           0.015054        0.862514
114.135           0.015697        0.899387
114.150           0.016339        0.936146
114.165           0.016978        0.972750
114.180           0.017613        1.009160
114.195           0.018245        1.045335
114.210           0.018871        1.081235
114.225           0.019492        1.116820
114.240           0.020107        1.152051
114.255           0.020715        1.186887
114.270           0.021316        1.221289
114.285           0.021908        1.255217
114.300           0.022491        1.288632
114.315           0.023064        1.321496
114.330           0.023628        1.353770
114.345           0.024180        1.385415
114.360           0.024721        1.416394
114.375           0.025249        1.446668
114.390           0.025765        1.476202
114.405           0.026266        1.504957
114.420           0.026754        1.532899
114.435           0.027227        1.559992
114.450           0.027684        1.586200
114.465           0.028126        1.611489
114.480           0.028551        1.635825
114.495           0.028958        1.659175
114.510           0.029348        1.681507
114.525           0.029719        1.702789
114.540           0.030072        1.722991
114.555           0.030405        1.742081
114.570           0.030718        1.760032
114.585           0.031011        1.776814
114.600           0.031283        1.792400
114.615           0.031534        1.806764
114.630           0.031763        1.819880
114.645           0.031970        1.831724
114.660           0.032154        1.842272
114.675           0.032315        1.851501
114.690           0.032453        1.859391
114.705           0.032566        1.865922
114.720           0.032656        1.871073
114.735           0.032722        1.874828
114.750           0.032763        1.877170
114.765           0.032779        1.878082
114.780           0.032769        1.877551
114.795           0.032735        1.875564
114.810           0.032674        1.872108
114.825           0.032588        1.867174
114.840           0.032476        1.860752
114.855           0.032338        1.852833
114.870           0.032174        1.843412
114.885           0.031983        1.832483
114.900           0.031766        1.820041
114.915           0.031522        1.806084
114.930           0.031252        1.790611
114.945           0.030956        1.773621
114.960           0.030633        1.755115
114.975           0.030283        1.735096
114.990           0.029907        1.713568
115.005           0.029505        1.690535
115.020           0.029077        1.666003
115.035           0.028623        1.639982
115.050           0.028143        1.612478
115.065           0.027637        1.583503
115.080           0.027106        1.553067
115.095           0.026550        1.521183
115.110           0.025968        1.487866
115.125           0.025362        1.453129
115.140           0.024731        1.416989
115.155           0.024076        1.379464
115.170           0.023397        1.340571
115.185           0.022695        1.300330
115.200           0.021970        1.258762
115.215           0.021221        1.215889
115.230           0.020451        1.171733
115.245           0.019658        1.126317
115.260           0.018844        1.079668
115.275           0.018008        1.031809
115.290           0.017153        0.982769
115.305           0.016277        0.932575
115.320           0.015381        0.881255
115.335           0.014466        0.828838
115.350           0.013533        0.775356
115.365           0.012581        0.720838
115.380           0.011612        0.665317
115.395           0.010626        0.608825
115.410           0.009624        0.551397
115.425           0.008606        0.493065
115.440           0.007572        0.433865
115.455           0.006525        0.373832
115.470           0.005463        0.313003
115.485           0.004388        0.251413
115.500           0.003300        0.189101
115.515           0.002201        0.126104
115.530           0.001090        0.062461
115.545          -0.000031       -0.001789
115.560          -0.001163       -0.066608
115.575          -0.002303       -0.131954
115.590          -0.003452       -0.197789
115.605          -0.004609       -0.264071
115.620          -0.005773       -0.330759
115.635          -0.006943       -0.397811
115.650          -0.008119       -0.465187
115.665          -0.009300       -0.532845
115.680          -0.010485       -0.600741
115.695          -0.011673       -0.668834
115.710          -0.012864       -0.737080
115.725          -0.014058       -0.805438
115.740          -0.015252       -0.873865
115.755          -0.016447       -0.942317
115.770          -0.017641       -1.010751
115.785          -0.018834       -1.079125
115.800          -0.020026       -1.147395
115.815          -0.021215       -1.215518
115.830          -0.022400       -1.283452
115.845          -0.023582       -1.351154
115.860          -0.024759       -1.418581
115.875          -0.025930       -1.485690
115.890          -0.027095       -1.552441
115.905          -0.028253       -1.618790
115.920          -0.029403       -1.684695
115.935          -0.030545       -1.750117
115.950          -0.031678       -1.815014
115.965          -0.032801       -1.879345
115.980          -0.033913       -1.943071
115.995          -0.035014       -2.006152
116.010          -0.036103       -2.068550
116.025          -0.037179       -2.130225
116.040          -0.038243       -2.191141
116.055          -0.039292       -2.251260
116.070          -0.040327       -2.310546
116.085          -0.041346       -2.368963
116.100          -0.042350       -2.426477
116.115          -0.043337       -2.483053
116.130          -0.044308       -2.538660
116.145          -0.045261       -2.593263
116.160          -0.046196       -2.646833
116.175          -0.047112       -2.699339
116.190          -0.048010       -2.750751
116.205          -0.048887       -2.801041
116.220          -0.049745       -2.850183
116.235          -0.050582       -2.898150
116.250          -0.051398       -2.944917
116.265          -0.052193       -2.990459
116.280          -0.052966       -3.034756
116.295          -0.053717       -3.077784
116.310          -0.054446       -3.119525
116.325          -0.055152       -3.159957
116.340          -0.055834       -3.199065
116.355          -0.056493       -3.236832
116.370          -0.057129       -3.273241
116.385          -0.057740       -3.308279
116.400          -0.058328       -3.341934
116.415          -0.058891       -3.374195
116.430          -0.059429       -3.405050
116.445          -0.059943       -3.434491
116.460          -0.060432       -3.462511
116.475          -0.060896       -3.489103
116.490          -0.061335       -3.514262
116.505          -0.061750       -3.537986
116.520          -0.062138       -3.560271
116.535          -0.062502       -3.581116
116.550          -0.062841       -3.600521
116.565          -0.063155       -3.618488
116.580          -0.063443       -3.635020
116.595          -0.063707       -3.650118
116.610          -0.063945       -3.663790
116.625          -0.064159       -3.676040
116.640          -0.064348       -3.686875
116.655          -0.064513       -3.696304
116.670          -0.064653       -3.704335
116.685          -0.064769       -3.710979
116.700          -0.064861       -3.716247
116.715          -0.064929       -3.720151
116.730          -0.064973       -3.722703
116.745          -0.064995       -3.723918
116.760          -0.064993       -3.723810
116.775          -0.064968       -3.722394
116.790          -0.064921       -3.719687
116.805          -0.064851       -3.715704
116.820          -0.064760       -3.710465
116.835          -0.064647       -3.703986
116.850          -0.064512       -3.696286
116.865          -0.064357       -3.687385
116.880          -0.064181       -3.677303
116.895          -0.063985       -3.666059
116.910          -0.063769       -3.653674
116.925          -0.063533       -3.640169
116.940          -0.063278       -3.625565
116.955          -0.063004       -3.609885
116.970          -0.062712       -3.593149
116.985          -0.062402       -3.575381
117.000          -0.062074       -3.556602
117.015          -0.061729       -3.536835
117.030          -0.061368       -3.516104
117.045          -0.060989       -3.494430
117.060          -0.060595       -3.471836
117.075          -0.060185       -3.448346
117.090          -0.059760       -3.423983
117.105          -0.059320       -3.398770
117.120          -0.058865       -3.372729
117.135          -0.058397       -3.345884
117.150          -0.057915       -3.318257
117.165          -0.057419       -3.289872
117.180          -0.056911       -3.260751
117.195          -0.056390       -3.230917
117.210          -0.055857       -3.200393
117.225          -0.055313       -3.169200
117.240          -0.054757       -3.137361
117.255          -0.054191       -3.104898
117.270          -0.053614       -3.071833
117.285          -0.053026       -3.038187
117.300          -0.052429       -3.003983
117.315          -0.051823       -2.969241
117.330          -0.051208       -2.933982
117.345          -0.050584       -2.898228
117.360          -0.049951       -2.861999
117.375          -0.049311       -2.825316
117.390          -0.048663       -2.788198
117.405          -0.048008       -2.750666
117.420          -0.047346       -2.712739
117.435          -0.046678       -2.674437
117.450          -0.046003       -2.635780
117.465          -0.045322       -2.596786
117.480          -0.044636       -2.557474
117.495          -0.043945       -2.517863
117.510          -0.043249       -2.477971
117.525          -0.042548       -2.437817
117.540          -0.041843       -2.397417
117.555          -0.041134       -2.356791
117.570          -0.040421       -2.315955
117.585          -0.039705       -2.274926
117.600          -0.038986       -2.233721
117.615          -0.038264       -2.192358
117.630          -0.037539       -2.150853
117.645          -0.036813       -2.109222
117.660          -0.036084       -2.067480
117.675          -0.035354       -2.025645
117.690          -0.034623       -1.983731
117.705          -0.033890       -1.941754
117.720          -0.033157       -1.899729
117.735          -0.032422       -1.857671
117.750          -0.031688       -1.815595
117.765          -0.030954       -1.773515
117.780          -0.030219       -1.731446
117.795          -0.029486       -1.689401
117.810          -0.028752       -1.647395
117.825          -0.028020       -1.605440
117.840          -0.027289       -1.563552
117.855          -0.026559       -1.521741
117.870          -0.025831       -1.480023
117.885          -0.025105       -1.438409
117.900          -0.024381       -1.396911
117.915          -0.023659       -1.355543
117.930          -0.022939       -1.314317
117.945          -0.022222       -1.273243
117.960          -0.021508       -1.232335
117.975          -0.020797       -1.191603
117.990          -0.020090       -1.151059
118.005          -0.019386       -1.110715
118.020          -0.018685       -1.070580
118.035          -0.017989       -1.030665
118.050          -0.017296       -0.990982
118.065          -0.016608       -0.951541
118.080          -0.015924       -0.912351
118.095          -0.015244       -0.873424
118.110          -0.014569       -0.834768
118.125          -0.013900       -0.796393
118.140          -0.013235       -0.758310
118.155          -0.012576       -0.720527
118.170          -0.011922       -0.683054
118.185          -0.011273       -0.645900
118.200          -0.010630       -0.609074
118.215          -0.009993       -0.572584
118.230          -0.009363       -0.536440
118.245          -0.008738       -0.500651
118.260          -0.008120       -0.465224
118.275          -0.007508       -0.430169
118.290          -0.006903       -0.395494
118.305          -0.006304       -0.361207
118.320          -0.005713       -0.327316
118.335          -0.005128       -0.293830
118.350          -0.004551       -0.260757
118.365          -0.003981       -0.228105
118.380          -0.003419       -0.195882
118.395          -0.002864       -0.164095
118.410          -0.002317       -0.132754
118.425          -0.001778       -0.101865
118.440          -0.001247       -0.071438
118.455          -0.000724       -0.041479
118.470          -0.000209       -0.011997
118.485           0.000297        0.017001
118.500           0.000794        0.045506
118.515           0.001283        0.073511
118.530           0.001763        0.101008
118.545           0.002234        0.127989
118.560           0.002696        0.154446
118.575           0.003148        0.180371
118.590           0.003591        0.205757
118.605           0.004025        0.230595
118.620           0.004448        0.254878
118.635           0.004862        0.278597
118.650           0.005266        0.301746
118.665           0.005660        0.324315
118.680           0.006044        0.346299
118.695           0.006417        0.367687
118.710           0.006780        0.388474
118.725           0.007132        0.408650
118.740           0.007474        0.428209
118.755           0.007804        0.447142
118.770           0.008123        0.465442
118.785           0.008432        0.483102
118.800           0.008729        0.500114
118.815           0.009014        0.516470
118.830           0.009288        0.532163
118.845           0.009550        0.547186
118.860           0.009801        0.561531
118.875           0.010039        0.575192
118.890           0.010265        0.588162
118.905           0.010480        0.600433
118.920           0.010681        0.611999
118.935           0.010871        0.622853
118.950           0.011048        0.632989
118.965           0.011212        0.642401
118.980           0.011364        0.651082
118.995           0.011502        0.659026
119.010           0.011628        0.666227
119.025           0.011740        0.672681
119.040           0.011840        0.678380
119.055           0.011926        0.683321
119.070           0.011999        0.687499
119.085           0.012059        0.690908
119.100           0.012105        0.693543
119.115           0.012137        0.695402
119.130           0.012156        0.696479
119.145           0.012161        0.696771
119.160           0.012152        0.696274
119.175           0.012130        0.694986
119.190           0.012093        0.692903
119.205           0.012043        0.690023
119.220           0.011979        0.686343
119.235           0.011901        0.681861
119.250           0.011808        0.676577
119.265           0.011702        0.670488
119.280           0.011582        0.663594
119.295           0.011448        0.655894
119.310           0.011299        0.647387
119.325           0.011137        0.638075
119.340           0.010960        0.627958
119.355           0.010769        0.617036
119.370           0.010565        0.605311
119.385           0.010346        0.592784
119.400           0.010113        0.579459
119.415           0.009867        0.565337
119.430           0.009607        0.550422
119.445           0.009333        0.534718
119.460           0.009045        0.518228
119.475           0.008743        0.500956
119.490           0.008428        0.482909
119.505           0.008100        0.464091
119.520           0.007758        0.444509
119.535           0.007403        0.424168
119.550           0.007035        0.403077
119.565           0.006654        0.381242
119.580           0.006260        0.358672
119.595           0.005853        0.335376
119.610           0.005434        0.311362
119.625           0.005003        0.286641
119.640           0.004559        0.261223
119.655           0.004104        0.235119
119.670           0.003636        0.208341
119.685           0.003157        0.180901
119.700           0.002667        0.152811
119.715           0.002166        0.124085
119.730           0.001653        0.094737
119.745           0.001131        0.064781
119.760           0.000597        0.034234
119.775           0.000054        0.003109
119.790          -0.000499       -0.028575
119.805          -0.001061       -0.060802
119.820          -0.001633       -0.093554
119.835          -0.002213       -0.126814
119.850          -0.002802       -0.160562
119.865          -0.003400       -0.194778
119.880          -0.004005       -0.229444
119.895          -0.004617       -0.264537
119.910          -0.005237       -0.300038
119.925          -0.005863       -0.335924
119.940          -0.006496       -0.372173
119.955          -0.007134       -0.408762
119.970          -0.007778       -0.445668
119.985          -0.008428       -0.482868
120.000          -0.009082       -0.520336
120.015          -0.009740       -0.558049
120.030          -0.010402       -0.595981
120.045          -0.011067       -0.634106
120.060          -0.011736       -0.672399
120.075          -0.012406       -0.710832
120.090          -0.013079       -0.749381
120.105          -0.013753       -0.788017
120.120          -0.014429       -0.826713
120.135          -0.015105       -0.865441
120.150          -0.015781       -0.904175
120.165          -0.016456       -0.942885
120.180          -0.017131       -0.981543
120.195          -0.017804       -1.020122
120.210          -0.018476       -1.058593
120.225          -0.019145       -1.096927
120.240          -0.019811       -1.135096
120.255          -0.020474       -1.173070
120.270          -0.021133       -1.210822
120.285          -0.021787       -1.248323
120.300          -0.022437       -1.285544
120.315          -0.023081       -1.322457
120.330          -0.023720       -1.359034
120.345          -0.024352       -1.395246
120.360          -0.024977       -1.431066
120.375          -0.025595       -1.466466
120.390          -0.026205       -1.501418
120.405          -0.026806       -1.535896
120.420          -0.027399       -1.569871
120.435          -0.027983       -1.603319
120.450          -0.028557       -1.636213
120.465          -0.029121       -1.668526
120.480          -0.029675       -1.700234
120.495          -0.030217       -1.731312
120.510          -0.030748       -1.761734
120.525          -0.031267       -1.791478
120.540          -0.031774       -1.820519
120.555          -0.032268       -1.848834
120.570          -0.032749       -1.876402
120.585          -0.033217       -1.903199
120.600          -0.033671       -1.929204
120.615          -0.034111       -1.954396
120.630          -0.034536       -1.978756
120.645          -0.034946       -2.002262
120.660          -0.035341       -2.024897
120.675          -0.035721       -2.046640
120.690          -0.036084       -2.067475
120.705          -0.036432       -2.087383
120.720          -0.036763       -2.106349
120.735          -0.037077       -2.124354
120.750          -0.037374       -2.141385
120.765          -0.037654       -2.157425
120.780          -0.037917       -2.172461
120.795          -0.038161       -2.186478
120.810          -0.038388       -2.199463
120.825          -0.038596       -2.211403
120.840          -0.038786       -2.222287
120.855          -0.038958       -2.232101
120.870          -0.039110       -2.240837
120.885          -0.039243       -2.248482
120.900          -0.039358       -2.255028
120.915          -0.039453       -2.260465
120.930          -0.039528       -2.264784
120.945          -0.039584       -2.267977
120.960          -0.039620       -2.270036
120.975          -0.039636       -2.270954
120.990          -0.039632       -2.270725
121.005          -0.039607       -2.269342
121.020          -0.039563       -2.266801
121.035          -0.039498       -2.263095
121.050          -0.039413       -2.258220
121.065          -0.039308       -2.252173
121.080          -0.039182       -2.244949
121.095          -0.039035       -2.236547
121.110          -0.038868       -2.226963
121.125          -0.038680       -2.216195
121.140          -0.038471       -2.204242
121.155          -0.038242       -2.191102
121.170          -0.037992       -2.176777
121.185          -0.037721       -2.161265
121.200          -0.037430       -2.144566
121.215          -0.037118       -2.126684
121.230          -0.036785       -2.107617
121.245          -0.036431       -2.087370
121.260          -0.036058       -2.065944
121.275          -0.035663       -2.043343
121.290          -0.035248       -2.019571
121.305          -0.034813       -1.994631
121.320          -0.034357       -1.968529
121.335          -0.033882       -1.941269
121.350          -0.033386       -1.912859
121.365          -0.032870       -1.883303
121.380          -0.032334       -1.852610
121.395          -0.031779       -1.820788
121.410          -0.031204       -1.787843
121.425          -0.030609       -1.753786
121.440          -0.029996       -1.718625
121.455          -0.029363       -1.682371
121.470          -0.028711       -1.645035
121.485          -0.028041       -1.606627
121.500          -0.027352       -1.567159
121.515          -0.026645       -1.526644
121.530          -0.025920       -1.485096
121.545          -0.025177       -1.442527
121.560          -0.024416       -1.398952
121.575          -0.023639       -1.354387
121.590          -0.022844       -1.308847
121.605          -0.022032       -1.262348
121.620          -0.021204       -1.214907
121.635          -0.020360       -1.166541
121.650          -0.019500       -1.117270
121.665          -0.018625       -1.067111
121.680          -0.017734       -1.016083
121.695          -0.016829       -0.964208
121.710          -0.015909       -0.911505
121.725          -0.014975       -0.857996
121.740          -0.014027       -0.803702
121.755          -0.013066       -0.748646
121.770          -0.012093       -0.692851
121.785          -0.011106       -0.636340
121.800          -0.010108       -0.579136
121.815          -0.009098       -0.521266
121.830          -0.008077       -0.462752
121.845          -0.007045       -0.403622
121.860          -0.006002       -0.343901
121.875          -0.004950       -0.283616
121.890          -0.003888       -0.222793
121.905          -0.002818       -0.161460
121.920          -0.001739       -0.099644
121.935          -0.000652       -0.037375
121.950           0.000442        0.025320
121.965           0.001543        0.088412
121.980           0.002651        0.151872
121.995           0.003764        0.215669
122.010           0.004883        0.279774
122.025           0.006007        0.344157
122.040           0.007135        0.408786
122.055           0.008266        0.473632
122.070           0.009401        0.538664
122.085           0.010539        0.603849
122.100           0.011679        0.669158
122.115           0.012820        0.734557
122.130           0.013963        0.800015
122.145           0.015106        0.865501
122.160           0.016249        0.930982
122.175           0.017391        0.996426
122.190           0.018532        1.061801
122.205           0.019671        1.127074
122.220           0.020808        1.192213
122.235           0.021942        1.257186
122.250           0.023073        1.321959
122.265           0.024199        1.386500
122.280           0.025321        1.450778
122.295           0.026438        1.514758
122.310           0.027548        1.578408
122.325           0.028653        1.641697
122.340           0.029751        1.704591
122.355           0.030841        1.767059
122.370           0.031923        1.829067
122.385           0.032997        1.890584
122.400           0.034061        1.951577
122.415           0.035116        2.012015
122.430           0.036161        2.071866
122.445           0.037195        2.131097
122.460           0.038217        2.189678
122.475           0.039228        2.247577
122.490           0.040226        2.304764
122.505           0.041211        2.361206
122.520           0.042182        2.416873
122.535           0.043140        2.471735
122.550           0.044083        2.525762
122.565           0.045011        2.578923
122.580           0.045923        2.631190
122.595           0.046819        2.682532
122.610           0.047698        2.732921
122.625           0.048561        2.782328
122.640           0.049405        2.830725
122.655           0.050232        2.878083
122.670           0.051040        2.924376
122.685           0.051829        2.969576
122.700           0.052598        3.013657
122.715           0.053348        3.056591
122.730           0.054076        3.098355
122.745           0.054785        3.138922
122.760           0.055471        3.178268
122.775           0.056136        3.216368
122.790           0.056779        3.253199
122.805           0.057399        3.288738
122.820           0.057997        3.322963
122.835           0.058571        3.355851
122.850           0.059121        3.387382
122.865           0.059647        3.417536
122.880           0.060149        3.446292
122.895           0.060626        3.473631
122.910           0.061078        3.499535
122.925           0.061505        3.523987
122.940           0.061906        3.546970
122.955           0.062282        3.568468
122.970           0.062631        3.588465
122.985           0.062953        3.606948
123.000           0.063249        3.623904
123.015           0.063518        3.639319
123.030           0.063760        3.653181
123.045           0.063975        3.665482
123.060           0.064162        3.676209
123.075           0.064322        3.685356
123.090           0.064453        3.692913
123.105           0.064558        3.698875
123.120           0.064634        3.703234
123.135           0.064682        3.705988
123.150           0.064702        3.707130
123.165           0.064693        3.706660
123.180           0.064657        3.704576
123.195           0.064592        3.700875
123.210           0.064500        3.695560
123.225           0.064379        3.688632
123.240           0.064230        3.680093
123.255           0.064053        3.669947
123.270           0.063848        3.658199
123.285           0.063615        3.644855
123.300           0.063354        3.629921
123.315           0.063066        3.613407
123.330           0.062750        3.595320
123.345           0.062407        3.575673
123.360           0.062037        3.554475
123.375           0.061640        3.531739
123.390           0.061217        3.507480
123.405           0.060767        3.481712
123.420           0.060292        3.454451
123.435           0.059790        3.425713
123.450           0.059263        3.395517
123.465           0.058711        3.363881
123.480           0.058134        3.330826
123.495           0.057533        3.296372
123.510           0.056907        3.260543
123.525           0.056258        3.223360
123.540           0.055586        3.184848
123.555           0.054891        3.145032
123.570           0.054174        3.103938
123.585           0.053435        3.061593
123.600           0.052674        3.018025
123.615           0.051893        2.973262
123.630           0.051092        2.927334
123.645           0.050270        2.880272
123.660           0.049430        2.832106
123.675           0.048570        2.782870
123.690           0.047693        2.732595
123.705           0.046798        2.681315
123.720           0.045886        2.629064
123.735           0.044958        2.575878
123.750           0.044014        2.521792
123.765           0.043055        2.466842
123.780           0.042081        2.411066
123.795           0.041094        2.354499
123.810           0.040093        2.297182
123.825           0.039081        2.239151
123.840           0.038056        2.180445
123.855           0.037020        2.121105
123.870           0.035974        2.061169
123.885           0.034918        2.000678
123.900           0.033854        1.939672
123.915           0.032781        1.878192
123.930           0.031700        1.816278
123.945           0.030613        1.753972
123.960           0.029519        1.691314
123.975           0.028420        1.628346
123.990           0.027316        1.565110
124.005           0.026209        1.501646
124.020           0.025098        1.437997
124.035           0.023984        1.374203
124.050           0.022869        1.310306
124.065           0.021753        1.246347
124.080           0.020636        1.182367
124.095           0.019520        1.118407
124.110           0.018405        1.054507
124.125           0.017291        0.990707
124.140           0.016180        0.927048
124.155           0.015072        0.863568
124.170           0.013968        0.800307
124.185           0.012868        0.737303
124.200           0.011774        0.674595
124.215           0.010685        0.612220
124.230           0.009603        0.550215
124.245           0.008528        0.488617
124.260           0.007461        0.427461
124.275           0.006402        0.366782
124.290           0.005351        0.306615
124.305           0.004311        0.246993
124.320           0.003280        0.187950
124.335           0.002260        0.129517
124.350           0.001252        0.071726
124.365           0.000255        0.014607
124.380          -0.000730       -0.041811
124.395          -0.001702       -0.097498
124.410          -0.002660       -0.152427
124.425          -0.003605       -0.206571
124.440          -0.004536       -0.259904
124.455          -0.005452       -0.312402
124.470          -0.006354       -0.364040
124.485          -0.007240       -0.414795
124.500          -0.008110       -0.464645
124.515          -0.008963       -0.513570
124.530          -0.009801       -0.561549
124.545          -0.010621       -0.608563
124.560          -0.011425       -0.654595
124.575          -0.012211       -0.699627
124.590          -0.012979       -0.743643
124.605          -0.013729       -0.786628
124.620          -0.014461       -0.828569
124.635          -0.015175       -0.869452
124.650          -0.015870       -0.909265
124.665          -0.016546       -0.947997
124.680          -0.017203       -0.985637
124.695          -0.017840       -1.022178
124.710          -0.018459       -1.057609
124.725          -0.019058       -1.091924
124.740          -0.019637       -1.125116
124.755          -0.020197       -1.157179
124.770          -0.020736       -1.188109
124.785          -0.021256       -1.217901
124.800          -0.021756       -1.246552
124.815          -0.022237       -1.274059
124.830          -0.022697       -1.300420
124.845          -0.023137       -1.325635
124.860          -0.023557       -1.349703
124.875          -0.023957       -1.372625
124.890          -0.024337       -1.394400
124.905          -0.024697       -1.415031
124.920          -0.025037       -1.434520
124.935          -0.025357       -1.452870
124.950          -0.025658       -1.470083
124.965          -0.025938       -1.486164
124.980          -0.026199       -1.501117
124.995          -0.026441       -1.514946
125.010          -0.026663       -1.527658
125.025          -0.026865       -1.539257
125.040          -0.027048       -1.549750
125.055          -0.027212       -1.559143
125.070          -0.027357       -1.567444
125.085          -0.027483       -1.574660
125.100          -0.027590       -1.580798
125.115          -0.027679       -1.585866
125.130          -0.027749       -1.589874
125.145          -0.027800       -1.592829
125.160          -0.027833       -1.594742
125.175          -0.027849       -1.595621
125.190          -0.027846       -1.595476
125.205          -0.027826       -1.594317
125.220          -0.027788       -1.592155
125.235          -0.027733       -1.589000
125.250          -0.027661       -1.584864
125.265          -0.027572       -1.579757
125.280          -0.027466       -1.573691
125.295          -0.027344       -1.566678
125.310          -0.027205       -1.558730
125.325          -0.027050       -1.549859
125.340          -0.026879       -1.540079
125.355          -0.026693       -1.529402
125.370          -0.026491       -1.517842
125.385          -0.026274       -1.505411
125.400          -0.026043       -1.492125
125.415          -0.025796       -1.477997
125.430          -0.025535       -1.463042
125.445          -0.025260       -1.447275
125.460          -0.024971       -1.430710
125.475          -0.024668       -1.413363
125.490          -0.024352       -1.395249
125.505          -0.024022       -1.376386
125.520          -0.023680       -1.356788
125.535          -0.023326       -1.336472
125.550          -0.022959       -1.315456
125.565          -0.022580       -1.293756
125.580          -0.022190       -1.271390
125.595          -0.021788       -1.248375
125.610          -0.021376       -1.224729
125.625          -0.020952       -1.200470
125.640          -0.020518       -1.175616
125.655          -0.020075       -1.150187
125.670          -0.019621       -1.124201
125.685          -0.019158       -1.097676
125.700          -0.018686       -1.070632
125.715          -0.018205       -1.043088
125.730          -0.017716       -1.015064
125.745          -0.017219       -0.986579
125.760          -0.016714       -0.957653
125.775          -0.016202       -0.928305
125.790          -0.015683       -0.898556
125.805          -0.015157       -0.868424
125.820          -0.014625       -0.837931
125.835          -0.014086       -0.807095
125.850          -0.013543       -0.775937
