Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
119.655           0.003839        0.219975
119.670           0.003373        0.193251
119.685           0.002895        0.165886
119.700           0.002407        0.137891
119.715           0.001907        0.109279
119.730           0.001397        0.080065
119.745           0.000877        0.050260
119.760           0.000347        0.019882
119.775          -0.000193       -0.011057
119.790          -0.000742       -0.042540
119.805          -0.001301       -0.074550
119.820          -0.001869       -0.107070
119.835          -0.002445       -0.140084
119.850          -0.003029       -0.173573
119.865          -0.003622       -0.207519
119.880          -0.004222       -0.241901
119.895          -0.004829       -0.276701
119.910          -0.005444       -0.311898
119.925          -0.006064       -0.347470
119.940          -0.006692       -0.383398
119.955          -0.007324       -0.419658
119.970          -0.007963       -0.456228
119.985          -0.008606       -0.493085
120.000          -0.009254       -0.530206
120.015          -0.009906       -0.567567
120.030          -0.010562       -0.605144
120.045          -0.011221       -0.642912
120.060          -0.011883       -0.680845
120.075          -0.012548       -0.718919
120.090          -0.013214       -0.757108
120.105          -0.013882       -0.795385
120.120          -0.014551       -0.833724
120.135          -0.015221       -0.872098
120.150          -0.015891       -0.910481
120.165          -0.016560       -0.948845
120.180          -0.017229       -0.987162
120.195          -0.017897       -1.025407
120.210          -0.018562       -1.063550
120.225          -0.019226       -1.101565
120.240          -0.019887       -1.139423
120.255          -0.020544       -1.177097
120.270          -0.021198       -1.214560
120.285          -0.021848       -1.251782
120.300          -0.022493       -1.288737
120.315          -0.023133       -1.325397
120.330          -0.023767       -1.361735
120.345          -0.024395       -1.397723
120.360          -0.025016       -1.433335
120.375          -0.025631       -1.468543
120.390          -0.026238       -1.503320
120.405          -0.026837       -1.537641
120.420          -0.027427       -1.571479
120.435          -0.028009       -1.604808
120.450          -0.028582       -1.637604
120.465          -0.029144       -1.669840
120.480          -0.029697       -1.701492
120.495          -0.030238       -1.732537
120.510          -0.030769       -1.762949
120.525          -0.031289       -1.792706
120.540          -0.031796       -1.821784
120.555          -0.032291       -1.850161
120.570          -0.032774       -1.877816
120.585          -0.033244       -1.904726
120.600          -0.033700       -1.930871
120.615          -0.034143       -1.956230
120.630          -0.034571       -1.980783
120.645          -0.034985       -2.004511
120.660          -0.035385       -2.027395
120.675          -0.035769       -2.049417
120.690          -0.036138       -2.070559
120.705          -0.036491       -2.090804
120.720          -0.036829       -2.110136
120.735          -0.037150       -2.128538
120.750          -0.037455       -2.145994
120.765          -0.037743       -2.162491
120.780          -0.038014       -2.178013
120.795          -0.038267       -2.192548
120.810          -0.038503       -2.206081
120.825          -0.038722       -2.218600
120.840          -0.038922       -2.230093
120.855          -0.039105       -2.240549
120.870          -0.039269       -2.249956
120.885          -0.039415       -2.258304
120.900          -0.039542       -2.265584
120.915          -0.039650       -2.271785
120.930          -0.039739       -2.276898
120.945          -0.039810       -2.280916
120.960          -0.039860       -2.283831
120.975          -0.039892       -2.285635
120.990          -0.039904       -2.286321
121.005          -0.039896       -2.285883
121.020          -0.039869       -2.284315
121.035          -0.039822       -2.281612
121.050          -0.039755       -2.277768
121.065          -0.039667       -2.272780
121.080          -0.039560       -2.266643
121.095          -0.039433       -2.259354
121.110          -0.039286       -2.250910
121.125          -0.039118       -2.241309
121.140          -0.038930       -2.230548
121.155          -0.038722       -2.218626
121.170          -0.038494       -2.205542
121.185          -0.038245       -2.191295
121.200          -0.037976       -2.175885
121.215          -0.037687       -2.159313
121.230          -0.037378       -2.141579
121.245          -0.037048       -2.122685
121.260          -0.036698       -2.102633
121.275          -0.036328       -2.081426
121.290          -0.035937       -2.059065
121.305          -0.035527       -2.035555
121.320          -0.035097       -2.010899
121.335          -0.034647       -1.985103
121.350          -0.034177       -1.958171
121.365          -0.033687       -1.930109
121.380          -0.033177       -1.900923
121.395          -0.032648       -1.870619
121.410          -0.032100       -1.839206
121.425          -0.031533       -1.806690
121.440          -0.030946       -1.773081
121.455          -0.030341       -1.738388
121.470          -0.029716       -1.702620
121.485          -0.029073       -1.665787
121.500          -0.028412       -1.627901
121.515          -0.027733       -1.588973
121.530          -0.027035       -1.549015
121.545          -0.026320       -1.508040
121.560          -0.025588       -1.466061
121.575          -0.024838       -1.423092
121.590          -0.024071       -1.379148
121.605          -0.023287       -1.334245
121.620          -0.022487       -1.288397
121.635          -0.021670       -1.241621
121.650          -0.020838       -1.193936
121.665          -0.019990       -1.145357
121.680          -0.019127       -1.095905
121.695          -0.018249       -1.045596
121.710          -0.017356       -0.994453
121.725          -0.016450       -0.942493
121.740          -0.015529       -0.889739
121.755          -0.014595       -0.836211
121.770          -0.013647       -0.781931
121.785          -0.012687       -0.726923
121.800          -0.011715       -0.671208
121.815          -0.010730       -0.614810
121.830          -0.009735       -0.557754
121.845          -0.008728       -0.500064
121.860          -0.007710       -0.441765
121.875          -0.006683       -0.382882
121.890          -0.005645       -0.323442
121.905          -0.004598       -0.263471
121.920          -0.003543       -0.202996
121.935          -0.002479       -0.142045
121.950          -0.001408       -0.080644
121.965          -0.000329       -0.018822
121.980           0.000757        0.043392
121.995           0.001850        0.105970
122.010           0.002948        0.168883
122.025           0.004051        0.232100
122.040           0.005159        0.295593
122.055           0.006272        0.359331
122.070           0.007388        0.423285
122.085           0.008507        0.487422
122.100           0.009629        0.551714
122.115           0.010753        0.616128
122.130           0.011879        0.680634
122.145           0.013006        0.745201
122.160           0.014134        0.809796
122.175           0.015261        0.874388
122.190           0.016388        0.938946
122.205           0.017513        1.003437
122.220           0.018637        1.067830
122.235           0.019759        1.132092
122.250           0.020877        1.196192
122.265           0.021993        1.260097
122.280           0.023104        1.323776
122.295           0.024211        1.387195
122.310           0.025313        1.450323
122.325           0.026409        1.513128
122.340           0.027499        1.575577
122.355           0.028582        1.637639
122.370           0.029658        1.699280
122.385           0.030726        1.760470
122.400           0.031786        1.821177
122.415           0.032836        1.881368
122.430           0.033877        1.941011
122.445           0.034908        2.000077
122.460           0.035928        2.058532
122.475           0.036937        2.116345
122.490           0.037934        2.173486
122.505           0.038920        2.229924
122.520           0.039892        2.285627
122.535           0.040851        2.340566
122.550           0.041796        2.394710
122.565           0.042726        2.448029
122.580           0.043642        2.500493
122.595           0.044542        2.552073
122.610           0.045426        2.602740
122.625           0.046294        2.652465
122.640           0.047145        2.701218
122.655           0.047979        2.748974
122.670           0.048794        2.795702
122.685           0.049591        2.841377
122.700           0.050370        2.885970
122.715           0.051129        2.929457
122.730           0.051868        2.971809
122.745           0.052587        3.013003
122.760           0.053285        3.053012
122.775           0.053962        3.091813
122.790           0.054618        3.129380
122.805           0.055252        3.165691
122.820           0.055863        3.200723
122.835           0.056452        3.234454
122.850           0.057017        3.266862
122.865           0.057560        3.297925
122.880           0.058078        3.327624
122.895           0.058572        3.355939
122.910           0.059042        3.382851
122.925           0.059487        3.408341
122.940           0.059907        3.432394
122.955           0.060301        3.454991
122.970           0.060670        3.476117
122.985           0.061012        3.495758
123.000           0.061329        3.513898
123.015           0.061619        3.530526
123.030           0.061883        3.545628
123.045           0.062120        3.559193
123.060           0.062329        3.571210
123.075           0.062512        3.581671
123.090           0.062667        3.590565
123.105           0.062795        3.597887
123.120           0.062895        3.603629
123.135           0.062968        3.607785
123.150           0.063013        3.610351
123.165           0.063029        3.611323
123.180           0.063019        3.610699
123.195           0.062980        3.608478
123.210           0.062913        3.604658
123.225           0.062819        3.599242
123.240           0.062696        3.592229
123.255           0.062546        3.583624
123.270           0.062368        3.573430
123.285           0.062163        3.561652
123.300           0.061929        3.548297
123.315           0.061669        3.533371
123.330           0.061381        3.516884
123.345           0.061066        3.498844
123.360           0.060725        3.479262
123.375           0.060356        3.458149
123.390           0.059961        3.435519
123.405           0.059540        3.411386
123.420           0.059093        3.385763
123.435           0.058620        3.358668
123.450           0.058122        3.330117
123.465           0.057598        3.300129
123.480           0.057050        3.268722
123.495           0.056477        3.235917
123.510           0.055881        3.201735
123.525           0.055261        3.166199
123.540           0.054617        3.129330
123.555           0.053951        3.091155
123.570           0.053262        3.051697
123.585           0.052552        3.010984
123.600           0.051820        2.969041
123.615           0.051067        2.925897
123.630           0.050293        2.881581
123.645           0.049500        2.836122
123.660           0.048687        2.789551
123.675           0.047855        2.741899
123.690           0.047005        2.693198
123.705           0.046137        2.643481
123.720           0.045253        2.592782
123.735           0.044351        2.541134
123.750           0.043434        2.488573
123.765           0.042501        2.435134
123.780           0.041554        2.380854
123.795           0.040592        2.325768
123.810           0.039617        2.269914
123.825           0.038630        2.213331
123.840           0.037630        2.156056
123.855           0.036619        2.098128
123.870           0.035597        2.039586
123.885           0.034566        1.980469
123.900           0.033525        1.920817
123.915           0.032475        1.860671
123.930           0.031417        1.800070
123.945           0.030352        1.739056
123.960           0.029281        1.677668
123.975           0.028204        1.615947
123.990           0.027121        1.553936
124.005           0.026035        1.491673
124.020           0.024944        1.429202
124.035           0.023851        1.366561
124.050           0.022755        1.303793
124.065           0.021658        1.240938
124.080           0.020561        1.178037
124.095           0.019463        1.115129
124.110           0.018365        1.052256
124.125           0.017269        0.989457
124.140           0.016175        0.926771
124.155           0.015084        0.864239
124.170           0.013996        0.801898
124.185           0.012912        0.739788
124.200           0.011832        0.677945
124.215           0.010758        0.616408
124.230           0.009690        0.555213
124.245           0.008629        0.494396
124.260           0.007575        0.433994
124.275           0.006528        0.374041
124.290           0.005490        0.314572
124.305           0.004461        0.255619
124.320           0.003442        0.197216
124.335           0.002433        0.139396
124.350           0.001434        0.082188
124.365           0.000447        0.025625
124.380          -0.000528       -0.030266
124.395          -0.001491       -0.085454
124.410          -0.002442       -0.139913
124.425          -0.003379       -0.193614
124.440          -0.004303       -0.246533
124.455          -0.005212       -0.298644
124.470          -0.006107       -0.349923
124.485          -0.006987       -0.400347
124.500          -0.007852       -0.449894
124.515          -0.008701       -0.498542
124.530          -0.009534       -0.546271
124.545          -0.010351       -0.593063
124.560          -0.011151       -0.638898
124.575          -0.011934       -0.683759
124.590          -0.012700       -0.727631
124.605          -0.013448       -0.770497
124.620          -0.014178       -0.812344
124.635          -0.014890       -0.853157
124.650          -0.015584       -0.892926
124.665          -0.016260       -0.931637
124.680          -0.016917       -0.969281
124.695          -0.017555       -1.005848
124.710          -0.018175       -1.041329
124.725          -0.018775       -1.075716
124.740          -0.019356       -1.109001
124.755          -0.019917       -1.141180
124.770          -0.020460       -1.172246
124.785          -0.020982       -1.202195
124.800          -0.021485       -1.231023
124.815          -0.021969       -1.258727
124.830          -0.022433       -1.285304
124.845          -0.022877       -1.310753
124.860          -0.023301       -1.335074
124.875          -0.023706       -1.358265
124.890          -0.024091       -1.380327
124.905          -0.024457       -1.401261
124.920          -0.024802       -1.421069
124.935          -0.025128       -1.439753
124.950          -0.025435       -1.457316
124.965          -0.025722       -1.473760
124.980          -0.025990       -1.489089
124.995          -0.026238       -1.503309
125.010          -0.026467       -1.516422
125.025          -0.026676       -1.528436
125.040          -0.026867       -1.539354
125.055          -0.027038       -1.549184
125.070          -0.027191       -1.557931
125.085          -0.027325       -1.565603
125.100          -0.027440       -1.572206
125.115          -0.027537       -1.577748
125.130          -0.027615       -1.582237
125.145          -0.027675       -1.585682
125.160          -0.027717       -1.588090
125.175          -0.027742       -1.589471
125.190          -0.027748       -1.589834
125.205          -0.027737       -1.589188
125.220          -0.027708       -1.587544
125.235          -0.027662       -1.584911
125.250          -0.027599       -1.581301
125.265          -0.027519       -1.576723
125.280          -0.027422       -1.571188
125.295          -0.027309       -1.564709
125.310          -0.027180       -1.557297
125.325          -0.027035       -1.548964
125.340          -0.026873       -1.539722
125.355          -0.026696       -1.529584
125.370          -0.026504       -1.518562
125.385          -0.026296       -1.506670
125.400          -0.026074       -1.493921
125.415          -0.025837       -1.480330
125.430          -0.025585       -1.465909
125.445          -0.025319       -1.450675
125.460          -0.025039       -1.434640
125.475          -0.024746       -1.417822
125.490          -0.024439       -1.400233
125.505          -0.024119       -1.381892
125.520          -0.023786       -1.362812
125.535          -0.023440       -1.343012
125.550          -0.023082       -1.322506
125.565          -0.022712       -1.301312
125.580          -0.022331       -1.279448
125.595          -0.021938       -1.256929
125.610          -0.021533       -1.233775
125.625          -0.021119       -1.210002
125.640          -0.020693       -1.185630
125.655          -0.020258       -1.160676
125.670          -0.019812       -1.135159
125.685          -0.019357       -1.109097
125.700          -0.018893       -1.082511
125.715          -0.018421       -1.055417
125.730          -0.017939       -1.027837
125.745          -0.017450       -0.999790
125.760          -0.016952       -0.971294
125.775          -0.016447       -0.942370
125.790          -0.015935       -0.913037
125.805          -0.015417       -0.883314
125.820          -0.014892       -0.853223
125.835          -0.014360       -0.822782
125.850          -0.013823       -0.792011
125.865          -0.013281       -0.760929
125.880          -0.012733       -0.729557
125.895          -0.012181       -0.697915
125.910          -0.011624       -0.666020
125.925          -0.011064       -0.633893
125.940          -0.010499       -0.601553
125.955          -0.009931       -0.569018
125.970          -0.009360       -0.536308
125.985          -0.008787       -0.503440
126.000          -0.008211       -0.470434
126.015          -0.007632       -0.437307
126.030          -0.007052       -0.404076
126.045          -0.006471       -0.370759
126.060          -0.005888       -0.337374
126.075          -0.005305       -0.303936
126.090          -0.004720       -0.270463
126.105          -0.004136       -0.236970
126.120          -0.003551       -0.203472
126.135          -0.002967       -0.169986
126.150          -0.002383       -0.136525
126.165          -0.001800       -0.103105
126.180          -0.001217       -0.069739
126.195          -0.000636       -0.036441
126.210          -0.000056       -0.003225
126.225           0.000522        0.029898
126.240           0.001098        0.062915
126.255           0.001672        0.095813
126.270           0.002244        0.128582
126.285           0.002814        0.161209
126.300           0.003380        0.193685
126.315           0.003944        0.225998
126.330           0.004505        0.258139
126.345           0.005063        0.290098
126.360           0.005618        0.321866
126.375           0.006169        0.353434
126.390           0.006716        0.384793
126.405           0.007259        0.415934
126.420           0.007799        0.446850
126.435           0.008335        0.477533
126.450           0.008866        0.507975
126.465           0.009393        0.538169
126.480           0.009915        0.568108
126.495           0.010433        0.597785
126.510           0.010947        0.627193
126.525           0.011455        0.656325
126.540           0.011959        0.685176
126.555           0.012457        0.713739
126.570           0.012950        0.742007
126.585           0.013439        0.769976
126.600           0.013921        0.797638
126.615           0.014399        0.824989
126.630           0.014871        0.852021
126.645           0.015337        0.878731
126.660           0.015797        0.905111
126.675           0.016252        0.931156
126.690           0.016700        0.956861
126.705           0.017143        0.982220
126.720           0.017579        1.007228
126.735           0.018010        1.031879
126.750           0.018434        1.056167
126.765           0.018851        1.080087
126.780           0.019262        1.103634
126.795           0.019666        1.126802
126.810           0.020064        1.149586
126.825           0.020455        1.171981
126.840           0.020839        1.193981
126.855           0.021216        1.215581
126.870           0.021586        1.236775
126.885           0.021949        1.257560
126.900           0.022304        1.277929
126.915           0.022652        1.297878
126.930           0.022993        1.317403
126.945           0.023326        1.336498
126.960           0.023652        1.355160
126.975           0.023970        1.373383
126.990           0.024280        1.391165
127.005           0.024583        1.408500
127.020           0.024878        1.425387
127.035           0.025165        1.441820
127.050           0.025443        1.457798
127.065           0.025714        1.473318
127.080           0.025977        1.488376
127.095           0.026232        1.502972
127.110           0.026478        1.517103
127.125           0.026717        1.530767
127.140           0.026947        1.543965
127.155           0.027169        1.556695
127.170           0.027383        1.568957
127.185           0.027589        1.580751
127.200           0.027787        1.592079
127.215           0.027977        1.602941
127.230           0.028158        1.613339
127.245           0.028332        1.623276
127.260           0.028497        1.632753
127.275           0.028654        1.641773
127.290           0.028804        1.650342
127.305           0.028946        1.658462
127.320           0.029080        1.666138
127.335           0.029206        1.673375
127.350           0.029325        1.680180
127.365           0.029436        1.686557
127.380           0.029540        1.692513
127.395           0.029637        1.698056
127.410           0.029726        1.703193
127.425           0.029809        1.707932
127.440           0.029885        1.712281
127.455           0.029954        1.716249
127.470           0.030017        1.719846
127.485           0.030073        1.723080
127.500           0.030124        1.725962
127.515           0.030168        1.728501
127.530           0.030207        1.730710
127.545           0.030240        1.732597
127.560           0.030267        1.734176
127.575           0.030289        1.735456
127.590           0.030307        1.736450
127.605           0.030319        1.737169
127.620           0.030327        1.737625
127.635           0.030331        1.737831
127.650           0.030330        1.737799
127.665           0.030326        1.737540
127.680           0.030318        1.737067
127.695           0.030306        1.736392
127.710           0.030291        1.735528
127.725           0.030272        1.734486
127.740           0.030251        1.733280
127.755           0.030228        1.731920
127.770           0.030201        1.730418
127.785           0.030173        1.728787
127.800           0.030142        1.727037
127.815           0.030110        1.725179
127.830           0.030076        1.723226
127.845           0.030040        1.721186
127.860           0.030003        1.719071
127.875           0.029965        1.716889
127.890           0.029926        1.714652
127.905           0.029886        1.712368
127.920           0.029846        1.710045
127.935           0.029805        1.707692
127.950           0.029763        1.705316
127.965           0.029722        1.702925
127.980           0.029680        1.700526
127.995           0.029638        1.698125
128.010           0.029596        1.695727
128.025           0.029554        1.693337
128.040           0.029513        1.690961
128.055           0.029472        1.688602
128.070           0.029431        1.686263
128.085           0.029390        1.683947
128.100           0.029350        1.681657
128.115           0.029311        1.679394
128.130           0.029272        1.677158
128.145           0.029233        1.674951
128.160           0.029195        1.672771
128.175           0.029158        1.670617
128.190           0.029121        1.668489
128.205           0.029084        1.666384
128.220           0.029047        1.664298
128.235           0.029011        1.662228
128.250           0.028975        1.660170
128.265           0.028940        1.658119
128.280           0.028904        1.656070
128.295           0.028868        1.654017
128.310           0.028832        1.651952
128.325           0.028796        1.649869
128.340           0.028759        1.647760
128.355           0.028721        1.645616
128.370           0.028683        1.643428
128.385           0.028644        1.641187
128.400           0.028604        1.638882
128.415           0.028562        1.636503
128.430           0.028519        1.634040
128.445           0.028475        1.631479
128.460           0.028428        1.628809
128.475           0.028379        1.626018
128.490           0.028328        1.623092
128.505           0.028275        1.620019
128.520           0.028218        1.616783
128.535           0.028159        1.613372
128.550           0.028096        1.609771
128.565           0.028029        1.605964
128.580           0.027959        1.601937
128.595           0.027885        1.597674
128.610           0.027806        1.593159
128.625           0.027722        1.588378
128.640           0.027634        1.583312
128.655           0.027540        1.577948
128.670           0.027441        1.572267
128.685           0.027336        1.566253
128.700           0.027225        1.559891
128.715           0.027108        1.553163
128.730           0.026984        1.546052
128.745           0.026853        1.538543
128.760           0.026714        1.530617
128.775           0.026568        1.522260
128.790           0.026415        1.513454
128.805           0.026253        1.504184
128.820           0.026083        1.494433
128.835           0.025904        1.484185
128.850           0.025716        1.473424
128.865           0.025519        1.462136
128.880           0.025313        1.450305
128.895           0.025096        1.437917
128.910           0.024870        1.424956
128.925           0.024634        1.411409
128.940           0.024387        1.397262
128.955           0.024129        1.382503
128.970           0.023861        1.367117
128.985           0.023581        1.351094
129.000           0.023290        1.334422
129.015           0.022988        1.317088
129.030           0.022673        1.299084
129.045           0.022347        1.280398
129.060           0.022009        1.261021
129.075           0.021659        1.240946
129.090           0.021296        1.220162
129.105           0.020921        1.198664
129.120           0.020533        1.176445
129.135           0.020132        1.153498
129.150           0.019719        1.129818
129.165           0.019293        1.105401
129.180           0.018854        1.080242
129.195           0.018402        1.054340
129.210           0.017937        1.027690
129.225           0.017458        1.000292
129.240           0.016967        0.972146
129.255           0.016463        0.943250
129.270           0.015945        0.913605
129.285           0.015415        0.883214
129.300           0.014872        0.852077
129.315           0.014315        0.820199
129.330           0.013746        0.787582
129.345           0.013164        0.754232
129.360           0.012569        0.720152
129.375           0.011962        0.685350
129.390           0.011342        0.649831
129.405           0.010709        0.613603
129.420           0.010065        0.576673
129.435           0.009408        0.539050
129.450           0.008740        0.500743
129.465           0.008059        0.461762
129.480           0.007367        0.422117
129.495           0.006664        0.381819
129.510           0.005949        0.340879
129.525           0.005224        0.299309
129.540           0.004488        0.257122
129.555           0.003741        0.214330
129.570           0.002984        0.170947
129.585           0.002216        0.126987
129.600           0.001439        0.082464
129.615           0.000653        0.037392
129.630          -0.000143       -0.008214
129.645          -0.000948       -0.054339
129.660          -0.001762       -0.100966
129.675          -0.002584       -0.148081
129.690          -0.003415       -0.195666
129.705          -0.004253       -0.243707
129.720          -0.005100       -0.292185
129.735          -0.005953       -0.341085
129.750          -0.006814       -0.390389
129.765          -0.007681       -0.440080
129.780          -0.008555       -0.490141
129.795          -0.009434       -0.540555
129.810          -0.010320       -0.591303
129.825          -0.011211       -0.642369
129.840          -0.012108       -0.693735
129.855          -0.013009       -0.745383
129.870          -0.013915       -0.797294
129.885          -0.014826       -0.849452
129.900          -0.015740       -0.901838
129.915          -0.016658       -0.954434
129.930          -0.017579       -1.007222
129.945          -0.018504       -1.060184
129.960          -0.019431       -1.113303
129.975          -0.020360       -1.166560
129.990          -0.021292       -1.219936
130.005          -0.022225       -1.273415
130.020          -0.023160       -1.326978
130.035          -0.024096       -1.380607
130.050          -0.025033       -1.434284
130.065          -0.025970       -1.487992
130.080          -0.026908       -1.541711
130.095          -0.027845       -1.595425
130.110          -0.028782       -1.649115
130.125          -0.029719       -1.702764
130.140          -0.030654       -1.756353
130.155          -0.031588       -1.809865
130.170          -0.032520       -1.863282
130.185          -0.033451       -1.916586
130.200          -0.034379       -1.969760
130.215          -0.035304       -2.022785
130.230          -0.036227       -2.075645
130.245          -0.037146       -2.128321
130.260          -0.038062       -2.180795
130.275          -0.038974       -2.233051
130.290          -0.039882       -2.285070
130.305          -0.040785       -2.336836
130.320          -0.041684       -2.388330
130.335          -0.042578       -2.439536
130.350          -0.043466       -2.490436
130.365          -0.044349       -2.541013
130.380          -0.045226       -2.591250
130.395          -0.046096       -2.641130
130.410          -0.046960       -2.690636
130.425          -0.047818       -2.739751
130.440          -0.048668       -2.788459
130.455          -0.049511       -2.836743
130.470          -0.050346       -2.884587
130.485          -0.051173       -2.931974
130.500          -0.051991       -2.978889
130.515          -0.052802       -3.025316
130.530          -0.053603       -3.071239
130.545          -0.054396       -3.116643
130.560          -0.055179       -3.161514
130.575          -0.055952       -3.205835
130.590          -0.056716       -3.249593
130.605          -0.057470       -3.292774
130.620          -0.058213       -3.335363
130.635          -0.058946       -3.377348
130.650          -0.059668       -3.418714
130.665          -0.060379       -3.459449
130.680          -0.061079       -3.499540
130.695          -0.061767       -3.538977
130.710          -0.062443       -3.577746
130.725          -0.063108       -3.615836
130.740          -0.063761       -3.653238
130.755          -0.064402       -3.689940
130.770          -0.065030       -3.725933
130.785          -0.065645       -3.761207
130.800          -0.066248       -3.795754
130.815          -0.066839       -3.829566
130.830          -0.067416       -3.862634
130.845          -0.067980       -3.894951
130.860          -0.068531       -3.926511
130.875          -0.069068       -3.957307
130.890          -0.069592       -3.987333
130.905          -0.070103       -4.016586
130.920          -0.070600       -4.045059
130.935          -0.071083       -4.072750
130.950          -0.071552       -4.099654
130.965          -0.072008       -4.125770
130.980          -0.072450       -4.151094
130.995          -0.072878       -4.175624
131.010          -0.073293       -4.199360
131.025          -0.073693       -4.222302
131.040          -0.074080       -4.244448
131.055          -0.074452       -4.265799
131.070          -0.074811       -4.286357
131.085          -0.075156       -4.306122
131.100          -0.075487       -4.325097
131.115          -0.075805       -4.343284
131.130          -0.076108       -4.360685
131.145          -0.076398       -4.377305
131.160          -0.076675       -4.393147
131.175          -0.076938       -4.408215
131.190          -0.077187       -4.422514
131.205          -0.077424       -4.436049
131.220          -0.077647       -4.448826
131.235          -0.077857       -4.460849
131.250          -0.078053       -4.472126
131.265          -0.078237       -4.482662
131.280          -0.078408       -4.492464
131.295          -0.078567       -4.501540
131.310          -0.078713       -4.509896
131.325          -0.078846       -4.517540
131.340          -0.078967       -4.524480
131.355          -0.079076       -4.530723
131.370          -0.079173       -4.536278
131.385          -0.079258       -4.541153
131.400          -0.079331       -4.545356
131.415          -0.079393       -4.548895
131.430          -0.079444       -4.551780
131.445          -0.079483       -4.554019
131.460          -0.079511       -4.555620
131.475          -0.079528       -4.556592
131.490          -0.079534       -4.556945
131.505          -0.079529       -4.556686
131.520          -0.079514       -4.555824
131.535          -0.079489       -4.554368
131.550          -0.079453       -4.552327
131.565          -0.079407       -4.549708
131.580          -0.079352       -4.546521
131.595          -0.079286       -4.542773
131.610          -0.079211       -4.538474
131.625          -0.079127       -4.533629
131.640          -0.079033       -4.528249
131.655          -0.078930       -4.522339
131.670          -0.078817       -4.515908
131.685          -0.078696       -4.508962
131.700          -0.078566       -4.501509
131.715          -0.078427       -4.493555
131.730          -0.078280       -4.485107
131.745          -0.078124       -4.476171
131.760          -0.077960       -4.466753
131.775          -0.077787       -4.456858
131.790          -0.077606       -4.446491
131.805          -0.077417       -4.435659
131.820          -0.077220       -4.424364
131.835          -0.077015       -4.412612
131.850          -0.076802       -4.400406
131.865          -0.076581       -4.387749
131.880          -0.076352       -4.374646
131.895          -0.076116       -4.361099
131.910          -0.075871       -4.347109
131.925          -0.075620       -4.332679
131.940          -0.075360       -4.317811
131.955          -0.075093       -4.302505
131.970          -0.074818       -4.286763
131.985          -0.074536       -4.270584
132.000          -0.074246       -4.253968
132.015          -0.073948       -4.236914
132.030          -0.073643       -4.219422
132.045          -0.073330       -4.201489
132.060          -0.073009       -4.183114
132.075          -0.072681       -4.164294
132.090          -0.072344       -4.145026
132.105          -0.072000       -4.125307
132.120          -0.071648       -4.105132
132.135          -0.071288       -4.084498
132.150          -0.070920       -4.063399
132.165          -0.070543       -4.041831
132.180          -0.070159       -4.019786
132.195          -0.069765       -3.997260
132.210          -0.069364       -3.974245
132.225          -0.068953       -3.950734
132.240          -0.068534       -3.926721
132.255          -0.068106       -3.902196
132.270          -0.067669       -3.877151
132.285          -0.067223       -3.851579
132.300          -0.066767       -3.825469
132.315          -0.066302       -3.798813
132.330          -0.065827       -3.771600
132.345          -0.065342       -3.743820
132.360          -0.064847       -3.715463
132.375          -0.064342       -3.686519
132.390          -0.063826       -3.656975
132.405          -0.063300       -3.626822
132.420          -0.062763       -3.596047
132.435          -0.062215       -3.564640
132.450          -0.061655       -3.532588
132.465          -0.061084       -3.499879
132.480          -0.060502       -3.466501
132.495          -0.059907       -3.432442
132.510          -0.059301       -3.397691
132.525          -0.058682       -3.362235
132.540          -0.058051       -3.326061
132.555          -0.057407       -3.289158
132.570          -0.056750       -3.251514
132.585          -0.056079       -3.213117
132.600          -0.055396       -3.173955
132.615          -0.054699       -3.134016
132.630          -0.053988       -3.093290
132.645          -0.053263       -3.051765
132.660          -0.052524       -3.009429
132.675          -0.051771       -2.966274
132.690          -0.051004       -2.922289
132.705          -0.050221       -2.877463
132.720          -0.049424       -2.831788
132.735          -0.048612       -2.785254
132.750          -0.047785       -2.737854
132.765          -0.046942       -2.689580
132.780          -0.046084       -2.640423
132.795          -0.045211       -2.590378
132.810          -0.044322       -2.539437
132.825          -0.043417       -2.487597
132.840          -0.042496       -2.434851
132.855          -0.041560       -2.381196
132.870          -0.040607       -2.326628
132.885          -0.039639       -2.271144
132.900          -0.038655       -2.214743
132.915          -0.037654       -2.157423
132.930          -0.036638       -2.099183
132.945          -0.035605       -2.040025
132.960          -0.034557       -1.979949
132.975          -0.033492       -1.918957
132.990          -0.032412       -1.857053
133.005          -0.031315       -1.794239
133.020          -0.030203       -1.730522
133.035          -0.029076       -1.665905
133.050          -0.027932       -1.600396
133.065          -0.026773       -1.534002
133.080          -0.025599       -1.466731
133.095          -0.024410       -1.398591
133.110          -0.023206       -1.329594
133.125          -0.021987       -1.259750
133.140          -0.020753       -1.189070
133.155          -0.019505       -1.117568
133.170          -0.018243       -1.045256
133.185          -0.016967       -0.972149
133.200          -0.015678       -0.898262
133.215          -0.014375       -0.823612
133.230          -0.013059       -0.748215
133.245          -0.011730       -0.672088
133.260          -0.010389       -0.595251
133.275          -0.009036       -0.517722
133.290          -0.007671       -0.439523
133.305          -0.006295       -0.360672
133.320          -0.004908       -0.281193
133.335          -0.003510       -0.201107
133.350          -0.002102       -0.120438
133.365          -0.000684       -0.039209
133.380           0.000743        0.042556
133.395           0.002179        0.124832
133.410           0.003623        0.207592
133.425           0.005076        0.290812
133.440           0.006536        0.374464
133.455           0.008003        0.458520
133.470           0.009476        0.542954
133.485           0.010956        0.627736
