Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
304.89             -0.0334         -1.9171
304.92             -0.0325         -1.8659
304.95             -0.0317         -1.8145
304.98             -0.0308         -1.7629
305.01             -0.0299         -1.7112
305.04             -0.0289         -1.6593
305.07             -0.0280         -1.6073
305.10             -0.0271         -1.5552
305.13             -0.0262         -1.5029
305.16             -0.0253         -1.4504
305.19             -0.0244         -1.3979
305.22             -0.0235         -1.3452
305.25             -0.0225         -1.2924
305.28             -0.0216         -1.2395
305.31             -0.0207         -1.1864
305.34             -0.0198         -1.1333
305.37             -0.0188         -1.0801
305.40             -0.0179         -1.0267
305.43             -0.0170         -0.9733
305.46             -0.0160         -0.9198
305.49             -0.0151         -0.8662
305.52             -0.0142         -0.8126
305.55             -0.0132         -0.7588
305.58             -0.0123         -0.7050
305.61             -0.0114         -0.6512
305.64             -0.0104         -0.5973
305.67             -0.0095         -0.5433
305.70             -0.0085         -0.4893
305.73             -0.0076         -0.4352
305.76             -0.0066         -0.3811
305.79             -0.0057         -0.3270
305.82             -0.0048         -0.2729
305.85             -0.0038         -0.2187
305.88             -0.0029         -0.1646
305.91             -0.0019         -0.1104
305.94             -0.0010         -0.0562
305.97             -0.0000         -0.0020
306.00              0.0009          0.0522
306.03              0.0019          0.1064
306.06              0.0028          0.1606
306.09              0.0037          0.2147
306.12              0.0047          0.2688
306.15              0.0056          0.3229
306.18              0.0066          0.3770
306.21              0.0075          0.4310
306.24              0.0085          0.4849
306.27              0.0094          0.5389
306.30              0.0103          0.5927
306.33              0.0113          0.6465
306.36              0.0122          0.7003
306.39              0.0132          0.7540
306.42              0.0141          0.8076
306.45              0.0150          0.8611
306.48              0.0160          0.9145
306.51              0.0169          0.9679
306.54              0.0178          1.0211
306.57              0.0187          1.0743
306.60              0.0197          1.1273
306.63              0.0206          1.1803
306.66              0.0215          1.2331
306.69              0.0224          1.2858
306.72              0.0233          1.3384
306.75              0.0243          1.3908
306.78              0.0252          1.4431
306.81              0.0261          1.4953
306.84              0.0270          1.5474
306.87              0.0279          1.5993
306.90              0.0288          1.6510
306.93              0.0297          1.7026
306.96              0.0306          1.7540
306.99              0.0315          1.8053
307.02              0.0324          1.8563
307.05              0.0333          1.9072
307.08              0.0342          1.9580
307.11              0.0350          2.0085
307.14              0.0359          2.0589
307.17              0.0368          2.1090
307.20              0.0377          2.1590
307.23              0.0385          2.2087
307.26              0.0394          2.2582
307.29              0.0403          2.3076
307.32              0.0411          2.3567
307.35              0.0420          2.4056
307.38              0.0428          2.4542
307.41              0.0437          2.5026
307.44              0.0445          2.5508
307.47              0.0453          2.5988
307.50              0.0462          2.6465
307.53              0.0470          2.6939
307.56              0.0478          2.7411
307.59              0.0486          2.7881
307.62              0.0495          2.8347
307.65              0.0503          2.8811
307.68              0.0511          2.9273
307.71              0.0519          2.9731
307.74              0.0527          3.0187
307.77              0.0534          3.0640
307.80              0.0542          3.1090
307.83              0.0550          3.1537
307.86              0.0558          3.1981
307.89              0.0566          3.2422
307.92              0.0573          3.2860
307.95              0.0581          3.3295
307.98              0.0588          3.3727
308.01              0.0596          3.4156
308.04              0.0603          3.4581
308.07              0.0611          3.5004
308.10              0.0618          3.5422
308.13              0.0625          3.5838
308.16              0.0632          3.6250
308.19              0.0639          3.6659
308.22              0.0647          3.7064
308.25              0.0654          3.7466
308.28              0.0661          3.7864
308.31              0.0667          3.8259
308.34              0.0674          3.8650
308.37              0.0681          3.9037
308.40              0.0688          3.9421
308.43              0.0694          3.9801
308.46              0.0701          4.0178
308.49              0.0707          4.0550
308.52              0.0714          4.0919
308.55              0.0720          4.1284
308.58              0.0726          4.1645
308.61              0.0733          4.2002
308.64              0.0739          4.2355
308.67              0.0745          4.2704
308.70              0.0751          4.3049
308.73              0.0757          4.3390
308.76              0.0763          4.3727
308.79              0.0769          4.4060
308.82              0.0774          4.4389
308.85              0.0780          4.4713
308.88              0.0786          4.5033
308.91              0.0791          4.5349
308.94              0.0797          4.5661
308.97              0.0802          4.5969
309.00              0.0807          4.6272
309.03              0.0812          4.6571
309.06              0.0818          4.6865
309.09              0.0823          4.7155
309.12              0.0828          4.7440
309.15              0.0832          4.7721
309.18              0.0837          4.7998
309.21              0.0842          4.8270
309.24              0.0847          4.8538
309.27              0.0851          4.8801
309.30              0.0856          4.9059
309.33              0.0860          4.9313
309.36              0.0865          4.9562
309.39              0.0869          4.9806
309.42              0.0873          5.0046
309.45              0.0877          5.0281
309.48              0.0881          5.0511
309.51              0.0885          5.0736
309.54              0.0889          5.0957
309.57              0.0893          5.1173
309.60              0.0896          5.1384
309.63              0.0900          5.1590
309.66              0.0903          5.1792
309.69              0.0907          5.1988
309.72              0.0910          5.2180
309.75              0.0914          5.2367
309.78              0.0917          5.2548
309.81              0.0920          5.2725
309.84              0.0923          5.2897
309.87              0.0926          5.3064
309.90              0.0928          5.3226
309.93              0.0931          5.3382
309.96              0.0934          5.3534
309.99              0.0936          5.3681
310.02              0.0939          5.3823
310.05              0.0941          5.3959
310.08              0.0944          5.4091
310.11              0.0946          5.4217
310.14              0.0948          5.4339
310.17              0.0950          5.4455
310.20              0.0952          5.4566
310.23              0.0954          5.4672
310.26              0.0955          5.4773
310.29              0.0957          5.4869
310.32              0.0959          5.4959
310.35              0.0960          5.5044
310.38              0.0962          5.5125
310.41              0.0963          5.5200
310.44              0.0964          5.5269
310.47              0.0965          5.5334
310.50              0.0966          5.5393
310.53              0.0967          5.5447
310.56              0.0968          5.5496
310.59              0.0969          5.5540
310.62              0.0970          5.5579
310.65              0.0970          5.5612
310.68              0.0971          5.5640
310.71              0.0971          5.5663
310.74              0.0971          5.5680
310.77              0.0972          5.5693
310.80              0.0972          5.5700
310.83              0.0972          5.5702
310.86              0.0972          5.5698
310.89              0.0971          5.5690
310.92              0.0971          5.5676
310.95              0.0971          5.5657
310.98              0.0970          5.5632
311.01              0.0970          5.5603
311.04              0.0969          5.5568
311.07              0.0969          5.5528
311.10              0.0968          5.5483
311.13              0.0967          5.5433
311.16              0.0966          5.5377
311.19              0.0965          5.5316
311.22              0.0964          5.5250
311.25              0.0963          5.5179
311.28              0.0961          5.5103
311.31              0.0960          5.5021
311.34              0.0958          5.4935
311.37              0.0957          5.4843
311.40              0.0955          5.4746
311.43              0.0953          5.4644
311.46              0.0951          5.4536
311.49              0.0949          5.4424
311.52              0.0947          5.4307
311.55              0.0945          5.4184
311.58              0.0943          5.4057
311.61              0.0941          5.3924
311.64              0.0938          5.3786
311.67              0.0936          5.3644
311.70              0.0933          5.3496
311.73              0.0931          5.3343
311.76              0.0928          5.3186
311.79              0.0925          5.3023
311.82              0.0922          5.2855
311.85              0.0919          5.2683
311.88              0.0916          5.2505
311.91              0.0913          5.2323
311.94              0.0909          5.2135
311.97              0.0906          5.1943
312.00              0.0903          5.1746
312.03              0.0899          5.1544
312.06              0.0896          5.1338
312.09              0.0892          5.1126
312.12              0.0888          5.0910
312.15              0.0884          5.0689
312.18              0.0880          5.0463
312.21              0.0876          5.0233
312.24              0.0872          4.9998
312.27              0.0868          4.9758
312.30              0.0864          4.9514
312.33              0.0859          4.9265
312.36              0.0855          4.9012
312.39              0.0850          4.8753
312.42              0.0846          4.8491
312.45              0.0841          4.8224
312.48              0.0836          4.7952
312.51              0.0832          4.7676
312.54              0.0827          4.7395
312.57              0.0822          4.7111
312.60              0.0817          4.6821
312.63              0.0812          4.6528
312.66              0.0806          4.6230
312.69              0.0801          4.5927
312.72              0.0796          4.5621
312.75              0.0790          4.5310
312.78              0.0785          4.4995
312.81              0.0779          4.4676
312.84              0.0774          4.4353
312.87              0.0768          4.4026
312.90              0.0762          4.3694
312.93              0.0756          4.3359
312.96              0.0750          4.3019
312.99              0.0744          4.2676
313.02              0.0738          4.2329
313.05              0.0732          4.1977
313.08              0.0726          4.1622
313.11              0.0720          4.1263
313.14              0.0713          4.0900
313.17              0.0707          4.0534
313.20              0.0701          4.0163
313.23              0.0694          3.9789
313.26              0.0688          3.9411
313.29              0.0681          3.9030
313.32              0.0674          3.8645
313.35              0.0667          3.8257
313.38              0.0661          3.7865
313.41              0.0654          3.7469
313.44              0.0647          3.7070
313.47              0.0640          3.6668
313.50              0.0633          3.6262
313.53              0.0625          3.5853
313.56              0.0618          3.5441
313.59              0.0611          3.5025
313.62              0.0604          3.4606
313.65              0.0596          3.4184
313.68              0.0589          3.3759
313.71              0.0581          3.3331
313.74              0.0574          3.2899
313.77              0.0566          3.2465
313.80              0.0559          3.2028
313.83              0.0551          3.1588
313.86              0.0543          3.1144
313.89              0.0536          3.0698
313.92              0.0528          3.0250
313.95              0.0520          2.9798
313.98              0.0512          2.9344
314.01              0.0504          2.8887
314.04              0.0496          2.8427
314.07              0.0488          2.7965
314.10              0.0480          2.7500
314.13              0.0472          2.7033
314.16              0.0463          2.6564
314.19              0.0455          2.6091
314.22              0.0447          2.5617
314.25              0.0439          2.5140
314.28              0.0430          2.4661
314.31              0.0422          2.4180
314.34              0.0413          2.3696
314.37              0.0405          2.3210
314.40              0.0396          2.2723
314.43              0.0388          2.2233
314.46              0.0379          2.1741
314.49              0.0371          2.1247
314.52              0.0362          2.0751
314.55              0.0353          2.0254
314.58              0.0345          1.9754
314.61              0.0336          1.9253
314.64              0.0327          1.8750
314.67              0.0318          1.8245
314.70              0.0309          1.7739
314.73              0.0301          1.7231
314.76              0.0292          1.6722
314.79              0.0283          1.6211
314.82              0.0274          1.5698
314.85              0.0265          1.5185
314.88              0.0256          1.4670
314.91              0.0247          1.4153
314.94              0.0238          1.3635
314.97              0.0229          1.3116
315.00              0.0220          1.2596
315.03              0.0211          1.2075
315.06              0.0202          1.1553
315.09              0.0192          1.1029
315.12              0.0183          1.0505
315.15              0.0174          0.9980
315.18              0.0165          0.9454
315.21              0.0156          0.8927
315.24              0.0147          0.8399
315.27              0.0137          0.7871
315.30              0.0128          0.7342
315.33              0.0119          0.6812
315.36              0.0110          0.6282
315.39              0.0100          0.5751
315.42              0.0091          0.5219
315.45              0.0082          0.4688
315.48              0.0072          0.4155
315.51              0.0063          0.3623
315.54              0.0054          0.3090
315.57              0.0045          0.2557
315.60              0.0035          0.2024
315.63              0.0026          0.1491
315.66              0.0017          0.0957
315.69              0.0007          0.0424
315.72             -0.0002         -0.0110
315.75             -0.0011         -0.0643
315.78             -0.0021         -0.1177
315.81             -0.0030         -0.1710
315.84             -0.0039         -0.2243
315.87             -0.0048         -0.2775
315.90             -0.0058         -0.3308
315.93             -0.0067         -0.3840
315.96             -0.0076         -0.4372
315.99             -0.0086         -0.4903
316.02             -0.0095         -0.5433
316.05             -0.0104         -0.5964
316.08             -0.0113         -0.6493
316.11             -0.0122         -0.7022
316.14             -0.0132         -0.7550
316.17             -0.0141         -0.8078
316.20             -0.0150         -0.8604
316.23             -0.0159         -0.9130
316.26             -0.0168         -0.9655
316.29             -0.0178         -1.0179
316.32             -0.0187         -1.0702
316.35             -0.0196         -1.1224
316.38             -0.0205         -1.1745
316.41             -0.0214         -1.2265
316.44             -0.0223         -1.2783
316.47             -0.0232         -1.3301
316.50             -0.0241         -1.3817
316.53             -0.0250         -1.4331
316.56             -0.0259         -1.4845
316.59             -0.0268         -1.5357
316.62             -0.0277         -1.5867
316.65             -0.0286         -1.6376
316.68             -0.0295         -1.6883
316.71             -0.0303         -1.7389
316.74             -0.0312         -1.7893
316.77             -0.0321         -1.8396
316.80             -0.0330         -1.8896
316.83             -0.0338         -1.9395
316.86             -0.0347         -1.9892
316.89             -0.0356         -2.0388
316.92             -0.0364         -2.0881
316.95             -0.0373         -2.1372
316.98             -0.0381         -2.1861
317.01             -0.0390         -2.2348
317.04             -0.0398         -2.2833
317.07             -0.0407         -2.3316
317.10             -0.0415         -2.3797
317.13             -0.0423         -2.4275
317.16             -0.0432         -2.4752
317.19             -0.0440         -2.5225
317.22             -0.0448         -2.5697
317.25             -0.0456         -2.6166
317.28             -0.0465         -2.6632
317.31             -0.0473         -2.7096
317.34             -0.0481         -2.7558
317.37             -0.0489         -2.8016
317.40             -0.0497         -2.8473
317.43             -0.0505         -2.8926
317.46             -0.0512         -2.9377
317.49             -0.0520         -2.9825
317.52             -0.0528         -3.0270
317.55             -0.0536         -3.0712
317.58             -0.0543         -3.1152
317.61             -0.0551         -3.1588
317.64             -0.0559         -3.2022
317.67             -0.0566         -3.2452
317.70             -0.0574         -3.2880
317.73             -0.0581         -3.3304
317.76             -0.0588         -3.3725
317.79             -0.0596         -3.4143
317.82             -0.0603         -3.4558
317.85             -0.0610         -3.4970
317.88             -0.0617         -3.5378
317.91             -0.0624         -3.5783
317.94             -0.0631         -3.6184
317.97             -0.0638         -3.6582
318.00             -0.0645         -3.6977
318.03             -0.0652         -3.7368
318.06             -0.0659         -3.7756
318.09             -0.0665         -3.8140
318.12             -0.0672         -3.8521
318.15             -0.0679         -3.8898
318.18             -0.0685         -3.9271
318.21             -0.0692         -3.9640
318.24             -0.0698         -4.0006
318.27             -0.0704         -4.0368
318.30             -0.0710         -4.0727
318.33             -0.0717         -4.1081
318.36             -0.0723         -4.1432
318.39             -0.0729         -4.1778
318.42             -0.0735         -4.2121
318.45             -0.0741         -4.2460
318.48             -0.0747         -4.2794
318.51             -0.0752         -4.3125
318.54             -0.0758         -4.3452
318.57             -0.0764         -4.3774
318.60             -0.0769         -4.4093
318.63             -0.0775         -4.4407
318.66             -0.0780         -4.4717
318.69             -0.0785         -4.5023
318.72             -0.0791         -4.5325
318.75             -0.0796         -4.5622
318.78             -0.0801         -4.5915
318.81             -0.0806         -4.6204
318.84             -0.0811         -4.6488
318.87             -0.0816         -4.6768
318.90             -0.0821         -4.7044
318.93             -0.0825         -4.7315
318.96             -0.0830         -4.7582
318.99             -0.0835         -4.7844
319.02             -0.0839         -4.8102
319.05             -0.0844         -4.8355
319.08             -0.0848         -4.8604
319.11             -0.0852         -4.8848
319.14             -0.0856         -4.9087
319.17             -0.0860         -4.9322
319.20             -0.0864         -4.9552
319.23             -0.0868         -4.9778
319.26             -0.0872         -4.9999
319.29             -0.0876         -5.0215
319.32             -0.0880         -5.0426
319.35             -0.0883         -5.0633
319.38             -0.0887         -5.0835
319.41             -0.0890         -5.1032
319.44             -0.0894         -5.1224
319.47             -0.0897         -5.1412
319.50             -0.0900         -5.1595
319.53             -0.0903         -5.1772
319.56             -0.0906         -5.1945
319.59             -0.0909         -5.2113
319.62             -0.0912         -5.2276
319.65             -0.0915         -5.2435
319.68             -0.0917         -5.2588
319.71             -0.0920         -5.2736
319.74             -0.0922         -5.2879
319.77             -0.0925         -5.3018
319.80             -0.0927         -5.3151
319.83             -0.0929         -5.3279
319.86             -0.0932         -5.3403
319.89             -0.0934         -5.3521
319.92             -0.0936         -5.3634
319.95             -0.0938         -5.3743
319.98             -0.0939         -5.3846
320.01             -0.0941         -5.3944
320.04             -0.0943         -5.4037
320.07             -0.0944         -5.4125
320.10             -0.0946         -5.4208
320.13             -0.0947         -5.4285
320.16             -0.0948         -5.4358
320.19             -0.0949         -5.4425
320.22             -0.0951         -5.4488
320.25             -0.0952         -5.4545
320.28             -0.0952         -5.4597
320.31             -0.0953         -5.4644
320.34             -0.0954         -5.4686
320.37             -0.0955         -5.4723
320.40             -0.0955         -5.4754
320.43             -0.0956         -5.4781
320.46             -0.0956         -5.4802
320.49             -0.0956         -5.4818
320.52             -0.0956         -5.4829
320.55             -0.0957         -5.4835
320.58             -0.0957         -5.4836
320.61             -0.0957         -5.4831
320.64             -0.0956         -5.4822
320.67             -0.0956         -5.4807
320.70             -0.0956         -5.4787
320.73             -0.0955         -5.4762
320.76             -0.0955         -5.4732
320.79             -0.0954         -5.4696
320.82             -0.0953         -5.4656
320.85             -0.0953         -5.4610
320.88             -0.0952         -5.4560
320.91             -0.0951         -5.4504
320.94             -0.0950         -5.4443
320.97             -0.0949         -5.4377
321.00             -0.0947         -5.4305
321.03             -0.0946         -5.4229
321.06             -0.0945         -5.4148
321.09             -0.0943         -5.4061
321.12             -0.0941         -5.3970
321.15             -0.0940         -5.3873
321.18             -0.0938         -5.3772
321.21             -0.0936         -5.3665
321.24             -0.0934         -5.3554
321.27             -0.0932         -5.3437
321.30             -0.0930         -5.3315
321.33             -0.0928         -5.3189
321.36             -0.0926         -5.3057
321.39             -0.0923         -5.2920
321.42             -0.0921         -5.2779
321.45             -0.0918         -5.2632
321.48             -0.0915         -5.2481
321.51             -0.0913         -5.2324
321.54             -0.0910         -5.2163
321.57             -0.0907         -5.1997
321.60             -0.0904         -5.1826
321.63             -0.0901         -5.1650
321.66             -0.0898         -5.1470
321.69             -0.0895         -5.1284
321.72             -0.0891         -5.1094
321.75             -0.0888         -5.0899
321.78             -0.0884         -5.0700
321.81             -0.0881         -5.0495
321.84             -0.0877         -5.0286
321.87             -0.0873         -5.0072
321.90             -0.0870         -4.9854
321.93             -0.0866         -4.9631
321.96             -0.0862         -4.9403
321.99             -0.0858         -4.9170
322.02             -0.0854         -4.8933
322.05             -0.0849         -4.8692
322.08             -0.0845         -4.8446
322.11             -0.0841         -4.8195
322.14             -0.0836         -4.7940
322.17             -0.0832         -4.7681
322.20             -0.0827         -4.7417
322.23             -0.0822         -4.7149
322.26             -0.0818         -4.6876
322.29             -0.0813         -4.6599
322.32             -0.0808         -4.6318
322.35             -0.0803         -4.6032
322.38             -0.0798         -4.5742
322.41             -0.0793         -4.5448
322.44             -0.0788         -4.5149
322.47             -0.0782         -4.4847
322.50             -0.0777         -4.4540
322.53             -0.0772         -4.4229
322.56             -0.0766         -4.3914
322.59             -0.0760         -4.3595
322.62             -0.0755         -4.3272
322.65             -0.0749         -4.2945
322.68             -0.0743         -4.2614
322.71             -0.0738         -4.2279
322.74             -0.0732         -4.1940
322.77             -0.0726         -4.1597
322.80             -0.0720         -4.1251
322.83             -0.0713         -4.0900
322.86             -0.0707         -4.0546
322.89             -0.0701         -4.0188
322.92             -0.0695         -3.9826
322.95             -0.0688         -3.9461
322.98             -0.0682         -3.9092
323.01             -0.0675         -3.8719
323.04             -0.0669         -3.8343
323.07             -0.0662         -3.7963
323.10             -0.0656         -3.7580
323.13             -0.0649         -3.7194
323.16             -0.0642         -3.6804
323.19             -0.0635         -3.6410
323.22             -0.0628         -3.6013
323.25             -0.0621         -3.5613
323.28             -0.0614         -3.5210
323.31             -0.0607         -3.4803
323.34             -0.0600         -3.4393
323.37             -0.0593         -3.3980
323.40             -0.0586         -3.3564
323.43             -0.0578         -3.3145
323.46             -0.0571         -3.2723
323.49             -0.0563         -3.2298
323.52             -0.0556         -3.1870
323.55             -0.0548         -3.1438
323.58             -0.0541         -3.1005
323.61             -0.0533         -3.0568
323.64             -0.0526         -3.0128
323.67             -0.0518         -2.9686
323.70             -0.0510         -2.9241
323.73             -0.0502         -2.8793
323.76             -0.0494         -2.8343
323.79             -0.0487         -2.7890
323.82             -0.0479         -2.7434
323.85             -0.0471         -2.6976
323.88             -0.0463         -2.6516
323.91             -0.0454         -2.6053
323.94             -0.0446         -2.5588
323.97             -0.0438         -2.5120
324.00             -0.0430         -2.4650
324.03             -0.0422         -2.4178
324.06             -0.0413         -2.3704
324.09             -0.0405         -2.3227
324.12             -0.0397         -2.2749
324.15             -0.0388         -2.2268
324.18             -0.0380         -2.1785
324.21             -0.0372         -2.1301
324.24             -0.0363         -2.0814
324.27             -0.0355         -2.0326
324.30             -0.0346         -1.9836
324.33             -0.0337         -1.9344
324.36             -0.0329         -1.8850
324.39             -0.0320         -1.8354
324.42             -0.0312         -1.7857
324.45             -0.0303         -1.7358
324.48             -0.0294         -1.6858
324.51             -0.0285         -1.6356
324.54             -0.0277         -1.5853
324.57             -0.0268         -1.5348
324.60             -0.0259         -1.4842
324.63             -0.0250         -1.4335
324.66             -0.0241         -1.3826
324.69             -0.0232         -1.3316
324.72             -0.0223         -1.2805
324.75             -0.0214         -1.2293
324.78             -0.0205         -1.1779
324.81             -0.0197         -1.1265
324.84             -0.0188         -1.0750
324.87             -0.0179         -1.0233
324.90             -0.0169         -0.9716
324.93             -0.0160         -0.9198
324.96             -0.0151         -0.8679
324.99             -0.0142         -0.8159
325.02             -0.0133         -0.7639
325.05             -0.0124         -0.7118
325.08             -0.0115         -0.6596
325.11             -0.0106         -0.6074
325.14             -0.0097         -0.5552
325.17             -0.0088         -0.5028
325.20             -0.0079         -0.4505
325.23             -0.0069         -0.3981
325.26             -0.0060         -0.3457
325.29             -0.0051         -0.2932
325.32             -0.0042         -0.2407
325.35             -0.0033         -0.1882
325.38             -0.0024         -0.1357
325.41             -0.0015         -0.0832
325.44             -0.0005         -0.0307
325.47              0.0004          0.0218
325.50              0.0013          0.0743
325.53              0.0022          0.1268
325.56              0.0031          0.1793
325.59              0.0040          0.2318
325.62              0.0050          0.2842
325.65              0.0059          0.3366
325.68              0.0068          0.3890
325.71              0.0077          0.4413
325.74              0.0086          0.4936
325.77              0.0095          0.5458
325.80              0.0104          0.5980
325.83              0.0113          0.6501
325.86              0.0122          0.7022
325.89              0.0132          0.7542
325.92              0.0141          0.8061
325.95              0.0150          0.8579
325.98              0.0159          0.9096
326.01              0.0168          0.9613
326.04              0.0177          1.0129
326.07              0.0186          1.0643
326.10              0.0195          1.1157
326.13              0.0204          1.1669
326.16              0.0212          1.2181
326.19              0.0221          1.2691
326.22              0.0230          1.3200
326.25              0.0239          1.3708
326.28              0.0248          1.4214
326.31              0.0257          1.4719
326.34              0.0266          1.5223
326.37              0.0274          1.5725
326.40              0.0283          1.6226
326.43              0.0292          1.6725
326.46              0.0300          1.7223
326.49              0.0309          1.7719
326.52              0.0318          1.8213
326.55              0.0326          1.8705
326.58              0.0335          1.9196
326.61              0.0343          1.9685
326.64              0.0352          2.0172
326.67              0.0360          2.0657
326.70              0.0369          2.1140
326.73              0.0377          2.1622
326.76              0.0386          2.2101
326.79              0.0394          2.2578
326.82              0.0402          2.3053
326.85              0.0410          2.3525
326.88              0.0419          2.3996
326.91              0.0427          2.4464
326.94              0.0435          2.4930
326.97              0.0443          2.5394
327.00              0.0451          2.5855
327.03              0.0459          2.6313
327.06              0.0467          2.6770
327.09              0.0475          2.7223
327.12              0.0483          2.7674
327.15              0.0491          2.8123
327.18              0.0498          2.8569
327.21              0.0506          2.9012
327.24              0.0514          2.9452
327.27              0.0521          2.9890
327.30              0.0529          3.0325
327.33              0.0537          3.0757
327.36              0.0544          3.1186
327.39              0.0551          3.1612
327.42              0.0559          3.2035
327.45              0.0566          3.2455
327.48              0.0573          3.2873
327.51              0.0581          3.3287
327.54              0.0588          3.3697
327.57              0.0595          3.4105
327.60              0.0602          3.4509
327.63              0.0609          3.4911
327.66              0.0616          3.5309
327.69              0.0623          3.5703
327.72              0.0630          3.6094
327.75              0.0636          3.6482
327.78              0.0643          3.6867
327.81              0.0650          3.7248
327.84              0.0656          3.7625
327.87              0.0663          3.7999
327.90              0.0669          3.8369
327.93              0.0676          3.8736
327.96              0.0682          3.9099
327.99              0.0688          3.9458
328.02              0.0695          3.9814
328.05              0.0701          4.0166
328.08              0.0707          4.0514
328.11              0.0713          4.0858
328.14              0.0719          4.1199
328.17              0.0725          4.1535
328.20              0.0730          4.1868
328.23              0.0736          4.2196
328.26              0.0742          4.2521
328.29              0.0747          4.2842
328.32              0.0753          4.3159
328.35              0.0758          4.3471
328.38              0.0764          4.3780
328.41              0.0769          4.4084
328.44              0.0774          4.4384
328.47              0.0779          4.4681
328.50              0.0785          4.4972
328.53              0.0790          4.5260
328.56              0.0794          4.5543
328.59              0.0799          4.5823
328.62              0.0804          4.6097
328.65              0.0809          4.6368
328.68              0.0814          4.6634
328.71              0.0818          4.6895
328.74              0.0823          4.7153
328.77              0.0827          4.7406
328.80              0.0831          4.7654
328.83              0.0836          4.7898
328.86              0.0840          4.8137
328.89              0.0844          4.8372
328.92              0.0848          4.8602
328.95              0.0852          4.8828
328.98              0.0856          4.9049
329.01              0.0859          4.9266
329.04              0.0863          4.9477
329.07              0.0867          4.9685
329.10              0.0870          4.9887
329.13              0.0874          5.0085
329.16              0.0877          5.0278
329.19              0.0880          5.0466
329.22              0.0884          5.0650
329.25              0.0887          5.0829
329.28              0.0890          5.1003
329.31              0.0893          5.1172
329.34              0.0896          5.1336
329.37              0.0898          5.1496
329.40              0.0901          5.1651
329.43              0.0904          5.1801
329.46              0.0906          5.1946
329.49              0.0909          5.2086
329.52              0.0911          5.2221
329.55              0.0913          5.2351
329.58              0.0915          5.2477
329.61              0.0918          5.2597
329.64              0.0920          5.2713
329.67              0.0921          5.2823
329.70              0.0923          5.2929
329.73              0.0925          5.3029
329.76              0.0927          5.3125
329.79              0.0928          5.3215
329.82              0.0930          5.3301
329.85              0.0931          5.3382
329.88              0.0933          5.3457
329.91              0.0934          5.3528
329.94              0.0935          5.3593
329.97              0.0936          5.3653
330.00              0.0937          5.3709
330.03              0.0938          5.3759
330.06              0.0939          5.3805
330.09              0.0939          5.3845
330.12              0.0940          5.3880
330.15              0.0940          5.3910
330.18              0.0941          5.3935
330.21              0.0941          5.3955
330.24              0.0941          5.3970
330.27              0.0942          5.3980
330.30              0.0942          5.3985
330.33              0.0942          5.3984
330.36              0.0942          5.3979
330.39              0.0941          5.3968
330.42              0.0941          5.3953
330.45              0.0941          5.3932
330.48              0.0940          5.3907
330.51              0.0940          5.3876
330.54              0.0939          5.3840
330.57              0.0939          5.3799
330.60              0.0938          5.3754
330.63              0.0937          5.3703
330.66              0.0936          5.3647
330.69              0.0935          5.3586
330.72              0.0934          5.3520
330.75              0.0932          5.3449
330.78              0.0931          5.3373
330.81              0.0930          5.3292
330.84              0.0928          5.3206
330.87              0.0927          5.3115
330.90              0.0925          5.3019
330.93              0.0923          5.2918
330.96              0.0921          5.2812
330.99              0.0919          5.2701
331.02              0.0917          5.2585
331.05              0.0915          5.2465
331.08              0.0913          5.2339
331.11              0.0911          5.2208
331.14              0.0908          5.2073
331.17              0.0906          5.1933
331.20              0.0903          5.1788
331.23              0.0901          5.1638
331.26              0.0898          5.1483
331.29              0.0895          5.1323
331.32              0.0892          5.1159
331.35              0.0889          5.0990
331.38              0.0886          5.0816
331.41              0.0883          5.0637
331.44              0.0880          5.0454
331.47              0.0877          5.0266
331.50              0.0873          5.0073
331.53              0.0870          4.9876
331.56              0.0867          4.9674
331.59              0.0863          4.9467
331.62              0.0859          4.9255
331.65              0.0855          4.9040
331.68              0.0852          4.8819
331.71              0.0848          4.8594
331.74              0.0844          4.8364
331.77              0.0840          4.8130
331.80              0.0835          4.7892
331.83              0.0831          4.7649
331.86              0.0827          4.7401
331.89              0.0822          4.7150
331.92              0.0818          4.6893
331.95              0.0813          4.6633
331.98              0.0809          4.6368
332.01              0.0804          4.6099
332.04              0.0799          4.5825
332.07              0.0795          4.5547
332.10              0.0790          4.5265
332.13              0.0785          4.4979
332.16              0.0780          4.4689
332.19              0.0774          4.4394
332.22              0.0769          4.4096
332.25              0.0764          4.3793
332.28              0.0759          4.3486
332.31              0.0753          4.3175
332.34              0.0748          4.2861
332.37              0.0742          4.2542
332.40              0.0736          4.2219
332.43              0.0731          4.1893
332.46              0.0725          4.1562
332.49              0.0719          4.1228
332.52              0.0713          4.0890
332.55              0.0707          4.0548
332.58              0.0701          4.0202
332.61              0.0695          3.9853
332.64              0.0689          3.9500
332.67              0.0683          3.9143
332.70              0.0677          3.8783
332.73              0.0670          3.8419
332.76              0.0664          3.8051
332.79              0.0657          3.7681
332.82              0.0651          3.7306
332.85              0.0644          3.6928
332.88              0.0638          3.6547
332.91              0.0631          3.6162
332.94              0.0624          3.5775
332.97              0.0617          3.5383
333.00              0.0610          3.4989
333.03              0.0603          3.4591
333.06              0.0596          3.4190
333.09              0.0589          3.3786
333.12              0.0582          3.3379
333.15              0.0575          3.2969
333.18              0.0568          3.2556
333.21              0.0561          3.2140
333.24              0.0553          3.1721
